#---it-------t--------ee2m------aa2m------emag------EEGW------hrms------brms------erms------EEEM------bmax------nlin0------nlin1------nlin2---
      0     -0.900 3.869E-17 1.942E-20 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.0000E+00 0.0000E+00 4.6680E-09
      5     -0.875 1.145E-15 2.622E-19 3.666E-14 1.711E-29 7.230E-17 1.719E-08 4.016E-08 9.544E-16 6.804E-08 1.5063E-23 6.6487E-24 3.3266E-08
     10     -0.850 1.718E-14 5.520E-18 7.707E-13 2.606E-27 1.296E-15 7.883E-08 1.544E-07 1.502E-14 3.123E-07 1.7744E-21 7.8984E-22 1.2701E-07
     15     -0.825 1.516E-13 7.008E-17 9.341E-12 1.617E-25 1.226E-14 2.744E-07 4.626E-07 1.447E-13 1.087E-06 8.7386E-20 3.9235E-20 3.7606E-07
     20     -0.800 9.070E-13 5.878E-16 7.242E-11 4.916E-24 7.996E-14 7.642E-07 1.145E-06 9.477E-13 3.006E-06 2.1565E-18 9.7760E-19 9.2650E-07
     25     -0.775 4.063E-12 3.566E-15 3.944E-10 8.588E-23 3.900E-13 1.783E-06 2.451E-06 4.594E-12 6.897E-06 3.0608E-17 1.4184E-17 2.0225E-06
     30     -0.750 1.480E-11 1.687E-14 1.634E-09 9.937E-22 1.519E-12 3.630E-06 4.713E-06 1.769E-11 1.359E-05 2.7949E-16 1.3666E-16 4.1039E-06
     35     -0.725 4.656E-11 6.616E-14 5.532E-09 8.535E-21 4.997E-12 6.679E-06 8.387E-06 5.748E-11 2.365E-05 1.8025E-15 9.7811E-16 7.9114E-06
     40     -0.700 1.311E-10 2.253E-13 1.622E-08 5.878E-20 1.448E-11 1.144E-05 1.409E-05 1.647E-10 4.064E-05 8.8866E-15 5.6521E-15 1.4501E-05
     45     -0.675 3.370E-10 6.873E-13 4.287E-08 3.395E-19 3.799E-11 1.859E-05 2.261E-05 4.284E-10 6.549E-05 3.6011E-14 2.7750E-14 2.5113E-05
     50     -0.650 8.001E-10 1.914E-12 1.045E-07 1.691E-18 9.198E-11 2.903E-05 3.488E-05 1.030E-09 1.052E-04 1.2844E-13 1.1914E-13 4.0970E-05
     55     -0.625 1.776E-09 4.933E-12 2.378E-07 7.424E-18 2.079E-10 4.379E-05 5.204E-05 2.313E-09 1.587E-04 4.2358E-13 4.5594E-13 6.3050E-05
     60     -0.600 3.719E-09 1.188E-11 5.101E-07 2.922E-17 4.430E-10 6.413E-05 7.542E-05 4.900E-09 2.276E-04 1.3160E-12 1.5795E-12 9.1625E-05
     65     -0.575 7.404E-09 2.699E-11 1.039E-06 1.046E-16 8.963E-10 9.151E-05 1.066E-04 9.865E-09 3.144E-04 3.8783E-12 5.0174E-12 1.2543E-04
     70     -0.550 1.410E-08 5.818E-11 2.019E-06 3.445E-16 1.733E-09 1.276E-04 1.473E-04 1.898E-08 4.350E-04 1.1035E-11 1.4773E-11 1.6073E-04
     75     -0.525 2.580E-08 1.198E-10 3.770E-06 1.054E-15 3.218E-09 1.744E-04 1.995E-04 3.510E-08 5.860E-04 3.1006E-11 4.0671E-11 1.9068E-04
     80     -0.500 4.560E-08 2.366E-10 6.787E-06 3.021E-15 5.765E-09 2.339E-04 2.656E-04 6.262E-08 7.998E-04 8.6501E-11 1.0547E-10 2.0574E-04
     85     -0.475 7.810E-08 4.504E-10 1.183E-05 8.161E-15 1.000E-08 3.088E-04 3.480E-04 1.082E-07 1.059E-03 2.3537E-10 2.5919E-10 1.9536E-04
     90     -0.450 1.301E-07 8.295E-10 2.001E-05 2.092E-14 1.686E-08 4.017E-04 4.495E-04 1.817E-07 1.367E-03 6.1070E-10 6.0689E-10 1.5020E-04
     95     -0.425 2.112E-07 1.482E-09 3.298E-05 5.109E-14 2.768E-08 5.156E-04 5.733E-04 2.973E-07 1.729E-03 1.4979E-09 1.3602E-09 6.3585E-05
    100     -0.400 3.350E-07 2.577E-09 5.304E-05 1.194E-13 4.437E-08 6.539E-04 7.227E-04 4.750E-07 2.151E-03 3.4985E-09 2.9294E-09 -6.8510E-05
    105     -0.375 5.204E-07 4.370E-09 8.345E-05 2.683E-13 6.958E-08 8.203E-04 9.013E-04 7.426E-07 2.701E-03 7.8820E-09 6.0834E-09 -2.4850E-04
    110     -0.350 7.931E-07 7.244E-09 1.287E-04 5.811E-13 1.070E-07 1.019E-03 1.113E-03 1.138E-06 3.458E-03 1.7252E-08 1.2218E-08 -4.7836E-04
    115     -0.325 1.187E-06 1.176E-08 1.948E-04 1.217E-12 1.614E-07 1.253E-03 1.363E-03 1.714E-06 4.329E-03 3.6577E-08 2.3797E-08 -7.5994E-04
    120     -0.300 1.749E-06 1.872E-08 2.899E-04 2.472E-12 2.395E-07 1.529E-03 1.654E-03 2.536E-06 5.292E-03 7.4363E-08 4.5053E-08 -1.0955E-03
    125     -0.275 2.537E-06 2.927E-08 4.246E-04 4.878E-12 3.498E-07 1.850E-03 1.992E-03 3.697E-06 6.323E-03 1.4335E-07 8.3089E-08 -1.4909E-03
    130     -0.250 3.628E-06 4.501E-08 6.128E-04 9.375E-12 5.035E-07 2.223E-03 2.383E-03 5.310E-06 7.390E-03 2.5984E-07 1.4957E-07 -1.9596E-03
    135     -0.225 5.122E-06 6.815E-08 8.725E-04 1.758E-11 7.150E-07 2.652E-03 2.831E-03 7.526E-06 8.475E-03 4.4133E-07 2.6324E-07 -2.5231E-03
    140     -0.200 7.143E-06 1.017E-07 1.226E-03 3.223E-11 1.003E-06 3.145E-03 3.343E-03 1.053E-05 1.022E-02 7.0325E-07 4.5373E-07 -3.2015E-03
    145     -0.175 9.847E-06 1.498E-07 1.703E-03 5.781E-11 1.389E-06 3.706E-03 3.926E-03 1.457E-05 1.231E-02 1.0565E-06 7.6701E-07 -4.0025E-03
    150     -0.150 1.343E-05 2.177E-07 2.340E-03 1.016E-10 1.904E-06 4.343E-03 4.584E-03 1.994E-05 1.465E-02 1.5073E-06 1.2733E-06 -4.9172E-03
    155     -0.125 1.814E-05 3.128E-07 3.180E-03 1.754E-10 2.583E-06 5.064E-03 5.327E-03 2.701E-05 1.724E-02 2.0577E-06 2.0785E-06 -5.9314E-03
    160     -0.100 2.427E-05 4.444E-07 4.281E-03 2.976E-10 3.470E-06 5.875E-03 6.162E-03 3.624E-05 2.011E-02 2.7063E-06 3.3397E-06 -7.0394E-03
    165     -0.075 3.217E-05 6.247E-07 5.710E-03 4.968E-10 4.619E-06 6.785E-03 7.095E-03 4.819E-05 2.330E-02 3.4490E-06 5.2875E-06 -8.2549E-03
    170     -0.050 4.230E-05 8.694E-07 7.552E-03 8.168E-10 6.097E-06 7.803E-03 8.136E-03 6.354E-05 2.681E-02 4.2826E-06 8.2563E-06 -9.6148E-03
    175     -0.025 5.517E-05 1.199E-06 9.908E-03 1.323E-09 7.983E-06 8.938E-03 9.292E-03 8.311E-05 3.069E-02 5.2109E-06 1.2725E-05 -1.1183E-02
    180     -0.000 7.141E-05 1.638E-06 1.290E-02 2.115E-09 1.037E-05 1.020E-02 1.057E-02 1.079E-04 3.487E-02 6.2527E-06 1.9370E-05 -1.3058E-02
    185      0.025 9.176E-05 2.219E-06 1.668E-02 3.332E-09 1.338E-05 1.160E-02 1.199E-02 1.391E-04 3.933E-02 7.4537E-06 2.9140E-05 -1.5366E-02
    190      0.050 1.171E-04 2.983E-06 2.141E-02 5.187E-09 1.715E-05 1.314E-02 1.354E-02 1.780E-04 4.405E-02 8.9058E-06 4.3347E-05 -1.8247E-02
    195      0.075 1.485E-04 3.978E-06 2.732E-02 7.980E-09 2.182E-05 1.484E-02 1.525E-02 2.264E-04 4.897E-02 1.0773E-05 6.3789E-05 -2.1827E-02
    200      0.100 1.872E-04 5.267E-06 3.462E-02 1.214E-08 2.760E-05 1.671E-02 1.712E-02 2.861E-04 5.404E-02 1.3325E-05 9.2899E-05 -2.6204E-02
    205      0.125 2.345E-04 6.925E-06 4.363E-02 1.826E-08 3.470E-05 1.876E-02 1.916E-02 3.594E-04 5.925E-02 1.6973E-05 1.3395E-04 -3.1441E-02
    210      0.150 2.920E-04 9.044E-06 5.465E-02 2.719E-08 4.339E-05 2.099E-02 2.138E-02 4.489E-04 6.452E-02 2.2338E-05 1.9128E-04 -3.7571E-02
    215      0.175 3.618E-04 1.174E-05 6.809E-02 4.008E-08 5.395E-05 2.343E-02 2.380E-02 5.577E-04 6.983E-02 3.0353E-05 2.7065E-04 -4.4593E-02
    220      0.200 4.459E-04 1.514E-05 8.437E-02 5.852E-08 6.673E-05 2.608E-02 2.642E-02 6.891E-04 7.573E-02 4.2415E-05 3.7959E-04 -5.2481E-02
    225      0.225 5.468E-04 1.941E-05 1.040E-01 8.466E-08 8.213E-05 2.896E-02 2.926E-02 8.473E-04 8.513E-02 6.0633E-05 5.2791E-04 -6.1203E-02
    230      0.250 6.674E-04 2.475E-05 1.276E-01 1.214E-07 1.006E-04 3.208E-02 3.232E-02 1.037E-03 9.548E-02 8.8183E-05 7.2835E-04 -7.0739E-02
    235      0.275 8.109E-04 3.139E-05 1.558E-01 1.727E-07 1.227E-04 3.544E-02 3.563E-02 1.263E-03 1.064E-01 1.2989E-04 9.9726E-04 -8.1097E-02
    240      0.300 9.810E-04 3.961E-05 1.894E-01 2.438E-07 1.489E-04 3.908E-02 3.919E-02 1.531E-03 1.177E-01 1.9314E-04 1.3556E-03 -9.2305E-02
    245      0.325 1.182E-03 4.972E-05 2.292E-01 3.415E-07 1.800E-04 4.299E-02 4.302E-02 1.849E-03 1.293E-01 2.8927E-04 1.8302E-03 -1.0441E-01
    250      0.350 1.419E-03 6.213E-05 2.762E-01 4.750E-07 2.167E-04 4.719E-02 4.713E-02 2.224E-03 1.412E-01 4.3586E-04 2.4547E-03 -1.1744E-01
    255      0.375 1.697E-03 7.727E-05 3.315E-01 6.561E-07 2.599E-04 5.170E-02 5.154E-02 2.665E-03 1.533E-01 6.6005E-04 3.2718E-03 -1.3143E-01
    260      0.400 2.022E-03 9.569E-05 3.965E-01 9.002E-07 3.105E-04 5.654E-02 5.626E-02 3.181E-03 1.656E-01 1.0036E-03 4.3347E-03 -1.4638E-01
    265      0.425 2.401E-03 1.180E-04 4.724E-01 1.227E-06 3.697E-04 6.171E-02 6.131E-02 3.784E-03 1.780E-01 1.5301E-03 5.7099E-03 -1.6221E-01
    270      0.450 2.842E-03 1.449E-04 5.609E-01 1.661E-06 4.386E-04 6.725E-02 6.670E-02 4.486E-03 1.918E-01 2.3342E-03 7.4795E-03 -1.7884E-01
    275      0.475 3.354E-03 1.773E-04 6.638E-01 2.236E-06 5.186E-04 7.316E-02 7.245E-02 5.301E-03 2.074E-01 3.5545E-03 9.7451E-03 -1.9612E-01
    280      0.500 3.945E-03 2.161E-04 7.831E-01 2.993E-06 6.113E-04 7.946E-02 7.858E-02 6.244E-03 2.232E-01 5.3866E-03 1.2631E-02 -2.1387E-01
    285      0.525 4.628E-03 2.624E-04 9.210E-01 3.986E-06 7.183E-04 8.618E-02 8.510E-02 7.334E-03 2.429E-01 8.0969E-03 1.6291E-02 -2.3186E-01
    290      0.550 5.414E-03 3.176E-04 1.080E+00 5.279E-06 8.415E-04 9.332E-02 9.202E-02 8.588E-03 2.650E-01 1.2032E-02 2.0911E-02 -2.4979E-01
    295      0.575 6.315E-03 3.831E-04 1.263E+00 6.956E-06 9.830E-04 1.009E-01 9.937E-02 1.003E-02 2.883E-01 1.7626E-02 2.6717E-02 -2.6732E-01
    300      0.600 7.348E-03 4.606E-04 1.473E+00 9.122E-06 1.145E-03 1.090E-01 1.072E-01 1.168E-02 3.124E-01 2.5394E-02 3.3986E-02 -2.8413E-01
    305      0.625 8.527E-03 5.521E-04 1.713E+00 1.191E-05 1.330E-03 1.175E-01 1.154E-01 1.357E-02 3.375E-01 3.5937E-02 4.3049E-02 -2.9996E-01
    310      0.650 9.871E-03 6.598E-04 1.987E+00 1.547E-05 1.542E-03 1.266E-01 1.242E-01 1.572E-02 3.635E-01 4.9935E-02 5.4308E-02 -3.1461E-01
    315      0.675 1.140E-02 7.862E-04 2.298E+00 2.003E-05 1.782E-03 1.361E-01 1.334E-01 1.817E-02 3.906E-01 6.8139E-02 6.8246E-02 -3.2796E-01
    320      0.700 1.313E-02 9.342E-04 2.653E+00 2.581E-05 2.055E-03 1.463E-01 1.432E-01 2.095E-02 4.190E-01 9.1372E-02 8.5441E-02 -3.3993E-01
    325      0.725 1.510E-02 1.107E-03 3.055E+00 3.314E-05 2.365E-03 1.569E-01 1.535E-01 2.410E-02 4.487E-01 1.2053E-01 1.0658E-01 -3.5046E-01
    330      0.750 1.731E-02 1.309E-03 3.509E+00 4.239E-05 2.715E-03 1.682E-01 1.644E-01 2.766E-02 4.800E-01 1.5660E-01 1.3250E-01 -3.5953E-01
    335      0.775 1.982E-02 1.543E-03 4.023E+00 5.402E-05 3.110E-03 1.801E-01 1.759E-01 3.169E-02 5.130E-01 2.0069E-01 1.6417E-01 -3.6713E-01
    340      0.800 2.263E-02 1.814E-03 4.601E+00 6.862E-05 3.556E-03 1.926E-01 1.880E-01 3.622E-02 5.477E-01 2.5404E-01 2.0275E-01 -3.7326E-01
    345      0.825 2.579E-02 2.128E-03 5.252E+00 8.687E-05 4.058E-03 2.058E-01 2.007E-01 4.132E-02 5.841E-01 3.1803E-01 2.4961E-01 -3.7792E-01
    350      0.850 2.934E-02 2.491E-03 5.983E+00 1.096E-04 4.621E-03 2.196E-01 2.142E-01 4.706E-02 6.222E-01 3.9415E-01 3.0638E-01 -3.8113E-01
    355      0.875 3.332E-02 2.909E-03 6.803E+00 1.379E-04 5.254E-03 2.342E-01 2.283E-01 5.348E-02 6.621E-01 4.8403E-01 3.7496E-01 -3.8296E-01
    360      0.900 3.776E-02 3.390E-03 7.722E+00 1.730E-04 5.962E-03 2.495E-01 2.431E-01 6.068E-02 7.038E-01 5.8934E-01 4.5760E-01 -3.8354E-01
    365      0.925 4.272E-02 3.941E-03 8.748E+00 2.163E-04 6.755E-03 2.656E-01 2.587E-01 6.873E-02 7.471E-01 7.1181E-01 5.5694E-01 -3.8304E-01
    370      0.950 4.826E-02 4.573E-03 9.894E+00 2.697E-04 7.640E-03 2.824E-01 2.751E-01 7.772E-02 7.922E-01 8.5308E-01 6.7607E-01 -3.8166E-01
    375      0.975 5.442E-02 5.295E-03 1.117E+01 3.354E-04 8.628E-03 3.001E-01 2.922E-01 8.774E-02 8.388E-01 1.0147E+00 8.1863E-01 -3.7962E-01
    380      1.000 6.128E-02 6.118E-03 1.259E+01 4.160E-04 9.728E-03 3.186E-01 3.102E-01 9.889E-02 8.872E-01 1.1977E+00 9.8887E-01 -3.7711E-01
    385      1.025 6.890E-02 7.057E-03 1.417E+01 3.012E-04 1.080E-02 3.381E-01 3.291E-01 1.113E-01 9.370E-01 0.0000E+00 0.0000E+00 -3.7436E-01
    390      1.050 7.736E-02 8.124E-03 1.593E+01 2.212E-04 1.155E-02 3.584E-01 3.489E-01 1.251E-01 9.885E-01 0.0000E+00 0.0000E+00 -3.7162E-01
