 -0.885000000000000     
  0.000000E+00  7.691661E-23  6.806098E-23  5.059593E-23  5.636101E-23  6.277496E-23  5.839553E-23  5.493021E-23
  5.263401E-23  6.309159E-23  5.326181E-23  5.193419E-23  5.290879E-23  5.356466E-23  5.076795E-23  4.699968E-23
  5.264857E-23  5.078326E-23  4.936545E-23  4.557200E-23  4.641499E-23  4.743052E-23  4.354738E-23  4.270256E-23
  4.203720E-23  4.242896E-23  4.182833E-23  4.007260E-23  3.917679E-23  3.825586E-23  3.728613E-23  3.718879E-23
  3.559988E-23  3.564526E-23  3.454698E-23  3.338119E-23  3.261431E-23  3.143044E-23  3.087233E-23  2.933291E-23
  2.931930E-23  2.867109E-23  2.711656E-23  2.691396E-23  2.537091E-23  2.540259E-23  2.358698E-23  2.300558E-23
  2.220327E-23  2.154796E-23  2.072377E-23  1.951595E-23  1.902850E-23  1.820899E-23  1.711395E-23  1.634559E-23
  1.549534E-23  1.495963E-23  1.397495E-23  1.318021E-23  1.259133E-23  1.173015E-23  1.106685E-23  1.016273E-23
  9.633913E-24  9.165232E-24  8.343558E-24  7.947039E-24  7.281161E-24  6.913845E-24  6.310946E-24  5.856436E-24
  5.575267E-24  5.120185E-24  4.815776E-24  4.415715E-24  4.116484E-24  3.860994E-24  3.539770E-24  3.307649E-24
  3.084453E-24  2.898472E-24  2.654870E-24  2.445858E-24  2.258444E-24  2.121271E-24  1.941481E-24  1.785992E-24
  1.662773E-24  1.533188E-24  1.422068E-24  1.293286E-24  1.194285E-24  1.095312E-24  1.003486E-24  9.131833E-25
  8.410231E-25  7.714443E-25  7.099356E-25  6.318303E-25  5.788758E-25  5.250794E-25  4.752979E-25  4.281984E-25
  3.766112E-25  3.498388E-25  3.068227E-25  2.748363E-25  2.439965E-25  2.185687E-25  1.909649E-25  1.667015E-25
  1.478499E-25  1.295424E-25  1.135166E-25  9.708064E-26  8.526368E-26  7.346950E-26  6.257093E-26  5.358994E-26
  4.638296E-26  3.943364E-26  3.347873E-26  2.860285E-26  2.418168E-26  2.079765E-26  1.735762E-26  1.477008E-26
  1.259055E-26  1.078013E-26  9.099570E-27  7.647591E-27  6.628281E-27  5.551937E-27  4.771807E-27  4.024112E-27
  3.463309E-27  2.973505E-27  2.505889E-27  2.140094E-27  1.853792E-27  1.582030E-27  1.368770E-27  1.155139E-27
  1.008516E-27  8.705811E-28  7.517356E-28  6.465986E-28  5.591734E-28  4.862647E-28  4.203813E-28  3.621675E-28
  3.164094E-28  2.766095E-28  2.416805E-28  2.090813E-28  1.834232E-28  1.609460E-28  1.402726E-28  1.227363E-28
  1.083275E-28  9.587794E-29  8.343008E-29  7.399435E-29  6.464346E-29  5.786997E-29  5.051275E-29  4.509452E-29
  3.992840E-29  3.536039E-29  3.171253E-29  2.782321E-29  2.484042E-29  2.217958E-29  1.987048E-29  1.751047E-29
  1.580394E-29  1.411709E-29  1.270162E-29  1.134835E-29  1.019124E-29  9.170609E-30  8.225064E-30  7.412999E-30
  6.657721E-30  6.024567E-30  5.409071E-30  4.907930E-30  4.433341E-30  4.003409E-30  3.608154E-30  3.300982E-30
  2.983347E-30  2.704130E-30  2.475148E-30  2.231948E-30  2.045049E-30  1.848527E-30  1.692553E-30  1.540102E-30
  1.404307E-30  1.289982E-30  1.175611E-30  1.069074E-30  9.835639E-31  9.020537E-31  8.204688E-31  7.565713E-31
  6.935182E-31  6.383926E-31  5.836202E-31  5.371427E-31  4.937306E-31  4.552934E-31  4.195977E-31  3.842541E-31
  3.555272E-31  3.300485E-31  3.023504E-31  2.807118E-31  2.589798E-31  2.407331E-31  2.199857E-31  2.045699E-31
  1.885817E-31  1.765369E-31  1.628984E-31  1.507440E-31  1.403957E-31  1.303768E-31  1.206787E-31  1.116996E-31
  1.048333E-31  9.705626E-32  9.075569E-32  8.326933E-32  7.842916E-32  7.308198E-32  6.800917E-32  6.369906E-32
  5.930376E-32  5.560942E-32  5.181781E-32  4.843451E-32  4.550821E-32  4.253533E-32  3.994867E-32  3.728062E-32
  3.516069E-32  3.306108E-32  3.102248E-32  2.928326E-32  2.770681E-32  2.612162E-32  2.462197E-32  2.330094E-32
 -0.875000000000000     
  0.000000E+00  1.937028E-22  1.959274E-22  1.473138E-22  1.643691E-22  1.793393E-22  1.651743E-22  1.590684E-22
  1.498607E-22  1.791023E-22  1.492056E-22  1.443201E-22  1.462140E-22  1.466664E-22  1.385393E-22  1.279322E-22
  1.409345E-22  1.358565E-22  1.310903E-22  1.201902E-22  1.223060E-22  1.227270E-22  1.124824E-22  1.101340E-22
  1.072703E-22  1.081072E-22  1.066638E-22  1.011314E-22  9.725226E-23  9.511067E-23  9.161593E-23  9.068643E-23
  8.621174E-23  8.581335E-23  8.214295E-23  7.886890E-23  7.651803E-23  7.329518E-23  7.138123E-23  6.716317E-23
  6.669249E-23  6.477029E-23  6.071620E-23  5.989767E-23  5.590514E-23  5.527843E-23  5.109058E-23  4.939057E-23
  4.723382E-23  4.559897E-23  4.346097E-23  4.045434E-23  3.904735E-23  3.704204E-23  3.454355E-23  3.253399E-23
  3.046202E-23  2.910369E-23  2.694782E-23  2.509069E-23  2.372691E-23  2.188282E-23  2.042844E-23  1.847277E-23
  1.739424E-23  1.633036E-23  1.464236E-23  1.381689E-23  1.250819E-23  1.176252E-23  1.061247E-23  9.705282E-24
  9.160188E-24  8.312853E-24  7.733440E-24  7.005932E-24  6.464728E-24  5.994908E-24  5.435523E-24  5.021197E-24
  4.628082E-24  4.304615E-24  3.906761E-24  3.564341E-24  3.257433E-24  3.030854E-24  2.742293E-24  2.493863E-24
  2.300528E-24  2.101875E-24  1.930305E-24  1.739573E-24  1.591354E-24  1.444022E-24  1.312239E-24  1.182064E-24
  1.084482E-24  9.849225E-25  8.986829E-25  7.926382E-25  7.212507E-25  6.481561E-25  5.827532E-25  5.203012E-25
  4.556505E-25  4.192748E-25  3.649446E-25  3.251798E-25  2.867667E-25  2.550242E-25  2.219581E-25  1.919050E-25
  1.693868E-25  1.475520E-25  1.283147E-25  1.088534E-25  9.507589E-26  8.115357E-26  6.883434E-26  5.865249E-26
  5.025829E-26  4.236331E-26  3.582995E-26  3.033088E-26  2.548302E-26  2.178209E-26  1.805036E-26  1.530392E-26
  1.292986E-26  1.104336E-26  9.253018E-27  7.738445E-27  6.664665E-27  5.558851E-27  4.751409E-27  3.985887E-27
  3.421849E-27  2.933524E-27  2.461226E-27  2.090491E-27  1.804875E-27  1.535812E-27  1.322354E-27  1.118875E-27
  9.735569E-28  8.390624E-28  7.224025E-28  6.226123E-28  5.369525E-28  4.658550E-28  4.018331E-28  3.467729E-28
  3.033366E-28  2.655958E-28  2.316344E-28  1.999724E-28  1.753420E-28  1.545152E-28  1.349928E-28  1.181328E-28
  1.042962E-28  9.282583E-29  8.046539E-29  7.182217E-29  6.284434E-29  5.623852E-29  4.933207E-29  4.422039E-29
