#--it-----t--------dt-------EEK-------EEGW------hrms------urms------umax------o2m------divu2m----gg2m---
    0   1.0000  3.56E-05 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.00E+00
    5   1.0002  3.34E-05 1.152E-05 1.187E-17 2.822E-13 4.805E-03 6.920E-02 7.364E-08 1.143E+01 7.12E-17
   10   1.0003  3.34E-05 2.299E-05 1.431E-16 3.443E-12 6.797E-03 6.872E-02 9.168E-07 2.291E+01 8.59E-16
   15   1.0005  3.33E-05 3.427E-05 4.337E-16 1.005E-11 8.308E-03 7.350E-02 2.878E-06 3.369E+01 2.60E-15
   20   1.0007  3.33E-05 4.518E-05 1.244E-15 2.069E-11 9.551E-03 7.332E-02 8.361E-06 4.454E+01 7.46E-15
   25   1.0008  3.33E-05 5.581E-05 2.649E-15 3.728E-11 1.063E-02 7.268E-02 1.822E-05 5.489E+01 1.59E-14
   30   1.0010  3.31E-05 6.597E-05 4.581E-15 6.028E-11 1.157E-02 7.897E-02 3.294E-05 6.443E+01 2.75E-14
   35   1.0012  3.32E-05 7.515E-05 7.366E-15 8.965E-11 1.236E-02 7.831E-02 5.509E-05 7.290E+01 4.42E-14
   40   1.0013  3.32E-05 8.384E-05 1.110E-14 1.260E-10 1.306E-02 7.723E-02 8.588E-05 8.137E+01 6.66E-14
   45   1.0015  3.23E-05 9.442E-05 1.513E-14 1.693E-10 1.387E-02 1.100E-01 1.245E-04 9.004E+01 9.08E-14
   50   1.0017  3.24E-05 1.008E-04 2.001E-14 2.182E-10 1.434E-02 1.082E-01 1.803E-04 9.614E+01 1.20E-13
   55   1.0018  3.24E-05 1.089E-04 2.578E-14 2.737E-10 1.493E-02 1.058E-01 2.494E-04 1.027E+02 1.55E-13
   60   1.0020  3.25E-05 1.143E-04 3.260E-14 3.357E-10 1.529E-02 1.028E-01 3.328E-04 1.074E+02 1.96E-13
   65   1.0021  3.26E-05 1.196E-04 4.009E-14 4.041E-10 1.565E-02 9.944E-02 4.279E-04 1.117E+02 2.41E-13
   70   1.0023  3.27E-05 1.245E-04 4.796E-14 4.787E-10 1.597E-02 9.558E-02 5.328E-04 1.144E+02 2.88E-13
   75   1.0025  3.19E-05 1.303E-04 5.709E-14 5.590E-10 1.633E-02 1.236E-01 6.462E-04 1.187E+02 3.43E-13
   80   1.0026  3.19E-05 1.332E-04 6.753E-14 6.435E-10 1.651E-02 1.230E-01 7.691E-04 1.207E+02 4.05E-13
   85   1.0028  3.19E-05 1.352E-04 7.862E-14 7.335E-10 1.663E-02 1.217E-01 9.017E-04 1.217E+02 4.72E-13
   90   1.0030  3.20E-05 1.382E-04 9.020E-14 8.288E-10 1.681E-02 1.196E-01 1.043E-03 1.229E+02 5.41E-13
   95   1.0031  3.21E-05 1.403E-04 1.025E-13 9.292E-10 1.693E-02 1.170E-01 1.191E-03 1.244E+02 6.15E-13
  100   1.0033  3.22E-05 1.424E-04 1.155E-13 1.035E-09 1.706E-02 1.136E-01 1.343E-03 1.261E+02 6.93E-13
  105   1.0034  3.23E-05 1.443E-04 1.281E-13 1.145E-09 1.716E-02 1.096E-01 1.497E-03 1.275E+02 7.68E-13
  110   1.0036  3.24E-05 1.448E-04 1.394E-13 1.259E-09 1.719E-02 1.050E-01 1.649E-03 1.293E+02 8.37E-13
  115   1.0038  3.26E-05 1.485E-04 1.491E-13 1.377E-09 1.740E-02 9.976E-02 1.799E-03 1.314E+02 8.94E-13
  120   1.0039  3.27E-05 1.514E-04 1.593E-13 1.497E-09 1.757E-02 9.400E-02 1.951E-03 1.336E+02 9.56E-13
  125   1.0041  3.29E-05 1.529E-04 1.704E-13 1.619E-09 1.766E-02 8.931E-02 2.104E-03 1.357E+02 1.02E-12
  130   1.0042  3.30E-05 1.560E-04 1.819E-13 1.743E-09 1.783E-02 8.970E-02 2.262E-03 1.389E+02 1.09E-12
  135   1.0044  3.30E-05 1.587E-04 1.937E-13 1.868E-09 1.799E-02 9.167E-02 2.423E-03 1.423E+02 1.16E-12
  140   1.0046  3.30E-05 1.611E-04 2.059E-13 1.992E-09 1.813E-02 9.298E-02 2.590E-03 1.462E+02 1.24E-12
  145   1.0047  3.30E-05 1.628E-04 2.190E-13 2.117E-09 1.823E-02 9.360E-02 2.763E-03 1.502E+02 1.31E-12
  150   1.0049  3.31E-05 1.650E-04 2.327E-13 2.241E-09 1.836E-02 9.354E-02 2.946E-03 1.550E+02 1.40E-12
  155   1.0051  3.31E-05 1.661E-04 2.461E-13 2.364E-09 1.842E-02 9.361E-02 3.139E-03 1.597E+02 1.48E-12
  160   1.0052  3.27E-05 1.705E-04 2.586E-13 2.486E-09 1.867E-02 9.692E-02 3.344E-03 1.657E+02 1.55E-12
  165   1.0054  3.27E-05 1.738E-04 2.710E-13 2.606E-09 1.886E-02 9.624E-02 3.565E-03 1.715E+02 1.63E-12
  170   1.0056  3.27E-05 1.775E-04 2.834E-13 2.725E-09 1.907E-02 9.530E-02 3.804E-03 1.776E+02 1.70E-12
