#--it-----t--------dt-------EEK-------EEM-------EEGW------hrms------urms------orms------brms------umax------bmax-----divu2m----gg2m------oum------ourms-----oxurms----o2u2m---
 3920   1.2985  6.98E-05 1.796E-03 5.319E-03 4.630E-10 2.428E-07 5.982E-02 2.069E+02 1.031E-01 2.553E-01 4.053E-01 1.468E+02 2.78E-09 -3.51E-03  7.97E+00  1.01E+01  1.66E+02
 3925   1.2989  6.96E-05 1.796E-03 5.308E-03 4.652E-10 2.409E-07 5.982E-02 2.069E+02 1.030E-01 2.573E-01 4.023E-01 1.474E+02 2.79E-09 -3.83E-03  7.97E+00  1.01E+01  1.66E+02
 3930   1.2992  6.95E-05 1.796E-03 5.298E-03 4.679E-10 2.391E-07 5.983E-02 2.069E+02 1.029E-01 2.548E-01 4.062E-01 1.478E+02 2.81E-09 -4.08E-03  7.97E+00  1.01E+01  1.66E+02
 3935   1.2996  6.94E-05 1.796E-03 5.294E-03 4.712E-10 2.372E-07 5.982E-02 2.069E+02 1.029E-01 2.517E-01 4.084E-01 1.480E+02 2.83E-09 -4.12E-03  7.97E+00  1.01E+01  1.66E+02
 3940   1.2999  6.92E-05 1.796E-03 5.276E-03 4.752E-10 2.353E-07 5.982E-02 2.069E+02 1.027E-01 2.499E-01 4.080E-01 1.482E+02 2.85E-09 -3.97E-03  7.97E+00  1.01E+01  1.66E+02
 3945   1.3002  6.91E-05 1.796E-03 5.272E-03 4.797E-10 2.335E-07 5.982E-02 2.068E+02 1.027E-01 2.543E-01 4.083E-01 1.483E+02 2.88E-09 -3.81E-03  7.97E+00  1.01E+01  1.66E+02
 3950   1.3006  6.89E-05 1.795E-03 5.276E-03 4.843E-10 2.318E-07 5.982E-02 2.068E+02 1.027E-01 2.579E-01 4.008E-01 1.483E+02 2.91E-09 -3.61E-03  7.97E+00  1.01E+01  1.66E+02
 3955   1.3009  6.88E-05 1.795E-03 5.275E-03 4.886E-10 2.302E-07 5.982E-02 2.068E+02 1.027E-01 2.581E-01 3.982E-01 1.484E+02 2.93E-09 -3.32E-03  7.97E+00  1.01E+01  1.66E+02
 3960   1.3013  6.86E-05 1.795E-03 5.276E-03 4.924E-10 2.287E-07 5.981E-02 2.068E+02 1.027E-01 2.566E-01 3.955E-01 1.487E+02 2.95E-09 -2.99E-03  7.97E+00  1.01E+01  1.66E+02
 3965   1.3016  6.84E-05 1.795E-03 5.281E-03 4.952E-10 2.274E-07 5.981E-02 2.068E+02 1.028E-01 2.582E-01 3.967E-01 1.489E+02 2.97E-09 -2.63E-03  7.97E+00  1.01E+01  1.66E+02
 3970   1.3020  6.84E-05 1.795E-03 5.292E-03 4.970E-10 2.262E-07 5.981E-02 2.068E+02 1.029E-01 2.586E-01 3.983E-01 1.490E+02 2.98E-09 -2.25E-03  7.97E+00  1.01E+01  1.66E+02
 3975   1.3023  6.86E-05 1.795E-03 5.287E-03 4.983E-10 2.252E-07 5.981E-02 2.068E+02 1.028E-01 2.583E-01 4.058E-01 1.494E+02 2.99E-09 -1.92E-03  7.97E+00  1.01E+01  1.66E+02
 3980   1.3026  6.89E-05 1.795E-03 5.296E-03 4.996E-10 2.244E-07 5.981E-02 2.068E+02 1.029E-01 2.561E-01 3.986E-01 1.501E+02 3.00E-09 -1.33E-03  7.97E+00  1.01E+01  1.66E+02
 3985   1.3030  6.90E-05 1.795E-03 5.291E-03 5.010E-10 2.237E-07 5.981E-02 2.068E+02 1.029E-01 2.545E-01 3.992E-01 1.503E+02 3.01E-09 -4.68E-04  7.97E+00  1.01E+01  1.66E+02
 3990   1.3033  6.89E-05 1.795E-03 5.283E-03 5.029E-10 2.233E-07 5.981E-02 2.068E+02 1.028E-01 2.545E-01 4.025E-01 1.502E+02 3.02E-09  4.67E-04  7.97E+00  1.01E+01  1.66E+02
 3995   1.3037  6.90E-05 1.794E-03 5.293E-03 5.052E-10 2.231E-07 5.981E-02 2.067E+02 1.029E-01 2.508E-01 4.041E-01 1.503E+02 3.03E-09  1.31E-03  7.97E+00  1.01E+01  1.66E+02
 4000   1.3040  6.93E-05 1.794E-03 5.303E-03 5.075E-10 2.231E-07 5.980E-02 2.068E+02 1.030E-01 2.474E-01 4.017E-01 1.503E+02 3.04E-09  1.90E-03  7.97E+00  1.01E+01  1.66E+02
 4005   1.3044  6.96E-05 1.794E-03 5.307E-03 5.093E-10 2.233E-07 5.980E-02 2.068E+02 1.030E-01 2.470E-01 4.075E-01 1.501E+02 3.06E-09  2.60E-03  7.98E+00  1.01E+01  1.66E+02
 4010   1.3047  6.98E-05 1.794E-03 5.302E-03 5.103E-10 2.238E-07 5.980E-02 2.068E+02 1.030E-01 2.434E-01 4.102E-01 1.503E+02 3.06E-09  3.37E-03  7.98E+00  1.01E+01  1.66E+02
 4015   1.3051  6.97E-05 1.795E-03 5.313E-03 5.103E-10 2.245E-07 5.981E-02 2.068E+02 1.031E-01 2.396E-01 4.099E-01 1.507E+02 3.06E-09  4.29E-03  7.98E+00  1.01E+01  1.66E+02
 4020   1.3054  7.00E-05 1.795E-03 5.314E-03 5.095E-10 2.254E-07 5.981E-02 2.068E+02 1.031E-01 2.399E-01 4.078E-01 1.512E+02 3.06E-09  5.31E-03  7.98E+00  1.01E+01  1.66E+02
 4025   1.3058  7.04E-05 1.795E-03 5.324E-03 5.084E-10 2.266E-07 5.981E-02 2.068E+02 1.032E-01 2.398E-01 4.114E-01 1.516E+02 3.05E-09  6.44E-03  7.99E+00  1.01E+01  1.66E+02
 4030   1.3061  7.01E-05 1.795E-03 5.319E-03 5.075E-10 2.280E-07 5.982E-02 2.068E+02 1.031E-01 2.428E-01 4.045E-01 1.523E+02 3.05E-09  7.73E-03  7.99E+00  1.01E+01  1.66E+02
 4035   1.3065  7.01E-05 1.795E-03 5.320E-03 5.071E-10 2.296E-07 5.982E-02 2.068E+02 1.031E-01 2.420E-01 4.043E-01 1.527E+02 3.04E-09  8.99E-03  7.99E+00  1.01E+01  1.66E+02
 4040   1.3068  6.99E-05 1.796E-03 5.320E-03 5.068E-10 2.313E-07 5.982E-02 2.068E+02 1.031E-01 2.435E-01 4.049E-01 1.532E+02 3.04E-09  1.02E-02  7.99E+00  1.01E+01  1.66E+02
 4045   1.3072  7.00E-05 1.796E-03 5.325E-03 5.060E-10 2.332E-07 5.982E-02 2.068E+02 1.032E-01 2.441E-01 4.064E-01 1.532E+02 3.04E-09  1.16E-02  7.99E+00  1.01E+01  1.66E+02
 4050   1.3075  7.02E-05 1.796E-03 5.327E-03 5.044E-10 2.352E-07 5.982E-02 2.068E+02 1.032E-01 2.480E-01 4.108E-01 1.530E+02 3.03E-09  1.32E-02  8.00E+00  1.01E+01  1.66E+02
 4055   1.3079  7.01E-05 1.796E-03 5.321E-03 5.017E-10 2.374E-07 5.982E-02 2.068E+02 1.032E-01 2.498E-01 4.102E-01 1.527E+02 3.01E-09  1.48E-02  8.00E+00  1.01E+01  1.66E+02
 4060   1.3082  7.00E-05 1.796E-03 5.327E-03 4.979E-10 2.397E-07 5.982E-02 2.067E+02 1.032E-01 2.578E-01 4.013E-01 1.524E+02 2.99E-09  1.63E-02  8.00E+00  1.01E+01  1.66E+02
 4065   1.3086  7.00E-05 1.796E-03 5.324E-03 4.936E-10 2.420E-07 5.982E-02 2.067E+02 1.032E-01 2.667E-01 3.996E-01 1.524E+02 2.96E-09  1.76E-02  8.00E+00  1.01E+01  1.66E+02
 4070   1.3089  7.02E-05 1.796E-03 5.333E-03 4.894E-10 2.444E-07 5.982E-02 2.067E+02 1.033E-01 2.727E-01 4.048E-01 1.527E+02 2.94E-09  1.87E-02  8.00E+00  1.01E+01  1.66E+02
 4075   1.3093  7.03E-05 1.796E-03 5.324E-03 4.858E-10 2.468E-07 5.982E-02 2.067E+02 1.032E-01 2.725E-01 4.083E-01 1.531E+02 2.91E-09  1.96E-02  8.00E+00  1.01E+01  1.66E+02
 4080   1.3096  7.06E-05 1.796E-03 5.327E-03 4.825E-10 2.492E-07 5.983E-02 2.067E+02 1.032E-01 2.694E-01 4.111E-01 1.537E+02 2.89E-09  2.05E-02  8.00E+00  1.01E+01  1.66E+02
 4085   1.3100  7.05E-05 1.796E-03 5.335E-03 4.791E-10 2.515E-07 5.983E-02 2.067E+02 1.033E-01 2.632E-01 4.133E-01 1.541E+02 2.87E-09  2.14E-02  8.00E+00  1.01E+01  1.66E+02
 4090   1.3103  7.03E-05 1.796E-03 5.347E-03 4.757E-10 2.538E-07 5.983E-02 2.067E+02 1.034E-01 2.573E-01 4.160E-01 1.546E+02 2.85E-09  2.21E-02  8.00E+00  1.01E+01  1.66E+02
 4095   1.3107  7.02E-05 1.796E-03 5.348E-03 4.724E-10 2.559E-07 5.983E-02 2.066E+02 1.034E-01 2.613E-01 4.220E-01 1.549E+02 2.83E-09  2.25E-02  8.00E+00  1.01E+01  1.66E+02
 4100   1.3110  6.98E-05 1.796E-03 5.346E-03 4.700E-10 2.580E-07 5.983E-02 2.066E+02 1.034E-01 2.655E-01 4.207E-01 1.550E+02 2.82E-09  2.30E-02  8.00E+00  1.01E+01  1.66E+02
 4105   1.3114  6.97E-05 1.796E-03 5.340E-03 4.692E-10 2.599E-07 5.983E-02 2.066E+02 1.033E-01 2.634E-01 4.225E-01 1.552E+02 2.82E-09  2.37E-02  8.00E+00  1.01E+01  1.66E+02
 4110   1.3117  6.95E-05 1.796E-03 5.341E-03 4.703E-10 2.616E-07 5.983E-02 2.066E+02 1.034E-01 2.673E-01 4.245E-01 1.553E+02 2.82E-09  2.46E-02  8.00E+00  1.01E+01  1.66E+02
 4115   1.3121  6.92E-05 1.796E-03 5.327E-03 4.730E-10 2.633E-07 5.982E-02 2.066E+02 1.032E-01 2.686E-01 4.238E-01 1.553E+02 2.84E-09  2.53E-02  8.00E+00  1.01E+01  1.66E+02
 4120   1.3124  6.90E-05 1.796E-03 5.326E-03 4.768E-10 2.648E-07 5.982E-02 2.066E+02 1.032E-01 2.652E-01 4.193E-01 1.551E+02 2.86E-09  2.59E-02  8.00E+00  1.01E+01  1.66E+02
 4125   1.3128  6.93E-05 1.796E-03 5.315E-03 4.804E-10 2.662E-07 5.982E-02 2.066E+02 1.031E-01 2.642E-01 4.144E-01 1.552E+02 2.88E-09  2.64E-02  8.00E+00  1.01E+01  1.66E+02
 4130   1.3131  6.94E-05 1.795E-03 5.307E-03 4.831E-10 2.675E-07 5.981E-02 2.066E+02 1.030E-01 2.624E-01 4.175E-01 1.555E+02 2.90E-09  2.70E-02  8.00E+00  1.01E+01  1.66E+02
 4135   1.3135  6.92E-05 1.795E-03 5.303E-03 4.845E-10 2.688E-07 5.981E-02 2.066E+02 1.030E-01 2.702E-01 4.177E-01 1.556E+02 2.91E-09  2.77E-02  8.00E+00  1.01E+01  1.66E+02
 4140   1.3138  6.91E-05 1.795E-03 5.277E-03 4.851E-10 2.699E-07 5.981E-02 2.065E+02 1.027E-01 2.723E-01 4.180E-01 1.558E+02 2.91E-09  2.84E-02  8.00E+00  1.01E+01  1.66E+02
 4145   1.3142  6.91E-05 1.795E-03 5.266E-03 4.858E-10 2.710E-07 5.980E-02 2.065E+02 1.026E-01 2.717E-01 4.165E-01 1.563E+02 2.91E-09  2.92E-02  7.99E+00  1.01E+01  1.66E+02
 4150   1.3145  6.92E-05 1.795E-03 5.267E-03 4.868E-10 2.721E-07 5.980E-02 2.065E+02 1.026E-01 2.710E-01 4.171E-01 1.566E+02 2.92E-09  3.00E-02  7.99E+00  1.01E+01  1.66E+02
 4155   1.3148  6.93E-05 1.794E-03 5.271E-03 4.880E-10 2.730E-07 5.979E-02 2.065E+02 1.027E-01 2.820E-01 4.233E-01 1.571E+02 2.93E-09  3.07E-02  7.99E+00  1.01E+01  1.66E+02
 4160   1.3152  6.93E-05 1.794E-03 5.287E-03 4.894E-10 2.739E-07 5.979E-02 2.065E+02 1.028E-01 2.834E-01 4.207E-01 1.576E+02 2.94E-09  3.15E-02  7.99E+00  1.01E+01  1.66E+02
 4165   1.3155  6.96E-05 1.794E-03 5.291E-03 4.908E-10 2.748E-07 5.978E-02 2.065E+02 1.029E-01 2.762E-01 4.202E-01 1.580E+02 2.94E-09  3.25E-02  7.99E+00  1.01E+01  1.66E+02
 4170   1.3159  6.98E-05 1.793E-03 5.293E-03 4.920E-10 2.756E-07 5.978E-02 2.065E+02 1.029E-01 2.613E-01 4.216E-01 1.579E+02 2.95E-09  3.34E-02  7.99E+00  1.01E+01  1.66E+02
 4175   1.3162  6.97E-05 1.793E-03 5.300E-03 4.933E-10 2.763E-07 5.977E-02 2.065E+02 1.030E-01 2.651E-01 4.225E-01 1.577E+02 2.96E-09  3.42E-02  7.99E+00  1.01E+01  1.66E+02
 4180   1.3166  6.94E-05 1.793E-03 5.298E-03 4.945E-10 2.770E-07 5.976E-02 2.065E+02 1.029E-01 2.625E-01 4.282E-01 1.577E+02 2.97E-09  3.49E-02  7.99E+00  1.01E+01  1.66E+02
 4185   1.3169  6.95E-05 1.792E-03 5.299E-03 4.954E-10 2.777E-07 5.976E-02 2.065E+02 1.029E-01 2.521E-01 4.369E-01 1.577E+02 2.97E-09  3.55E-02  7.99E+00  1.01E+01  1.66E+02
 4190   1.3173  6.96E-05 1.792E-03 5.316E-03 4.956E-10 2.784E-07 5.975E-02 2.065E+02 1.031E-01 2.542E-01 4.448E-01 1.576E+02 2.97E-09  3.62E-02  7.99E+00  1.01E+01  1.66E+02
 4195   1.3176  6.95E-05 1.791E-03 5.316E-03 4.950E-10 2.790E-07 5.974E-02 2.065E+02 1.031E-01 2.533E-01 4.456E-01 1.573E+02 2.97E-09  3.68E-02  7.99E+00  1.01E+01  1.66E+02
 4200   1.3180  6.95E-05 1.791E-03 5.331E-03 4.938E-10 2.796E-07 5.974E-02 2.065E+02 1.033E-01 2.504E-01 4.483E-01 1.576E+02 2.96E-09  3.72E-02  7.99E+00  1.01E+01  1.66E+02
 4205   1.3183  6.91E-05 1.791E-03 5.335E-03 4.925E-10 2.802E-07 5.973E-02 2.065E+02 1.033E-01 2.509E-01 4.501E-01 1.580E+02 2.96E-09  3.76E-02  7.99E+00  1.01E+01  1.66E+02
 4210   1.3187  6.89E-05 1.790E-03 5.327E-03 4.918E-10 2.807E-07 5.973E-02 2.064E+02 1.032E-01 2.536E-01 4.555E-01 1.584E+02 2.95E-09  3.81E-02  7.99E+00  1.01E+01  1.66E+02
 4215   1.3190  6.88E-05 1.790E-03 5.334E-03 4.916E-10 2.812E-07 5.972E-02 2.064E+02 1.033E-01 2.537E-01 4.570E-01 1.587E+02 2.95E-09  3.86E-02  7.99E+00  1.01E+01  1.66E+02
 4220   1.3194  6.88E-05 1.789E-03 5.327E-03 4.918E-10 2.816E-07 5.971E-02 2.064E+02 1.032E-01 2.526E-01 4.575E-01 1.589E+02 2.95E-09  3.88E-02  7.98E+00  1.01E+01  1.66E+02
 4225   1.3197  6.86E-05 1.789E-03 5.345E-03 4.922E-10 2.819E-07 5.971E-02 2.064E+02 1.034E-01 2.557E-01 4.585E-01 1.590E+02 2.95E-09  3.88E-02  7.98E+00  1.01E+01  1.66E+02
 4230   1.3200  6.83E-05 1.789E-03 5.347E-03 4.921E-10 2.822E-07 5.970E-02 2.064E+02 1.034E-01 2.593E-01 4.653E-01 1.590E+02 2.95E-09  3.88E-02  7.98E+00  1.01E+01  1.66E+02
 4235   1.3204  6.81E-05 1.788E-03 5.347E-03 4.913E-10 2.824E-07 5.969E-02 2.064E+02 1.034E-01 2.610E-01 4.719E-01 1.593E+02 2.95E-09  3.87E-02  7.98E+00  1.01E+01  1.66E+02
 4240   1.3207  6.83E-05 1.788E-03 5.344E-03 4.897E-10 2.825E-07 5.969E-02 2.064E+02 1.034E-01 2.622E-01 4.690E-01 1.594E+02 2.94E-09  3.85E-02  7.98E+00  1.01E+01  1.66E+02
 4245   1.3211  6.83E-05 1.788E-03 5.344E-03 4.880E-10 2.826E-07 5.968E-02 2.064E+02 1.034E-01 2.635E-01 4.661E-01 1.596E+02 2.93E-09  3.80E-02  7.98E+00  1.01E+01  1.65E+02
 4250   1.3214  6.83E-05 1.787E-03 5.339E-03 4.871E-10 2.825E-07 5.967E-02 2.064E+02 1.033E-01 2.683E-01 4.692E-01 1.597E+02 2.92E-09  3.74E-02  7.98E+00  1.01E+01  1.65E+02
 4255   1.3217  6.81E-05 1.787E-03 5.343E-03 4.874E-10 2.824E-07 5.967E-02 2.063E+02 1.034E-01 2.708E-01 4.681E-01 1.598E+02 2.92E-09  3.68E-02  7.98E+00  1.01E+01  1.65E+02
 4260   1.3221  6.82E-05 1.786E-03 5.347E-03 4.889E-10 2.822E-07 5.966E-02 2.063E+02 1.034E-01 2.688E-01 4.643E-01 1.598E+02 2.93E-09  3.62E-02  7.98E+00  1.01E+01  1.65E+02
 4265   1.3224  6.80E-05 1.786E-03 5.351E-03 4.916E-10 2.819E-07 5.966E-02 2.063E+02 1.034E-01 2.689E-01 4.583E-01 1.600E+02 2.95E-09  3.55E-02  7.98E+00  1.01E+01  1.65E+02
 4270   1.3228  6.81E-05 1.786E-03 5.357E-03 4.949E-10 2.816E-07 5.965E-02 2.063E+02 1.035E-01 2.696E-01 4.554E-01 1.601E+02 2.97E-09  3.48E-02  7.97E+00  1.01E+01  1.65E+02
 4275   1.3231  6.81E-05 1.786E-03 5.357E-03 4.981E-10 2.811E-07 5.965E-02 2.063E+02 1.035E-01 2.714E-01 4.552E-01 1.607E+02 2.99E-09  3.40E-02  7.97E+00  1.01E+01  1.65E+02
 4280   1.3235  6.83E-05 1.785E-03 5.362E-03 5.008E-10 2.807E-07 5.964E-02 2.063E+02 1.036E-01 2.688E-01 4.469E-01 1.614E+02 3.00E-09  3.33E-02  7.97E+00  1.01E+01  1.65E+02
 4285   1.3238  6.83E-05 1.785E-03 5.365E-03 5.026E-10 2.801E-07 5.964E-02 2.063E+02 1.036E-01 2.626E-01 4.418E-01 1.618E+02 3.02E-09  3.24E-02  7.97E+00  1.01E+01  1.65E+02
 4290   1.3241  6.84E-05 1.785E-03 5.358E-03 5.035E-10 2.796E-07 5.963E-02 2.062E+02 1.035E-01 2.620E-01 4.415E-01 1.619E+02 3.02E-09  3.17E-02  7.97E+00  1.01E+01  1.65E+02
 4295   1.3245  6.80E-05 1.784E-03 5.372E-03 5.039E-10 2.790E-07 5.962E-02 2.062E+02 1.037E-01 2.643E-01 4.441E-01 1.619E+02 3.02E-09  3.11E-02  7.97E+00  1.01E+01  1.65E+02
 4300   1.3248  6.80E-05 1.784E-03 5.367E-03 5.041E-10 2.784E-07 5.962E-02 2.062E+02 1.036E-01 2.661E-01 4.420E-01 1.621E+02 3.02E-09  3.06E-02  7.97E+00  1.01E+01  1.65E+02
 4305   1.3252  6.83E-05 1.784E-03 5.374E-03 5.043E-10 2.778E-07 5.961E-02 2.062E+02 1.037E-01 2.687E-01 4.396E-01 1.623E+02 3.03E-09  3.02E-02  7.96E+00  1.01E+01  1.65E+02
 4310   1.3255  6.86E-05 1.783E-03 5.374E-03 5.047E-10 2.771E-07 5.960E-02 2.062E+02 1.037E-01 2.716E-01 4.425E-01 1.624E+02 3.03E-09  2.98E-02  7.96E+00  1.01E+01  1.65E+02
 4315   1.3258  6.85E-05 1.783E-03 5.385E-03 5.056E-10 2.763E-07 5.960E-02 2.062E+02 1.038E-01 2.742E-01 4.377E-01 1.623E+02 3.03E-09  2.97E-02  7.96E+00  1.01E+01  1.65E+02
 4320   1.3262  6.84E-05 1.782E-03 5.387E-03 5.069E-10 2.755E-07 5.959E-02 2.061E+02 1.038E-01 2.754E-01 4.332E-01 1.622E+02 3.04E-09  2.96E-02  7.96E+00  1.01E+01  1.65E+02
 4325   1.3265  6.85E-05 1.782E-03 5.382E-03 5.085E-10 2.747E-07 5.958E-02 2.061E+02 1.038E-01 2.746E-01 4.308E-01 1.621E+02 3.05E-09  2.96E-02  7.96E+00  1.01E+01  1.64E+02
 4330   1.3269  6.82E-05 1.782E-03 5.379E-03 5.104E-10 2.738E-07 5.958E-02 2.061E+02 1.037E-01 2.724E-01 4.264E-01 1.621E+02 3.06E-09  2.97E-02  7.96E+00  1.01E+01  1.64E+02
 4335   1.3272  6.77E-05 1.781E-03 5.386E-03 5.123E-10 2.729E-07 5.957E-02 2.061E+02 1.038E-01 2.694E-01 4.274E-01 1.624E+02 3.07E-09  2.99E-02  7.95E+00  1.00E+01  1.64E+02
 4340   1.3275  6.79E-05 1.781E-03 5.395E-03 5.140E-10 2.719E-07 5.957E-02 2.061E+02 1.039E-01 2.697E-01 4.253E-01 1.628E+02 3.08E-09  3.02E-02  7.95E+00  1.00E+01  1.64E+02
 4345   1.3279  6.84E-05 1.781E-03 5.389E-03 5.155E-10 2.710E-07 5.956E-02 2.061E+02 1.038E-01 2.661E-01 4.261E-01 1.633E+02 3.09E-09  3.04E-02  7.95E+00  1.00E+01  1.64E+02
 4350   1.3282  6.83E-05 1.781E-03 5.384E-03 5.170E-10 2.700E-07 5.956E-02 2.060E+02 1.038E-01 2.687E-01 4.263E-01 1.635E+02 3.10E-09  3.08E-02  7.95E+00  1.00E+01  1.64E+02
 4355   1.3286  6.82E-05 1.780E-03 5.394E-03 5.189E-10 2.690E-07 5.955E-02 2.060E+02 1.039E-01 2.671E-01 4.191E-01 1.637E+02 3.11E-09  3.13E-02  7.95E+00  1.00E+01  1.64E+02
 4360   1.3289  6.82E-05 1.780E-03 5.390E-03 5.213E-10 2.680E-07 5.955E-02 2.060E+02 1.038E-01 2.672E-01 4.156E-01 1.639E+02 3.13E-09  3.17E-02  7.95E+00  1.00E+01  1.64E+02
 4365   1.3293  6.80E-05 1.780E-03 5.395E-03 5.242E-10 2.671E-07 5.954E-02 2.060E+02 1.039E-01 2.711E-01 4.165E-01 1.640E+02 3.15E-09  3.22E-02  7.94E+00  1.00E+01  1.64E+02
 4370   1.3296  6.78E-05 1.779E-03 5.397E-03 5.269E-10 2.661E-07 5.954E-02 2.060E+02 1.039E-01 2.769E-01 4.149E-01 1.640E+02 3.16E-09  3.27E-02  7.94E+00  1.00E+01  1.64E+02
 4375   1.3299  6.77E-05 1.779E-03 5.399E-03 5.288E-10 2.652E-07 5.953E-02 2.059E+02 1.039E-01 2.823E-01 4.165E-01 1.640E+02 3.17E-09  3.33E-02  7.94E+00  1.00E+01  1.64E+02
 4380   1.3303  6.77E-05 1.779E-03 5.400E-03 5.299E-10 2.644E-07 5.952E-02 2.059E+02 1.039E-01 2.835E-01 4.157E-01 1.641E+02 3.18E-09  3.37E-02  7.94E+00  1.00E+01  1.64E+02
 4385   1.3306  6.74E-05 1.778E-03 5.414E-03 5.304E-10 2.636E-07 5.952E-02 2.059E+02 1.041E-01 2.836E-01 4.147E-01 1.641E+02 3.18E-09  3.39E-02  7.94E+00  1.00E+01  1.64E+02
 4390   1.3309  6.70E-05 1.778E-03 5.420E-03 5.310E-10 2.629E-07 5.951E-02 2.059E+02 1.041E-01 2.910E-01 4.126E-01 1.639E+02 3.19E-09  3.42E-02  7.94E+00  1.00E+01  1.64E+02
 4395   1.3313  6.70E-05 1.778E-03 5.434E-03 5.322E-10 2.622E-07 5.951E-02 2.059E+02 1.043E-01 2.940E-01 4.163E-01 1.640E+02 3.19E-09  3.43E-02  7.94E+00  1.00E+01  1.64E+02
 4400   1.3316  6.70E-05 1.778E-03 5.433E-03 5.343E-10 2.616E-07 5.951E-02 2.059E+02 1.042E-01 2.982E-01 4.150E-01 1.642E+02 3.21E-09  3.43E-02  7.94E+00  1.00E+01  1.64E+02
 4405   1.3319  6.66E-05 1.778E-03 5.440E-03 5.371E-10 2.610E-07 5.951E-02 2.059E+02 1.043E-01 3.071E-01 4.122E-01 1.644E+02 3.22E-09  3.43E-02  7.93E+00  1.00E+01  1.64E+02
 4410   1.3323  6.64E-05 1.778E-03 5.429E-03 5.402E-10 2.606E-07 5.951E-02 2.059E+02 1.042E-01 3.070E-01 4.113E-01 1.648E+02 3.24E-09  3.41E-02  7.93E+00  1.00E+01  1.64E+02
 4415   1.3326  6.62E-05 1.778E-03 5.435E-03 5.425E-10 2.602E-07 5.951E-02 2.059E+02 1.043E-01 3.068E-01 4.126E-01 1.651E+02 3.26E-09  3.41E-02  7.93E+00  1.00E+01  1.64E+02
 4420   1.3329  6.60E-05 1.778E-03 5.438E-03 5.435E-10 2.600E-07 5.951E-02 2.059E+02 1.043E-01 3.090E-01 4.140E-01 1.654E+02 3.26E-09  3.41E-02  7.93E+00  1.00E+01  1.64E+02
 4425   1.3333  6.56E-05 1.778E-03 5.440E-03 5.428E-10 2.599E-07 5.951E-02 2.059E+02 1.043E-01 3.179E-01 4.111E-01 1.656E+02 3.26E-09  3.39E-02  7.93E+00  1.00E+01  1.64E+02
 4430   1.3336  6.56E-05 1.778E-03 5.430E-03 5.406E-10 2.598E-07 5.951E-02 2.059E+02 1.042E-01 3.200E-01 4.096E-01 1.656E+02 3.24E-09  3.37E-02  7.93E+00  1.00E+01  1.64E+02
 4435   1.3339  6.54E-05 1.778E-03 5.424E-03 5.375E-10 2.599E-07 5.951E-02 2.059E+02 1.042E-01 3.146E-01 4.104E-01 1.657E+02 3.22E-09  3.35E-02  7.94E+00  1.00E+01  1.64E+02
 4440   1.3343  6.51E-05 1.778E-03 5.420E-03 5.339E-10 2.601E-07 5.951E-02 2.059E+02 1.041E-01 3.192E-01 4.044E-01 1.659E+02 3.20E-09  3.31E-02  7.94E+00  1.00E+01  1.64E+02
 4445   1.3346  6.50E-05 1.778E-03 5.424E-03 5.302E-10 2.603E-07 5.951E-02 2.059E+02 1.042E-01 3.204E-01 4.031E-01 1.662E+02 3.18E-09  3.27E-02  7.93E+00  1.00E+01  1.64E+02
 4450   1.3349  6.49E-05 1.778E-03 5.432E-03 5.268E-10 2.605E-07 5.951E-02 2.059E+02 1.042E-01 3.163E-01 3.939E-01 1.665E+02 3.16E-09  3.23E-02  7.93E+00  1.00E+01  1.64E+02
 4455   1.3352  6.47E-05 1.778E-03 5.429E-03 5.241E-10 2.608E-07 5.951E-02 2.059E+02 1.042E-01 3.178E-01 3.980E-01 1.666E+02 3.14E-09  3.17E-02  7.93E+00  1.00E+01  1.64E+02
 4460   1.3356  6.46E-05 1.778E-03 5.423E-03 5.219E-10 2.611E-07 5.951E-02 2.059E+02 1.041E-01 3.184E-01 3.961E-01 1.667E+02 3.13E-09  3.11E-02  7.93E+00  1.00E+01  1.64E+02
 4465   1.3359  6.50E-05 1.778E-03 5.411E-03 5.200E-10 2.614E-07 5.951E-02 2.058E+02 1.040E-01 3.144E-01 4.002E-01 1.667E+02 3.12E-09  3.05E-02  7.93E+00  1.00E+01  1.64E+02
 4470   1.3362  6.48E-05 1.778E-03 5.417E-03 5.183E-10 2.616E-07 5.951E-02 2.058E+02 1.041E-01 3.143E-01 4.026E-01 1.668E+02 3.11E-09  2.99E-02  7.93E+00  1.00E+01  1.64E+02
 4475   1.3365  6.49E-05 1.778E-03 5.419E-03 5.168E-10 2.618E-07 5.952E-02 2.058E+02 1.041E-01 3.092E-01 3.982E-01 1.673E+02 3.10E-09  2.93E-02  7.93E+00  1.00E+01  1.64E+02
 4480   1.3368  6.51E-05 1.778E-03 5.411E-03 5.155E-10 2.620E-07 5.952E-02 2.058E+02 1.040E-01 3.054E-01 3.930E-01 1.679E+02 3.09E-09  2.87E-02  7.93E+00  1.00E+01  1.64E+02
 4485   1.3372  6.54E-05 1.778E-03 5.420E-03 5.141E-10 2.621E-07 5.952E-02 2.058E+02 1.041E-01 2.987E-01 3.897E-01 1.682E+02 3.08E-09  2.82E-02  7.93E+00  1.00E+01  1.64E+02
