# IPTA power-law-integrated sensitivity
# (*) for a cross-correlation search
# (*) at future sensitivity
#
#
# Normalization
# (*) threshold signal-to-noise ratio = 1
# (*) observing time = 20 yr
#
# Column 1: Log10 of the gravitational-wave frequency f, redshifted to today, in units of Hz
# Column 2: Log10 of the gravitational-wave energy density power spectrum h^2\Omega_PLIS
# Column 3: Log10 of h^2\Omega_PLIS expressed in terms of a strain amplitude spectrum, \sqrt{S_PLIS}, in units of Hz^{-1/2}
# Column 4: Log10 of h^2\Omega_PLIS expressed in terms of a characteristic strain amplitude, h_PLIS

 -8.800125	-13.358661	-11.377597	-15.777660
 -8.799875	-13.363646	-11.380465	-15.780402
 -8.799625	-13.368631	-11.383332	-15.783145
 -8.799375	-13.373616	-11.386200	-15.785887
 -8.799125	-13.378601	-11.389067	-15.788630
 -8.798875	-13.383586	-11.391935	-15.791372
 -8.798625	-13.388571	-11.394802	-15.794115
 -8.798375	-13.393556	-11.397670	-15.796857
 -8.798125	-13.398541	-11.400537	-15.799600
 -8.797875	-13.403526	-11.403405	-15.802342
 -8.797625	-13.408511	-11.406272	-15.805085
 -8.797375	-13.413496	-11.409140	-15.807827
 -8.797125	-13.418481	-11.412007	-15.810570
 -8.796875	-13.423466	-11.414875	-15.813312
 -8.796625	-13.428451	-11.417742	-15.816055
 -8.796375	-13.433436	-11.420610	-15.818797
 -8.796125	-13.438421	-11.423477	-15.821540
 -8.795875	-13.443406	-11.426345	-15.824282
 -8.795625	-13.448391	-11.429212	-15.827025
 -8.795375	-13.453376	-11.432080	-15.829767
 -8.795125	-13.458361	-11.434947	-15.832510
 -8.794875	-13.463346	-11.437815	-15.835252
 -8.794625	-13.468331	-11.440682	-15.837995
 -8.794375	-13.473316	-11.443550	-15.840737
 -8.794125	-13.478301	-11.446417	-15.843479
 -8.793875	-13.483283	-11.449283	-15.846221
 -8.793625	-13.488266	-11.452149	-15.848962
 -8.793375	-13.493248	-11.455016	-15.851703
 -8.793125	-13.498231	-11.457882	-15.854444
 -8.792875	-13.503213	-11.460748	-15.857186
 -8.792625	-13.508196	-11.463614	-15.859927
 -8.792375	-13.513178	-11.466481	-15.862668
 -8.792125	-13.518161	-11.469347	-15.865409
 -8.791875	-13.523143	-11.472213	-15.868151
 -8.791625	-13.528126	-11.475079	-15.870892
 -8.791375	-13.533108	-11.477946	-15.873633
 -8.791125	-13.538091	-11.480812	-15.876374
 -8.790875	-13.543073	-11.483678	-15.879116
 -8.790625	-13.548056	-11.486544	-15.881857
 -8.790375	-13.553038	-11.489411	-15.884598
 -8.790125	-13.558021	-11.492277	-15.887339
 -8.789875	-13.563003	-11.495143	-15.890081
 -8.789625	-13.567986	-11.498009	-15.892822
 -8.789375	-13.572269	-11.500526	-15.895214
 -8.789125	-13.576078	-11.502806	-15.897368
 -8.788875	-13.579779	-11.505031	-15.899469
 -8.788625	-13.583375	-11.507204	-15.901517
 -8.788375	-13.586870	-11.509327	-15.903514
 -8.788125	-13.590270	-11.511402	-15.905464
 -8.787875	-13.593577	-11.513430	-15.907368
 -8.787625	-13.596798	-11.515416	-15.909228
 -8.787375	-13.599928	-11.517356	-15.911043
 -8.787125	-13.602980	-11.519257	-15.912819
 -8.786875	-13.605953	-11.521118	-15.914556
 -8.786625	-13.608848	-11.522941	-15.916253
 -8.786375	-13.611672	-11.524728	-15.917915
 -8.786125	-13.614426	-11.526480	-15.919542
 -8.785875	-13.617109	-11.528196	-15.921134
 -8.785625	-13.619729	-11.529881	-15.922694
 -8.785375	-13.622288	-11.531536	-15.924223
 -8.785125	-13.624779	-11.533156	-15.925719
 -8.784875	-13.627213	-11.534748	-15.927186
