# CE power-law-integrated sensitivity
# (*) for an auto-correlation search
# (*) at design sensitivity
#
#
# Normalization
# (*) threshold signal-to-noise ratio = 1
# (*) observing time = 1 yr
#
# Column 1: Log10 of the gravitational-wave frequency f, redshifted to today, in units of Hz
# Column 2: Log10 of the gravitational-wave energy density power spectrum h^2\Omega_PLIS
# Column 3: Log10 of h^2\Omega_PLIS expressed in terms of a strain amplitude spectrum, \sqrt{S_PLIS}, in units of Hz^{-1/2}
# Column 4: Log10 of h^2\Omega_PLIS expressed in terms of a characteristic strain amplitude, h_PLIS

  0.698970	 -8.721108	-23.307464	-22.957979
  0.720159	 -9.449253	-23.703320	-23.343241
  0.740363	 -9.939417	-23.978707	-23.608526
  0.759668	-10.350107	-24.213010	-23.833176
  0.778151	-10.707736	-24.419550	-24.030474
  0.795880	-11.023526	-24.604038	-24.206098
  0.812913	-11.303461	-24.769555	-24.363098
  0.829304	-11.551314	-24.918067	-24.503415
  0.845098	-11.769293	-25.050748	-24.628199
  0.860338	-11.959072	-25.168498	-24.738329
  0.875061	-12.122507	-25.272300	-24.834770
  0.889302	-12.262054	-25.363434	-24.918783
  0.903090	-12.381073	-25.443626	-24.992081
  0.916454	-12.483098	-25.514685	-25.056458
  0.929419	-12.571657	-25.578412	-25.113702
  0.942008	-12.649362	-25.636148	-25.165144
  0.954243	-12.718275	-25.688956	-25.211835
  0.966142	-12.779981	-25.737658	-25.254587
  0.977724	-12.835592	-25.782836	-25.293975
  0.989005	-12.885991	-25.824957	-25.330455
  1.000000	-12.931835	-25.864372	-25.364372
  1.010724	-12.973690	-25.901386	-25.396024
  1.021189	-13.011993	-25.936235	-25.425641
  1.031408	-13.047100	-25.969117	-25.453413
  1.041393	-13.079316	-26.000202	-25.479506
  1.051153	-13.108900	-26.029634	-25.504058
  1.060698	-13.136074	-26.057539	-25.527190
  1.070038	-13.161031	-26.084027	-25.549008
  1.079181	-13.183941	-26.109197	-25.569606
  1.088136	-13.204950	-26.133134	-25.589066
  1.096910	-13.224195	-26.155917	-25.607462
  1.105510	-13.241796	-26.177618	-25.624863
  1.113943	-13.257861	-26.198300	-25.641328
  1.122216	-13.272488	-26.218023	-25.656915
  1.130334	-13.285774	-26.236843	-25.671676
  1.138303	-13.297800	-26.254809	-25.685657
  1.146128	-13.308644	-26.271969	-25.698905
  1.153815	-13.318385	-26.288369	-25.711462
  1.161368	-13.327082	-26.304048	-25.723364
  1.168792	-13.334811	-26.319048	-25.734652
  1.176091	-13.341621	-26.333402	-25.745357
  1.183270	-13.347581	-26.347150	-25.755515
  1.190332	-13.352735	-26.360320	-25.765154
  1.197281	-13.357145	-26.372948	-25.774308
  1.204120	-13.360844	-26.385057	-25.782997
  1.210853	-13.363895	-26.396682	-25.791256
  1.217484	-13.366325	-26.407843	-25.799101
  1.224015	-13.368186	-26.418570	-25.806563
  1.230449	-13.369512	-26.428884	-25.813660
  1.236789	-13.370334	-26.438806	-25.820411
  1.243038	-13.370699	-26.448361	-25.826842
  1.249198	-13.370623	-26.457564	-25.832965
  1.255273	-13.370143	-26.466435	-25.838799
  1.261263	-13.369293	-26.474995	-25.844364
  1.267172	-13.368088	-26.483256	-25.849670
  1.273001	-13.366552	-26.491233	-25.854732
  1.278754	-13.364721	-26.498946	-25.859569
  1.284431	-13.362610	-26.506406	-25.864191
  1.290035	-13.360225	-26.513619	-25.868602
  1.295567	-13.357601	-26.520606	-25.872822
  1.301030	-13.354754	-26.527377	-25.876862
  1.306425	-13.351699	-26.533942	-25.880729
  1.311754	-13.348441	-26.540306	-25.884429
  1.317018	-13.345001	-26.546482	-25.887973
  1.322219	-13.341394	-26.552481	-25.891371
  1.327359	-13.337634	-26.558310	-25.894631
  1.332438	-13.333732	-26.563978	-25.897759
  1.337459	-13.329688	-26.569488	-25.900758
  1.342423	-13.325517	-26.574847	-25.903636
  1.347330	-13.321232	-26.580066	-25.906401
  1.352183	-13.316842	-26.585149	-25.909058
  1.356981	-13.312354	-26.590104	-25.911613
