,a,t,eta,ap/a,app/a
82,1.5150188688427908e-20,4.987282140478255e-21,0.3965999780386473,0.8571229507776844,8.156361727683022e-17
83,1.5227137234335067e-20,5.077283590755097e-21,0.4025255457144939,0.8527915808221238,8.0741355859126e-17
84,1.5304476605653107e-20,5.168201606290877e-21,0.40848120963797396,0.848482098934861,7.992738384620192e-17
85,1.5382208787403073e-20,5.2600455212324405e-21,0.41446712266668606,0.8441943945071322,7.91216176706814e-17
86,1.546033577468839e-20,5.3528247648956956e-21,0.4204834384399656,0.8399283574891021,7.832397460764595e-17
87,1.5538859572745723e-20,5.446548862563233e-21,0.42653031137473923,0.8356838783870589,7.753437276614557e-17
88,1.561778219699605e-20,5.541227436634309e-21,0.43260789668106,0.831460848260625,7.675273108079564e-17
89,1.569710567309727e-20,5.636870207005172e-21,0.4387163503175823,0.8272591587199133,7.597896930344502e-17
90,1.5776832036995196e-20,5.7334869934619155e-21,0.44485582910625315,0.8230787019227983,7.521300799494742e-17
91,1.5856963334976686e-20,5.831087714842884e-21,0.45102649059130917,0.818919370572103,7.445476851699711e-17
92,1.59375016237218e-20,5.929682391733617e-21,0.45722849317411174,0.8147810579128633,7.370417302405893e-17
93,1.6018448970356175e-20,6.0292811463865215e-21,0.46346199603081656,0.8106636577296088,7.296114445537998e-17
94,1.609980745250488e-20,6.12989420418203e-21,0.46972715915027796,0.8065670643435969,7.22256065270708e-17
95,1.618157915834533e-20,6.231531894727896e-21,0.4760241433393077,0.80249117261012,7.149748372427717e-17
96,1.6263766186660518e-20,6.334204652740617e-21,0.48235311021799715,0.7984358779158265,7.07767012934309e-17
97,1.6346370646893773e-20,6.437923019240591e-21,0.4887142222262049,0.7944010761759899,7.006318523456687e-17
98,1.6429394659201862e-20,6.542697642628669e-21,0.4951076426331126,0.7903866638318897,6.935686229373513e-17
99,1.6512840354510335e-20,6.648539293580276e-21,0.5015335365841974,0.7863925378481075,6.865765995547191e-17
100,1.6596709874567813e-20,6.755458796942376e-21,0.5079920658601889,0.7824185957099028,6.796550643535862e-17
101,1.6681005372000557e-20,6.863467185777838e-21,0.5144834004911114,0.7784647354206002,6.728033067265493e-17
102,1.676572901036867e-20,6.972575490786418e-21,0.5210077026816367,0.7745308554989271,0.0
103,1.6850882964220526e-20,7.082794958269357e-21,0.5275651432461921,0.7706168549764597,6.593063175117762e-17
104,1.693646941914956e-20,7.194136889174924e-21,0.5341558893719897,0.7667226333949875,6.526597002400262e-17
105,1.7022490571849932e-20,7.306612714518988e-21,0.5407801102190096,0.7628480908039538,6.460800890320387e-17
106,1.710894863017251e-20,7.420233981774677e-21,0.5474379758051353,0.758993127757909,6.395668083844324e-17
107,1.7195845813182497e-20,7.535012355924521e-21,0.5541296570142856,0.7551576453139142,0.0
108,1.728318435121528e-20,7.65095962104737e-21,0.5608553256083088,0.751341545029052,0.0
109,1.7370966485934646e-20,7.768087680579825e-21,0.5676151541813637,0.7475447289578566,0.0
110,1.74591944703899e-20,7.886408560200013e-21,0.5744093162772014,0.7437670996498174,6.141637182394149e-17
111,1.7547870569073278e-20,8.005934406736904e-21,0.5812379862245404,0.7400085601468969,6.079721938009137e-17
112,1.7636997057978895e-20,8.126677492007699e-21,0.5881013393316888,0.736269013981006,0.0
113,1.7726576224660767e-20,8.248650212103027e-21,0.5949995517447085,0.732548365171545,5.957757701796667e-17
114,1.7816610368291068e-20,8.371865089452384e-21,0.6019328005149714,0.7288465182229594,5.89769618836978e-17
115,1.7907101799720154e-20,8.496334774062779e-21,0.6089012635917003,0.7251633781222463,5.83824016875032e-17
116,1.799805284153473e-20,8.622072044766432e-21,0.6159051198325334,0.7214988503365632,5.779383538817379e-17
117,1.8089465828118466e-20,8.749089810641285e-21,0.6229445490103267,0.7178528408107608,5.721120255986807e-17
118,1.8181343105711477e-20,8.877401111715175e-21,0.6300197317706703,0.7142252559649865,5.663444338591124e-17
119,1.8273687032470108e-20,9.00701912171072e-21,0.6371308497406141,0.7106160026922999,5.606349865265679e-17
120,1.836649997852849e-20,9.137957147674062e-21,0.6442780854236319,0.7070249883562422,5.549830974340078e-17
121,1.8459784326058175e-20,9.270228632891549e-21,0.6514616222801526,0.7034521207885049,5.4938818632371295e-17
122,1.8553542469330338e-20,9.403847156482553e-21,0.6586816446383236,0.6998973082865247,5.4384967878764736e-17
123,1.8647776814776773e-20,9.538826437165374e-21,0.6659383378584692,0.6963604596111459,5.383670062085137e-17
124,1.87424897810512e-20,9.675180332551197e-21,0.6732318881750846,0.6928414839842965,5.3293960570140155e-17
125,1.8837683799092413e-20,9.812922842414347e-21,0.6805624828047742,0.6893402910866175,5.2756692005593585e-17
126,1.8933361312185448e-20,9.952068105894695e-21,0.6879303098632426,0.6858567910551917,5.222483976791423e-17
127,1.9029524776025362e-20,1.0092630410513191e-20,0.6953355584655376,0.6823908944811958,5.169834925387545e-17
128,1.9126176658779815e-20,1.0234624186932192e-20,0.7027784186978986,0.6789425124076242,5.1177166410718206e-17
129,1.9223319441151935e-20,1.037806401296688e-20,0.7102590815811962,0.675511556327021,5.066123773060417e-17
130,1.9320955616444942e-20,1.0522964614925093e-20,0.7177777391123537,0.6720979381791765,5.01505102451172e-17
131,1.9419087690625654e-20,1.0669340869326472e-20,0.725334584273054,0.6687015703488823,4.964493151982787e-17
132,1.9517718182388346e-20,1.0817207806465931e-20,0.7329298111878927,0.6653223656637,4.9144449648912624e-17
133,1.9616849623220504e-20,1.0966580599810487e-20,0.7405636142885671,0.6619602373916846,4.864901324981913e-17
134,1.9716484557466518e-20,1.111747459240156e-20,0.748236190018185,0.658615099239203,4.815857145799742e-17
135,1.9816625542394105e-20,1.1269905273639074e-20,0.7559477351466038,0.6552868653486802,4.7673073921672355e-17
136,1.9917275148259482e-20,1.1423888292389411e-20,0.763698447561968,0.6519754502964126,4.719247079667643e-17
137,2.0018435958372824e-20,1.1579439458450037e-20,0.7714885262420392,0.6486807690903913,4.671671274133497e-17
138,2.012011056916572e-20,1.1736574740410157e-20,0.7793181711002063,0.6454027371680826,9.249150182278967e-17
139,2.022230159025651e-20,1.1895310271786109e-20,0.7871875831095255,0.6421412703943018,4.577953695501601e-17
140,2.0325011644518393e-20,1.20556623489913e-20,0.7950969642463501,0.6388962850590151,4.5318023007802104e-17
141,2.042824336814629e-20,1.2217647434812611e-20,0.8030465175167599,0.6356676978752074,4.486116168788866e-17
142,2.053199941072397e-20,1.2381282159537682e-20,0.8110364469522461,0.6324554259767605,4.44089060910808e-17
143,2.063628243529324e-20,1.25465833233311e-20,0.819066957651004,0.6292593869162898,0.0
144,2.0741095118420952e-20,1.2713567896219174e-20,0.8271382556761752,0.6260794986630693,4.351802680948594e-17
145,2.084644015026888e-20,1.2882253022273551e-20,0.835250548210859,0.6229156796008902,4.307931166154677e-17
146,2.095232023466226e-20,1.3052656019924211e-20,0.8434040434871403,0.6197678485259818,4.2645019301015747e-17
147,2.105873808915868e-20,1.3224794383918872e-20,0.8515989507681793,0.6166359246449422,4.22151051407663e-17
148,2.1165696445118838e-20,1.3398685786278059e-20,0.8598354803719046,0.6135198275726341,4.178952504316266e-17
149,2.1273198047776158e-20,1.3574348080541986e-20,0.8681138437160499,0.6104194773301376,4.136823531553073e-17
150,2.138124565630672e-20,1.3751799301041175e-20,0.8764342532722719,0.607334794342711,4.095119270567416e-17
151,2.1489842043901278e-20,1.3931057665888395e-20,0.8847969225900221,0.604265699437715,4.0538354397429265e-17
152,2.1598989997835065e-20,1.411214157899026e-20,0.8932020663142755,0.60121211384262,4.0129678006274475e-17
153,2.1708692319540546e-20,1.4295069631724855e-20,0.9016499001880189,0.5981739591829481,3.9725121574974236e-17
154,2.18189518246788e-20,1.4479860604280538e-20,0.9101406410140832,0.5951511574802785,3.932464356927349e-17
155,2.1929771343211253e-20,1.46665334680759e-20,0.9186745066955149,0.5921436311502598,3.8928202873635415e-17
156,2.204115371947355e-20,1.4855107388813335e-20,0.927251716319146,0.5891513030005847,3.853575878701572e-17
157,2.215310181224715e-20,1.50456017264123e-20,0.9358724900059888,0.5861740962290465,3.814727101868914e-17
158,2.226561849483393e-20,1.523803603824803e-20,0.9445370490244742,0.5832119344215361,3.7762699684108505e-17
159,2.2378706655129413e-20,1.5432430080657888e-20,0.9532456157599549,0.5802647415500936,3.7382005300811903e-17
160,2.249236919569634e-20,1.5628803811626507e-20,0.9619984137308101,0.5773324419709714,3.7005148784370905e-17
161,2.2606609033840442e-20,1.5827177391477327e-20,0.9707956675837243,0.5744149604226608,3.6632091444373746e-17
162,2.2721429101683846e-20,1.602757118732024e-20,0.9796376031368939,0.5715122220239961,3.6262794980457856e-17
163,2.2836832346241624e-20,1.6230005771848908e-20,0.9885244472782212,0.5686241522722011,3.589722147837364e-17
164,2.2952821729496895e-20,1.643450192915799e-20,0.9974564281524384,0.5657506770409904,3.55353334060936e-17
165,2.3069400228476254e-20,1.6641080657221274e-20,1.0064337752216213,0.5628917225786814,3.517709360996105e-17
166,2.3186570835327338e-20,1.6849763153586004e-20,1.0154567182068885,0.5600472155062727,3.4822465310871894e-17
167,2.330433655739504e-20,1.7060570854347252e-20,1.024525489394932,0.5572170828155751,3.447141210050069e-17
168,2.3422700417298138e-20,1.727352539833233e-20,1.0336403213134149,0.5544012518673516,6.824779587512854e-17
169,2.35416654530082e-20,1.7488648648933924e-20,1.042801447905827,0.5515996503894206,3.377988714411762e-17
170,2.366123471792603e-20,1.7705962691767762e-20,1.0520091043048028,0.548812206474838,3.343934440189546e-17
171,2.3781411280961386e-20,1.7925489838171055e-20,1.0612635268580366,0.5460388485800188,6.620446949736463e-17
172,2.3902198226611164e-20,1.8147252625219635e-20,1.0705649530383425,0.5432795055229157,3.276852357472479e-17
173,2.402359865503799e-20,1.8371273821326322e-20,1.079913621633391,0.5405341064812045,3.243817661917992e-17
174,2.4145615682151144e-20,1.8597576425524025e-20,1.0893097725720764,0.5378025809904357,3.211115996659399e-17
175,2.426825243968498e-20,1.8826183671467396e-20,1.0987536470158643,0.5350848589422613,6.357488008684955e-17
176,2.4391512075280674e-20,1.9057119029901395e-20,1.1082454873878174,0.5323808705826041,3.146698361459104e-17
177,2.4515397752566422e-20,1.929040620881428e-20,1.11778553722683,0.5296905465098813,3.1149757780061995e-17
178,2.4639912651238045e-20,1.9526069159727926e-20,1.1273740414630509,0.5270138176732359,3.0835729971481055e-17
179,2.47650599671418e-20,1.9764132077380596e-20,1.1370112461834512,0.5243506153707378,6.104973589763839e-17
180,2.4890842912355795e-20,2.0004619402900355e-20,1.1466973987551774,0.5217008712476345,6.04342795941328e-17
181,2.501726471527184e-20,2.0247555825226937e-20,1.156432747728575,0.5190645172946088,2.991251392295671e-17
182,2.5144328620679703e-20,2.0492966286721863e-20,1.1662175430334214,0.5164414858460038,2.961095905172108e-17
183,2.52720378898488e-20,2.0740875982291412e-20,1.1760520357903883,0.5138317095781196,2.9312444223880473e-17
184,2.5400395800613295e-20,2.0991310363977114e-20,1.1859364784122421,0.5112351215074565,5.803387758412799e-17
185,2.5529405647455636e-20,2.1244295142960548e-20,1.195871124601967,0.5086516549890076,5.744882483572774e-17
186,2.5659070741590482e-20,2.1499856292006824e-20,1.2058562293429511,0.5060812437145613,2.843483506872216e-17
187,2.5789394411051154e-20,2.1758020049312733e-20,1.2158920489454736,0.5035238217109707,2.814817701484411e-17
188,2.592038000077337e-20,2.2018812917899374e-20,1.2259788409038301,0.500979323338492,2.7864408826149636e-17
189,2.6052030872682575e-20,2.2282261674400518e-20,1.2361168642222882,0.49844768328907263,2.7583501369248653e-17
190,2.6184350405779598e-20,2.2548393364376895e-20,1.246306379012407,0.4959288365846859,2.73054258044514e-17
191,2.6317341996226735e-20,2.281723531164411e-20,1.2565476468648522,0.49342271857567677,2.703015358280898e-17
192,2.6451009057436416e-20,2.3088815116933575e-20,1.266840930618329,0.4909292649390731,2.6757656443179136e-17
193,2.6585355020157096e-20,2.3363160662048326e-20,1.2771864944557445,0.4884484116769674,2.6487906409328432e-17
194,2.6720383332562817e-20,2.3640300113219657e-20,1.2875846039182473,0.485980095114846,2.622087578705687e-17
195,2.6856097460341066e-20,2.3920261923243378e-20,1.2980355258870044,0.4835242518999673,2.5956537161356042e-17
196,2.699250088678107e-20,2.4203074836048775e-20,1.3085395286123818,0.48108081899974664,2.5694863393595722e-17
197,2.7129597112864735e-20,2.4488767882809312e-20,1.3190968816425523,0.4786497337001117,2.543582761873474e-17
198,2.726738965735473e-20,2.477737045061867e-20,1.3297078587891755,0.4762309336039241,2.5179403242566196e-17
199,2.7405882056886357e-20,2.506891201214532e-20,1.340372724017428,0.4738243566293501,2.4925563938984208e-17
200,2.754507786605767e-20,2.536342266784666e-20,1.351091759607381,0.4714299410082792,4.9348567294564734e-17
201,2.7684980657520036e-20,2.566093256194918e-20,1.3618652373194564,0.4690476252847506,2.442553656947941e-17
202,2.782559402207114e-20,2.596147233531413e-20,1.3726934372310378,0.46667734831335217,2.4179297167668184e-17
203,2.796692156874653e-20,2.626507266023296e-20,1.3835766280954749,0.4643190492576632,2.3935540161395012e-17
204,2.810896692491153e-20,2.6571764877729227e-20,1.3945150982523342,0.4619726675887038,4.738848105013084e-17
205,2.8251733736355926e-20,2.6881580412562274e-20,1.4055091253788092,0.45963814308335543,2.3455373485372087e-17
206,2.8395225667385755e-20,2.71945510779612e-20,1.4165589917320816,0.4573154158228445,4.6437829037509194e-17
207,2.853944640091892e-20,2.7510709003756184e-20,1.42766498091631,0.45500442619117903,2.2984839348878976e-17
208,2.8684399638579053e-20,2.7830086647643646e-20,1.4388273779140397,0.45270511487362947,2.2753123944146525e-17
209,2.883008910078981e-20,2.8152716800642874e-20,1.4500464693288226,0.450417422855217,4.5047489030455375e-17
210,2.897651852687198e-20,2.847863258364468e-20,1.4613225429841916,0.4481412914191738,4.4593355025234163e-17
211,2.9123691675137637e-20,2.8807867459143636e-20,1.4726558883996288,0.4458766621454646,2.2071899624218716e-17
212,2.927161232298818e-20,2.9140455227844293e-20,1.4840467964311932,0.44362347690926235,4.369877554590015e-17
213,2.942028426701064e-20,2.947643003511052e-20,1.4954955594404458,0.4413816778794664,2.1629119114373935e-17
214,2.9569711323074366e-20,2.981582637402117e-20,1.50700247126791,0.4391512075172303,4.282214206870837e-17
215,2.971989732643041e-20,3.01586790900888e-20,1.5185678272725585,0.436932008574462,4.2390442293463726e-17
216,2.9870846131809274e-20,3.0505023381174035e-20,1.5301919242936548,0.4347240240923664,4.196309458205602e-17
217,3.0022561613519076e-20,3.085489480552872e-20,1.5418750606262142,0.43252719739999324,4.1540055060339023e-17
218,3.017504766554671e-20,3.120832928388396e-20,1.5536175362026072,0.43034147211275836,4.11212802964691e-17
219,3.0328308201655844e-20,3.156536310151567e-20,1.5654196523856356,0.4281667921310246,4.070672729645164e-17
220,3.048234715548908e-20,3.1926032914424645e-20,1.57728171212626,0.42600310163863675,4.02963534997222e-17
221,3.0637168480668185e-20,3.229037574906761e-20,1.5892040197691295,0.4238503451015005,3.989011677477918e-17
222,3.079277615089481e-20,3.2658429013632985e-20,1.601186881438716,0.42170846726616684,3.94879754148602e-17
223,3.0949174160054237e-20,3.303023049298853e-20,1.6132306046336649,0.41957741315838937,3.9089888133655615e-17
224,3.1106366522315876e-20,3.340581835956338e-20,1.625335498491067,0.41745712808174185,3.8695814061075096e-17
225,3.1264357272238063e-20,3.3785231173781997e-20,1.6375018737217786,0.4153475576161893,3.830571273904708e-17
226,3.1423150464870844e-20,3.4168507886852067e-20,1.6497300425095687,0.41324864761670227,3.791954411736706e-17
227,3.1582750175859296e-20,3.4555687850095547e-20,1.6620203187916471,0.41116034421187697,3.7537268549587644e-17
228,3.174316050154994e-20,3.49468108127515e-20,1.6743730179834477,0.4090825938025287,3.7158846788943805e-17
229,3.1904385559093776e-20,3.5341916931165875e-20,1.6867884571428375,0.4070153430603437,3.678423998432861e-17
230,3.206642948655382e-20,3.574104676683308e-20,1.6992669549046238,0.4049585389264861,3.64134096763001e-17
231,3.22292964430105e-20,3.61442413075633e-20,1.711808831970542,0.4029121286102471,3.604631779313478e-17
232,3.239299060866764e-20,3.655154192219699e-20,1.7244144090455138,0.400876059587699,1.784146332346031e-17
233,3.2557516184961296e-20,3.696299045145645e-20,1.7370840108581924,0.39885027960032826,1.7661599464842138e-17
234,3.2722877394666836e-20,3.737862912953102e-20,1.74981796222435,0.39683473665370295,1.7483548854781296e-17
235,3.28890784820065e-20,3.779850062674403e-20,1.7626165898910748,0.3948293790161493,1.7307293213506334e-17
236,3.3056123712760224e-20,3.822264805151426e-20,1.7754802224415362,0.3928341552173999,1.7132814445527196e-17
237,3.322401737437296e-20,3.865111494865082e-20,1.7884091900089671,0.39084901404729966,3.3920189275559456e-17
238,3.3392763776066617e-20,3.908394531223104e-20,1.8014038244852506,0.38887390455446796,1.6789116057784595e-17
239,3.356236724894986e-20,3.9521183564489675e-20,1.8144644592296097,0.38690877604500123,3.3239722303655337e-17
240,3.373283214612842e-20,3.996287461035327e-20,1.8275914296403664,0.38495357808118114,3.2904625086317205e-17
241,3.39041628428188e-20,4.040906379033417e-20,1.8407850725598998,0.3830082604801576,3.257290606040992e-17
242,3.40763637364583e-20,4.085979691441909e-20,1.8540457266806556,0.3810727733126865,3.224453116961671e-17
243,3.4249439246819883e-20,4.131512025596787e-20,1.867373732251045,0.37914706690182554,3.9899333376185825e-17
244,3.4423393816124726e-20,4.177508056396124e-20,1.8807694314182044,0.3772310918216692,3.159767928128523e-17
245,3.4598231909155445e-20,4.223972505566167e-20,1.8942331679800117,0.37532479889608916,1.5639567936974717e-17
246,3.4773958013372615e-20,4.2709101439527214e-20,1.9077652875382753,0.37342813919745105,1.5481901887656285e-17
247,3.4950576639027716e-20,4.318325790295179e-20,1.9213661373877882,0.37154106404538184,3.065165061144061e-17
248,3.5128092319280864e-20,4.3662243125400274e-20,1.935036066616195,0.3696635250055009,3.03426443347671e-17
249,3.530650961031633e-20,4.4146106282777197e-20,1.9487754260847667,0.36779547388818423,3.003675322080434e-17
250,3.548583309145859e-20,4.4634897106509744e-20,1.962584569097006,0.36593686274733794,2.973394586488799e-17
251,3.5666067365291597e-20,4.5128665613185315e-20,1.9764638480709846,0.364087643879149,2.943419117894974e-17
252,3.5847217057776065e-20,4.5627462662593693e-20,1.990413621289142,0.36224776982086987,2.913745838832725e-17
253,3.60292868183673e-20,4.6131339408026966e-20,2.0044342460686457,0.36041719334960953,2.884371702860596e-17
254,3.6212281320136606e-20,4.6640347579157247e-20,2.0185260822136835,0.3585958674811002,2.8552936942488115e-17
255,3.6396205259888846e-20,4.7154539436954526e-20,2.032689491536534,0.35678374546851543,2.826508827670047e-17
256,3.6581063358285076e-20,4.767396777052257e-20,2.046924837503615,0.3549807808012498,2.798014147892601e-17
257,3.6766860359962837e-20,4.8198685906420885e-20,2.061232485479227,0.35318692720373335,2.769806729477137e-17
258,3.6953601033657e-20,4.8728747716717724e-20,2.075612802703403,0.3514021386342534,2.7418836764764756e-17
259,3.714129017232428e-20,4.926420762016938e-20,2.0900661582515934,0.3496263692837517,2.714242122137962e-17
