#--it-----t--------dt-------EEK-------EEM-------EEGW------hrms------urms------brms------umax------bmax------o2m------divu2m----gg2m---
    0   1.0000  4.89E-05 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.00E+00
   20   1.0010  4.88E-05 3.386E-12 7.983E-05 1.000E-14 7.295E-11 2.602E-06 1.264E-02 1.355E-05 3.657E-02 4.360E-06 8.841E-08 6.00E-14
   40   1.0020  4.88E-05 6.118E-11 1.518E-04 1.106E-13 5.419E-10 1.106E-05 1.743E-02 5.667E-05 4.754E-02 7.617E-05 1.697E-06 6.64E-13
   60   1.0029  4.88E-05 3.300E-10 2.233E-04 3.315E-13 1.496E-09 2.569E-05 2.113E-02 1.199E-04 6.077E-02 3.998E-04 9.062E-06 1.99E-12
   80   1.0039  4.87E-05 1.052E-09 3.045E-04 6.422E-13 2.780E-09 4.586E-05 2.468E-02 2.305E-04 6.820E-02 1.262E-03 2.706E-05 3.85E-12
  100   1.0049  4.87E-05 2.575E-09 3.908E-04 1.109E-12 4.271E-09 7.176E-05 2.796E-02 3.860E-04 7.986E-02 3.078E-03 6.146E-05 6.65E-12
  120   1.0059  4.87E-05 5.399E-09 4.684E-04 1.670E-12 5.936E-09 1.039E-04 3.061E-02 5.335E-04 8.065E-02 6.456E-03 1.169E-04 1.00E-11
  140   1.0068  4.87E-05 1.010E-08 5.281E-04 2.307E-12 7.699E-09 1.422E-04 3.250E-02 6.746E-04 8.485E-02 1.208E-02 1.987E-04 1.38E-11
  160   1.0078  4.86E-05 1.719E-08 5.919E-04 3.073E-12 9.473E-09 1.854E-04 3.441E-02 9.099E-04 9.093E-02 2.062E-02 2.966E-04 1.84E-11
  180   1.0088  4.86E-05 2.699E-08 6.698E-04 3.976E-12 1.131E-08 2.324E-04 3.660E-02 1.114E-03 1.004E-01 3.255E-02 3.971E-04 2.39E-11
  200   1.0097  4.85E-05 4.050E-08 7.328E-04 4.833E-12 1.335E-08 2.846E-04 3.828E-02 1.328E-03 1.070E-01 4.910E-02 5.073E-04 2.90E-11
  220   1.0107  4.85E-05 5.825E-08 8.109E-04 5.729E-12 1.550E-08 3.413E-04 4.027E-02 1.540E-03 1.192E-01 7.104E-02 6.227E-04 3.44E-11
  240   1.0117  4.85E-05 8.089E-08 8.592E-04 6.884E-12 1.770E-08 4.022E-04 4.145E-02 1.754E-03 1.140E-01 9.917E-02 7.489E-04 4.13E-11
  260   1.0127  4.84E-05 1.090E-07 9.250E-04 8.042E-12 1.992E-08 4.668E-04 4.301E-02 2.058E-03 1.180E-01 1.340E-01 8.769E-04 4.82E-11
  280   1.0136  4.84E-05 1.434E-07 1.014E-03 9.693E-12 2.221E-08 5.355E-04 4.503E-02 2.398E-03 1.214E-01 1.767E-01 1.031E-03 5.82E-11
  300   1.0146  4.83E-05 1.854E-07 1.061E-03 1.100E-11 2.479E-08 6.089E-04 4.607E-02 2.764E-03 1.246E-01 2.290E-01 1.198E-03 6.60E-11
  320   1.0156  4.82E-05 2.351E-07 1.146E-03 1.213E-11 2.753E-08 6.857E-04 4.787E-02 3.334E-03 1.335E-01 2.911E-01 1.359E-03 7.28E-11
  340   1.0165  4.82E-05 2.937E-07 1.222E-03 1.373E-11 3.030E-08 7.664E-04 4.945E-02 3.942E-03 1.329E-01 3.640E-01 1.541E-03 8.24E-11
  360   1.0175  4.81E-05 3.624E-07 1.282E-03 1.560E-11 3.304E-08 8.514E-04 5.064E-02 4.640E-03 1.460E-01 4.492E-01 1.718E-03 9.36E-11
  380   1.0184  4.80E-05 4.417E-07 1.359E-03 1.762E-11 3.574E-08 9.399E-04 5.213E-02 5.282E-03 1.577E-01 5.473E-01 1.890E-03 1.06E-10
  400   1.0194  4.79E-05 5.339E-07 1.435E-03 1.945E-11 3.848E-08 1.033E-03 5.358E-02 5.962E-03 1.665E-01 6.619E-01 2.085E-03 1.17E-10
  420   1.0204  4.79E-05 6.396E-07 1.531E-03 2.163E-11 4.126E-08 1.131E-03 5.534E-02 6.598E-03 1.669E-01 7.932E-01 2.318E-03 1.30E-10
  440   1.0213  4.78E-05 7.610E-07 1.562E-03 2.309E-11 4.406E-08 1.234E-03 5.590E-02 7.196E-03 1.587E-01 9.440E-01 2.580E-03 1.39E-10
  460   1.0223  4.78E-05 8.977E-07 1.660E-03 2.569E-11 4.665E-08 1.340E-03 5.762E-02 7.692E-03 1.622E-01 1.114E+00 2.845E-03 1.54E-10
  480   1.0232  4.78E-05 1.054E-06 1.725E-03 2.874E-11 4.915E-08 1.452E-03 5.874E-02 8.153E-03 1.596E-01 1.308E+00 3.125E-03 1.72E-10
  500   1.0242  4.78E-05 1.233E-06 1.810E-03 3.144E-11 5.179E-08 1.570E-03 6.017E-02 8.586E-03 1.604E-01 1.529E+00 3.423E-03 1.89E-10
  520   1.0251  4.77E-05 1.434E-06 1.878E-03 3.338E-11 5.462E-08 1.693E-03 6.129E-02 9.023E-03 1.681E-01 1.778E+00 3.730E-03 2.00E-10
  540   1.0261  4.75E-05 1.661E-06 1.967E-03 3.514E-11 5.751E-08 1.823E-03 6.272E-02 9.466E-03 1.654E-01 2.061E+00 4.041E-03 2.11E-10
  560   1.0270  4.75E-05 1.918E-06 2.044E-03 3.779E-11 6.032E-08 1.959E-03 6.394E-02 9.934E-03 1.768E-01 2.380E+00 4.362E-03 2.27E-10
  580   1.0280  4.74E-05 2.203E-06 2.131E-03 3.978E-11 6.305E-08 2.099E-03 6.529E-02 1.039E-02 1.778E-01 2.733E+00 4.690E-03 2.39E-10
  600   1.0289  4.74E-05 2.513E-06 2.205E-03 4.280E-11 6.561E-08 2.242E-03 6.641E-02 1.079E-02 1.876E-01 3.118E+00 5.019E-03 2.57E-10
  620   1.0299  4.75E-05 2.849E-06 2.264E-03 4.670E-11 6.813E-08 2.387E-03 6.729E-02 1.122E-02 1.939E-01 3.535E+00 5.390E-03 2.80E-10
