#---it-------t--------ee2m------aa2m------emag------EEGW------hrms------brms------erms------EEEM------bmax------nlin0------nlin1------nlin2---
      0     -0.900 3.869E-17 1.942E-20 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.0000E+00 0.0000E+00 4.6680E-09
     20     -0.800 9.070E-13 5.878E-16 7.242E-11 4.916E-24 7.996E-14 7.642E-07 1.145E-06 9.477E-13 3.006E-06 2.1565E-18 9.7760E-19 9.2650E-07
     40     -0.700 1.311E-10 2.253E-13 1.622E-08 5.878E-20 1.448E-11 1.144E-05 1.409E-05 1.647E-10 4.064E-05 8.8866E-15 5.6521E-15 1.4501E-05
     60     -0.600 3.719E-09 1.188E-11 5.101E-07 2.922E-17 4.430E-10 6.413E-05 7.542E-05 4.900E-09 2.276E-04 1.3160E-12 1.5795E-12 9.1625E-05
     80     -0.500 4.560E-08 2.366E-10 6.787E-06 3.021E-15 5.765E-09 2.339E-04 2.656E-04 6.262E-08 7.998E-04 8.6501E-11 1.0547E-10 2.0574E-04
    100     -0.400 3.350E-07 2.577E-09 5.304E-05 1.194E-13 4.437E-08 6.539E-04 7.227E-04 4.750E-07 2.151E-03 3.4985E-09 2.9294E-09 -6.8510E-05
    120     -0.300 1.749E-06 1.872E-08 2.899E-04 2.472E-12 2.395E-07 1.529E-03 1.654E-03 2.536E-06 5.292E-03 7.4363E-08 4.5053E-08 -1.0955E-03
    140     -0.200 7.143E-06 1.017E-07 1.226E-03 3.223E-11 1.003E-06 3.145E-03 3.343E-03 1.053E-05 1.022E-02 7.0325E-07 4.5373E-07 -3.2015E-03
    160     -0.100 2.427E-05 4.444E-07 4.281E-03 2.976E-10 3.470E-06 5.875E-03 6.162E-03 3.624E-05 2.011E-02 2.7063E-06 3.3397E-06 -7.0394E-03
    180     -0.000 7.141E-05 1.638E-06 1.290E-02 2.115E-09 1.037E-05 1.020E-02 1.057E-02 1.079E-04 3.487E-02 6.2527E-06 1.9370E-05 -1.3058E-02
    200      0.100 1.872E-04 5.267E-06 3.462E-02 1.214E-08 2.760E-05 1.671E-02 1.712E-02 2.861E-04 5.404E-02 1.3325E-05 9.2899E-05 -2.6204E-02
    220      0.200 4.459E-04 1.514E-05 8.437E-02 5.852E-08 6.673E-05 2.608E-02 2.642E-02 6.891E-04 7.573E-02 4.2415E-05 3.7959E-04 -5.2481E-02
    240      0.300 9.810E-04 3.961E-05 1.894E-01 2.438E-07 1.489E-04 3.908E-02 3.919E-02 1.531E-03 1.177E-01 1.9314E-04 1.3556E-03 -9.2305E-02
    260      0.400 2.022E-03 9.569E-05 3.965E-01 9.002E-07 3.105E-04 5.654E-02 5.626E-02 3.181E-03 1.656E-01 1.0036E-03 4.3347E-03 -1.4638E-01
    280      0.500 3.945E-03 2.161E-04 7.831E-01 2.993E-06 6.113E-04 7.946E-02 7.858E-02 6.244E-03 2.232E-01 5.3866E-03 1.2631E-02 -2.1387E-01
    300      0.600 7.348E-03 4.606E-04 1.473E+00 9.122E-06 1.145E-03 1.090E-01 1.072E-01 1.168E-02 3.124E-01 2.5394E-02 3.3986E-02 -2.8413E-01
    320      0.700 1.313E-02 9.342E-04 2.653E+00 2.581E-05 2.055E-03 1.463E-01 1.432E-01 2.095E-02 4.190E-01 9.1372E-02 8.5441E-02 -3.3993E-01
    340      0.800 2.263E-02 1.814E-03 4.601E+00 6.862E-05 3.556E-03 1.926E-01 1.880E-01 3.622E-02 5.477E-01 2.5404E-01 2.0275E-01 -3.7326E-01
    360      0.900 3.776E-02 3.390E-03 7.722E+00 1.730E-04 5.962E-03 2.495E-01 2.431E-01 6.068E-02 7.038E-01 5.8934E-01 4.5760E-01 -3.8354E-01
    380      1.000 6.128E-02 6.118E-03 1.259E+01 4.160E-04 9.728E-03 3.186E-01 3.102E-01 9.889E-02 8.872E-01 1.1977E+00 9.8887E-01 -3.7711E-01
