 -0.885000000000000     
  0.000000E+00  8.340322-101 -7.020142-101 -3.556446-101 -4.780314-100  3.991812-100  1.854698-100  7.405457-100
  1.118926E-08  5.624672E-09  2.273037E-09  8.114738E-10  2.480836E-10  5.611967E-11  1.105031E-11  1.950474E-12
  3.914577E-13  9.716190E-14  2.338206E-14  5.654138E-15  1.413314E-15  4.244652E-16  1.112821E-16  3.422247E-17
  1.126324E-17  3.467207E-18  1.164607E-18  3.852716E-19  1.429957E-19  5.135238E-20  1.912775E-20  7.425383E-21
  3.050617E-21  1.227328E-21  5.047413E-22  2.100161E-22  9.177969E-23  3.900520E-23  1.769741E-23  7.804542E-24
  3.739407E-24  1.748143E-24  8.236106E-25  3.971410E-25  1.872406E-25  9.611807E-26  4.672182E-26  2.373220E-26
  1.248366E-26  6.393173E-27  3.403964E-27  1.712157E-27  9.202188E-28  5.020781E-28  2.689636E-28  1.494194E-28
  8.146998E-29  4.592406E-29  2.562676E-29  1.434505E-29  8.234335E-30  4.703823E-30  2.716777E-30  1.565276E-30
  9.175225E-31  5.528001E-31  3.270808E-31  1.927651E-31  1.167543E-31  7.003512E-32  4.281679E-32  2.610767E-32
  1.619264E-32  9.931302E-33  6.236644E-33  3.790548E-33  2.430812E-33  1.512114E-33  9.744970E-34  6.171148E-34
  3.911600E-34  2.571126E-34  1.626589E-34  1.058831E-34  6.923986E-35  4.548274E-35  2.980321E-35  1.924209E-35
  1.300297E-35  8.608303E-36  5.743002E-36  3.783146E-36  2.563891E-36  1.745187E-36  1.165946E-36  7.919843E-37
  5.455066E-37  3.686669E-37  2.547450E-37  1.748677E-37  1.195132E-37  8.324795E-38  5.633409E-38  3.903475E-38
   1.02000000000000     
  0.000000E+00  9.785593E-10  3.860399E-09  7.397591E-09  1.632181E-08  2.795772E-08  4.017375E-08  5.636920E-08
  6.425599E-08  9.475279E-08  9.568168E-08  1.020083E-07  1.144457E-07  1.253518E-07  1.278452E-07  1.176776E-07
  1.338248E-07  1.357792E-07  1.354109E-07  1.278553E-07  1.334356E-07  1.312366E-07  1.370041E-07  1.308757E-07
  1.254902E-07  1.265376E-07  1.108427E-07  9.151779E-08  7.382103E-08  5.406341E-08  3.625089E-08  2.176553E-08
  1.108296E-08  5.379747E-09  2.086268E-09  7.096851E-10  2.055070E-10  4.359993E-11  8.079370E-12  1.401381E-12
  2.932517E-13  7.314823E-14  1.688283E-14  4.072042E-15  1.043125E-15  3.059327E-16  7.930593E-17  2.481082E-17
  7.954546E-18  2.462782E-18  8.181464E-19  2.694455E-19  1.011206E-19  3.590185E-20  1.321030E-20  5.136107E-21
  2.071655E-21  8.338665E-22  3.420955E-22  1.425991E-22  6.182401E-23  2.666281E-23  1.194290E-23  5.297915E-24
  2.485852E-24  1.158951E-24  5.418744E-25  2.644153E-25  1.227951E-25  6.226398E-26  3.049165E-26  1.546298E-26
  7.971585E-27  4.100240E-27  2.183732E-27  1.097434E-27  5.940577E-28  3.211063E-28  1.703588E-28  9.456234E-29
  5.141548E-29  2.888264E-29  1.615104E-29  9.109809E-30  5.173747E-30  3.004278E-30  1.727312E-30  1.002317E-30
  5.817793E-31  3.500405E-31  2.063508E-31  1.228245E-31  7.272550E-32  4.468701E-32  2.736360E-32  1.659490E-32
  1.032684E-32  6.450314E-33  4.014668E-33  2.474828E-33  1.550101E-33  9.913414E-34  6.292672E-34  4.024002E-34
  2.555166E-34  1.689282E-34  1.083061E-34  7.061417E-35  4.601754E-35  3.043954E-35  1.979164E-35  1.309800E-35
  8.773111E-36  5.871886E-36  3.950532E-36  2.619993E-36  1.813641E-36  1.212614E-36  8.151454E-37  5.638467E-37
  3.898986E-37  2.651161E-37  1.819625E-37  1.252572E-37  8.630009E-38  6.104556E-38  4.147985E-38  2.913977E-38
   1.03000000000000     
  0.000000E+00  1.270534E-09  4.922814E-09  9.390273E-09  2.063403E-08  3.516301E-08  5.041540E-08  7.056561E-08
  8.017078E-08  1.172138E-07  1.176786E-07  1.242058E-07  1.382828E-07  1.504002E-07  1.516394E-07  1.383774E-07
  1.556972E-07  1.561181E-07  1.538466E-07  1.434409E-07  1.478122E-07  1.432901E-07  1.474072E-07  1.382814E-07
  1.302918E-07  1.287131E-07  1.100888E-07  8.854145E-08  6.936057E-08  4.912231E-08  3.172361E-08  1.826063E-08
  8.866864E-09  4.076802E-09  1.482649E-09  4.669407E-10  1.237027E-10  2.358477E-11  3.961510E-12  6.813224E-13
  1.540494E-13  3.746368E-14  8.063555E-15  1.981281E-15  5.252421E-16  1.459505E-16  3.807072E-17  1.223480E-17
  3.766196E-18  1.196688E-18  3.955175E-19  1.316002E-19  5.065412E-20  1.795691E-20  6.652389E-21  2.647428E-21
  1.054930E-21  4.357806E-22  1.779722E-22  7.702188E-23  3.380170E-23  1.517900E-23  6.872970E-24  3.111404E-24
  1.468846E-24  7.073239E-25  3.372173E-25  1.688382E-25  8.114741E-26  4.157649E-26  2.091719E-26  1.097159E-26
  5.847042E-27  3.046863E-27  1.646522E-27  8.652428E-28  4.766596E-28  2.656976E-28  1.442483E-28  8.171079E-29
  4.570691E-29  2.630467E-29  1.536451E-29  8.744795E-30  5.047142E-30  2.995777E-30  1.779229E-30  1.037101E-30
  6.219103E-31  3.817213E-31  2.310382E-31  1.379425E-31  8.521999E-32  5.247681E-32  3.255997E-32  2.009027E-32
  1.271773E-32  8.072372E-33  5.127041E-33  3.173189E-33  2.060826E-33  1.299535E-33  8.481425E-34  5.451304E-34
  3.481428E-34  2.337025E-34  1.494228E-34  9.823134E-35  6.524348E-35  4.323532E-35  2.845192E-35  1.875566E-35
  1.269716E-35  8.466178E-36  5.747411E-36  3.796037E-36  2.607588E-36  1.773105E-36  1.198645E-36  8.175417E-37
  5.697272E-37  3.853852E-37  2.684794E-37  1.839527E-37  1.265441E-37  8.854817E-38  6.002459E-38  4.190047E-38
   1.04000000000000     
  0.000000E+00  1.600454E-09  6.110788E-09  1.160268E-08  2.538093E-08  4.300792E-08  6.141807E-08  8.561057E-08
  9.674548E-08  1.400201E-07  1.393918E-07  1.453545E-07  1.601196E-07  1.723096E-07  1.711463E-07  1.541981E-07
  1.708921E-07  1.684720E-07  1.630964E-07  1.492658E-07  1.508700E-07  1.430773E-07  1.438831E-07  1.313810E-07
  1.205055E-07  1.153574E-07  9.514870E-08  7.352687E-08  5.504431E-08  3.699941E-08  2.250518E-08  1.209127E-08
  5.416106E-09  2.261526E-09  7.296913E-10  1.969149E-10  4.305935E-11  6.481609E-12  9.480320E-13  2.040594E-13
  5.781169E-14  1.267824E-14  2.761215E-15  8.280987E-16  2.340831E-16  6.510342E-17  1.996689E-17  6.777862E-18
  2.256104E-18  7.868708E-19  2.842404E-19  1.027774E-19  4.128709E-20  1.581339E-20  6.373491E-21  2.672731E-21
  1.145104E-21  4.955999E-22  2.091173E-22  9.430935E-23  4.337073E-23  1.960063E-23  9.322095E-24  4.274860E-24
  2.136168E-24  1.053596E-24  5.168883E-25  2.576223E-25  1.280728E-25  6.754385E-26  3.387072E-26  1.787948E-26
  9.799535E-27  5.104266E-27  2.768014E-27  1.446616E-27  7.907123E-28  4.431536E-28  2.422452E-28  1.367729E-28
  7.608349E-29  4.359481E-29  2.494499E-29  1.404539E-29  8.133556E-30  4.697250E-30  2.753037E-30  1.588243E-30
  9.425974E-31  5.713289E-31  3.405961E-31  2.004392E-31  1.226149E-31  7.339181E-32  4.485897E-32  2.734875E-32
  1.695025E-32  1.038517E-32  6.505773E-33  3.933758E-33  2.517058E-33  1.553023E-33  9.956320E-34  6.258430E-34
  3.936045E-34  2.565656E-34  1.608892E-34  1.037544E-34  6.712139E-35  4.364663E-35  2.827591E-35  1.806424E-35
  1.206207E-35  7.905257E-36  5.201427E-36  3.393254E-36  2.277040E-36  1.526429E-36  1.005377E-36  6.786629E-37
  4.602882E-37  3.084665E-37  2.091559E-37  1.424387E-37  9.629275E-38  6.669814E-38  4.473655E-38  3.076358E-38
   1.05000000000000     
  0.000000E+00  1.968141E-09  7.422120E-09  1.402656E-08  3.053119E-08  5.141337E-08  7.301803E-08  1.012086E-07
  1.135577E-07  1.624340E-07  1.599448E-07  1.644305E-07  1.787043E-07  1.896062E-07  1.848423E-07  1.637303E-07
  1.778735E-07  1.714297E-07  1.619722E-07  1.445007E-07  1.421299E-07  1.306389E-07  1.271087E-07  1.116162E-07
  9.834335E-08  8.974330E-08  6.997816E-08  5.074848E-08  3.524866E-08  2.165954E-08  1.181342E-08  5.549451E-09
  2.092613E-09  6.937612E-10  1.608939E-10  2.599560E-11  3.370128E-12  1.179119E-12  6.856286E-13  2.437921E-13
  6.261409E-14  1.446326E-14  4.483672E-15  1.410188E-15  3.801820E-16  1.242900E-16  3.921855E-17  1.290133E-17
  4.706399E-18  1.594882E-18  5.862993E-19  2.103815E-19  8.223061E-20  3.165286E-20  1.266664E-20  5.184531E-21
  2.240440E-21  9.437892E-22  3.981609E-22  1.731053E-22  7.834944E-23  3.413119E-23  1.598765E-23  7.174654E-24
  3.537434E-24  1.691247E-24  8.110407E-25  3.939959E-25  1.894368E-25  9.813016E-26  4.787000E-26  2.446093E-26
  1.296432E-26  6.616874E-27  3.510847E-27  1.761775E-27  9.406248E-28  5.098119E-28  2.706675E-28  1.487279E-28
  8.008017E-29  4.450617E-29  2.442470E-29  1.347485E-29  7.593714E-30  4.269777E-30  2.413205E-30  1.368733E-30
  7.823633E-31  4.612482E-31  2.663028E-31  1.545831E-31  9.028432E-32  5.370559E-32  3.219733E-32  1.917147E-32
  1.167122E-32  7.097532E-33  4.348898E-33  2.630994E-33  1.627272E-33  1.025029E-33  6.436939E-34  4.073936E-34
  2.567678E-34  1.687471E-34  1.078238E-34  7.019922E-35  4.581305E-35  3.038096E-35  1.982581E-35  1.324153E-35
  8.926496E-36  6.024735E-36  4.115118E-36  2.753502E-36  1.933163E-36  1.308934E-36  8.961565E-37  6.259324E-37
  4.417552E-37  3.036122E-37  2.132305E-37  1.482003E-37  1.037576E-37  7.419478E-38  5.104221E-38  3.635919E-38
   1.06000000000000     
  0.000000E+00  2.373393E-09  8.854378E-09  1.665286E-08  3.605080E-08  6.029467E-08  8.504265E-08  1.170535E-07
  1.301791E-07  1.837310E-07  1.785085E-07  1.805107E-07  1.929728E-07  2.011275E-07  1.916598E-07  1.661264E-07
  1.759386E-07  1.646571E-07  1.506234E-07  1.298314E-07  1.229771E-07  1.081465E-07  1.002877E-07  8.310626E-08
  6.880875E-08  5.814103E-08  4.123735E-08  2.668726E-08  1.602203E-08  8.117280E-09  3.378897E-09  1.064417E-09
  2.074376E-10  2.935792E-11  2.798825E-11  3.411337E-11  2.419285E-11  1.042677E-11  3.316388E-12  7.775954E-13
  1.655942E-13  4.168097E-14  1.208860E-14  3.324813E-15  8.579320E-16  2.788436E-16  8.070619E-17  2.559656E-17
  9.034703E-18  2.906872E-18  1.024663E-18  3.521202E-19  1.331572E-19  4.932206E-20  1.889050E-20  7.444317E-21
  3.107588E-21  1.259581E-21  5.184590E-22  2.160567E-22  9.422506E-23  3.973017E-23  1.788373E-23  7.791777E-24
  3.677685E-24  1.687872E-24  7.780340E-25  3.679100E-25  1.683210E-25  8.382623E-26  3.970620E-26  1.954759E-26
  9.845677E-27  4.897759E-27  2.525939E-27  1.225665E-27  6.420873E-28  3.366077E-28  1.733452E-28  9.348246E-29
  4.948186E-29  2.713018E-29  1.491891E-29  8.274733E-30  4.625770E-30  2.678306E-30  1.540302E-30  8.913901E-31
  5.217520E-31  3.172332E-31  1.903909E-31  1.146557E-31  7.004978E-32  4.399276E-32  2.758524E-32  1.718803E-32
  1.104322E-32  7.152666E-33  4.604857E-33  2.905956E-33  1.910510E-33  1.229441E-33  8.140061E-34  5.317256E-34
  3.444855E-34  2.344339E-34  1.516959E-34  1.008065E-34  6.758874E-35  4.513831E-35  2.993841E-35  1.976010E-35
  1.344757E-35  8.974671E-36  6.074737E-36  4.008129E-36  2.731672E-36  1.857913E-36  1.244232E-36  8.410121E-37
  5.785096E-37  3.878178E-37  2.663162E-37  1.807563E-37  1.222309E-37  8.403444E-38  5.607795E-38  3.827173E-38
   1.07000000000000     
  0.000000E+00  2.815988E-09  1.040491E-08  1.947179E-08  4.190332E-08  6.956234E-08  9.731303E-08  1.328342E-07
  1.461866E-07  2.032231E-07  1.943346E-07  1.928176E-07  2.021092E-07  2.061007E-07  1.910697E-07  1.611758E-07
  1.652882E-07  1.489357E-07  1.305166E-07  1.073591E-07  9.644083E-08  7.952235E-08  6.853856E-08  5.178944E-08
  3.856619E-08  2.828298E-08  1.652743E-08  8.185918E-09  3.236014E-09  7.970665E-10  1.427592E-10  3.002499E-10
  5.034207E-10  5.457271E-10  3.894995E-10  2.173525E-10  9.520990E-11  2.940886E-11  7.400843E-12  1.498646E-12
  3.046571E-13  7.710974E-14  2.054116E-14  5.247489E-15  1.321933E-15  4.122455E-16  1.118423E-16  3.448215E-17
  1.156404E-17  3.564318E-18  1.197387E-18  3.932568E-19  1.439254E-19  5.080766E-20  1.847874E-20  6.988482E-21
  2.770451E-21  1.076122E-21  4.258362E-22  1.701025E-22  7.080317E-23  2.906495E-23  1.245594E-23  5.272359E-24
  2.357742E-24  1.048670E-24  4.675477E-25  2.195822E-25  9.810387E-26  4.779260E-26  2.292261E-26  1.148136E-26
  5.860751E-27  3.001766E-27  1.602691E-27  8.340780E-28  4.612851E-28  2.589795E-28  1.426305E-28  8.242824E-29
  4.720978E-29  2.789364E-29  1.673523E-29  9.763035E-30  5.805986E-30  3.513383E-30  2.138040E-30  1.270787E-30
  7.795442E-31  4.868165E-31  2.990427E-31  1.801361E-31  1.131040E-31  6.919861E-32  4.304382E-32  2.664340E-32
  1.674860E-32  1.039997E-32  6.567042E-33  3.989860E-33  2.564707E-33  1.580065E-33  1.011993E-33  6.334079E-34
  3.958988E-34  2.559998E-34  1.589958E-34  1.013932E-34  6.472045E-35  4.152793E-35  2.649298E-35  1.670664E-35
  1.097841E-35  7.106250E-36  4.610790E-36  2.977287E-36  1.988630E-36  1.312212E-36  8.597425E-37  5.826553E-37
  3.954852E-37  2.663178E-37  1.811992E-37  1.244651E-37  8.564062E-38  6.078058E-38  4.159116E-38  2.952631E-38
   1.08000000000000     
  0.000000E+00  3.295683E-09  1.207082E-08  2.247281E-08  4.805009E-08  7.912304E-08  1.096467E-07  1.482410E-07
  1.611727E-07  2.202815E-07  2.067861E-07  2.007567E-07  2.055930E-07  2.041945E-07  1.831229E-07  1.493239E-07
  1.470063E-07  1.260719E-07  1.042461E-07  8.029994E-08  6.671514E-08  4.975572E-08  3.791663E-08  2.418513E-08
  1.443665E-08  7.470495E-09  2.379390E-09  5.021271E-10  7.915639E-10  2.087129E-09  3.230832E-09  3.538245E-09
  2.862393E-09  2.025977E-09  1.084967E-09  4.898383E-10  1.813416E-10  4.825274E-11  1.070574E-11  1.992607E-12
  3.959234E-13  9.834262E-14  2.424780E-14  5.848353E-15  1.436740E-15  4.239806E-16  1.081712E-16  3.229425E-17
  1.014684E-17  2.987147E-18  9.462077E-19  2.947032E-19  1.039527E-19  3.460216E-20  1.186827E-20  4.314367E-21
  1.609008E-21  6.066790E-22  2.313903E-22  9.202877E-23  3.789763E-23  1.611452E-23  7.022851E-24  3.109173E-24
  1.457087E-24  7.084551E-25  3.458028E-25  1.774889E-25  8.969548E-26  4.835667E-26  2.534604E-26  1.395084E-26
  7.929474E-27  4.296873E-27  2.417836E-27  1.313959E-27  7.410710E-28  4.272135E-28  2.392114E-28  1.378350E-28
  7.792852E-29  4.519169E-29  2.598837E-29  1.469999E-29  8.516897E-30  4.890240E-30  2.833723E-30  1.620714E-30
  9.435255E-31  5.606348E-31  3.257478E-31  1.878437E-31  1.104923E-31  6.457127E-32  3.827221E-32  2.252794E-32
  1.348254E-32  8.006394E-33  4.824499E-33  2.853593E-33  1.737980E-33  1.071677E-33  6.630569E-34  4.137055E-34
  2.581986E-34  1.685926E-34  1.075296E-34  7.017006E-35  4.613534E-35  3.090213E-35  2.043741E-35  1.387794E-35
  9.519837E-36  6.531885E-36  4.556590E-36  3.095374E-36  2.201711E-36  1.521968E-36  1.057157E-36  7.413376E-37
  5.284911E-37  3.644301E-37  2.580758E-37  1.792946E-37  1.248658E-37  8.818522E-38  6.009901E-38  4.202564E-38
   1.09000000000000     
  0.000000E+00  3.812213E-09  1.384902E-08  2.564473E-08  5.445052E-08  8.888052E-08  1.218602E-07  1.629720E-07
  1.747568E-07  2.343571E-07  2.153625E-07  2.039457E-07  2.032288E-07  1.955417E-07  1.684462E-07  1.316315E-07
  1.229491E-07  9.868907E-08  7.519893E-08  5.252419E-08  3.849562E-08  2.403207E-08  1.425898E-08  6.035958E-09
  1.858285E-09  7.875324E-10  2.526929E-09  5.813688E-09  9.428282E-09  1.156000E-08  1.156178E-08  9.573320E-09
  6.352352E-09  3.850036E-09  1.806184E-09  7.239911E-10  2.400779E-10  5.716458E-11  1.142534E-11  1.975762E-12
  3.843323E-13  9.196108E-14  2.075839E-14  4.712131E-15  1.119406E-15  3.052837E-16  7.257996E-17  2.082539E-17
  5.988608E-18  1.685598E-18  5.015687E-19  1.501654E-19  5.261684E-20  1.723378E-20  6.035627E-21  2.337591E-21
  9.310154E-22  3.967021E-22  1.682244E-22  7.829252E-23  3.737767E-23  1.784587E-23  8.907374E-24  4.299175E-24
  2.257487E-24  1.164436E-24  5.954543E-25  3.064131E-25  1.563428E-25  8.459376E-26  4.294837E-26  2.276036E-26
  1.245737E-26  6.481177E-27  3.490156E-27  1.773847E-27  9.507929E-28  5.154825E-28  2.721965E-28  1.479843E-28
  7.846927E-29  4.276134E-29  2.291137E-29  1.234062E-29  6.752422E-30  3.702821E-30  2.030693E-30  1.124264E-30
  6.244266E-31  3.606262E-31  2.050357E-31  1.186005E-31  6.884265E-32  4.200707E-32  2.571462E-32  1.572945E-32
  1.000924E-32  6.483740E-33  4.183484E-33  2.673083E-33  1.770958E-33  1.161992E-33  7.801955E-34  5.182506E-34
  3.408046E-34  2.351571E-34  1.538957E-34  1.031978E-34  6.963078E-35  4.666020E-35  3.100084E-35  2.034837E-35
  1.379509E-35  9.128712E-36  6.090650E-36  3.968763E-36  2.654419E-36  1.775892E-36  1.161421E-36  7.700472E-37
  5.154600E-37  3.386979E-37  2.257947E-37  1.504564E-37  9.959597E-38  6.754307E-38  4.450367E-38  3.017063E-38
   1.10000000000000     
  0.000000E+00  4.365291E-09  1.573620E-08  2.897568E-08  6.106234E-08  9.873659E-08  1.337722E-07  1.767385E-07
  1.865937E-07  2.449976E-07  2.197204E-07  2.022328E-07  1.951569E-07  1.807294E-07  1.481923E-07  1.096803E-07
  9.555705E-08  6.992683E-08  4.711744E-08  2.800213E-08  1.623694E-08  6.829236E-09  2.070785E-09  1.112323E-09
  3.660182E-09  9.858032E-09  1.692063E-08  2.260099E-08  2.650054E-08  2.611417E-08  2.222585E-08  1.616264E-08
  9.595781E-09  5.254469E-09  2.233821E-09  8.102735E-10  2.424641E-10  5.152054E-11  9.168232E-12  1.457995E-12
  2.768654E-13  6.201653E-14  1.238600E-14  2.625190E-15  5.994182E-16  1.456866E-16  3.302759E-17  9.455702E-18
  2.622344E-18  8.090986E-19  2.711811E-19  9.703792E-20  4.046010E-20  1.640746E-20  7.133453E-21  3.212843E-21
  1.499382E-21  6.900092E-22  3.119801E-22  1.458439E-22  6.988934E-23  3.198313E-23  1.556600E-23  7.191164E-24
  3.618735E-24  1.749523E-24  8.415369E-25  4.077354E-25  1.927587E-25  9.784269E-26  4.654216E-26  2.295874E-26
  1.158133E-26  5.674415E-27  2.872142E-27  1.359976E-27  6.927839E-28  3.529135E-28  1.764223E-28  9.243809E-29
  4.773161E-29  2.570408E-29  1.408379E-29  7.821173E-30  4.424805E-30  2.630918E-30  1.572896E-30  9.409532E-31
  5.800149E-31  3.695537E-31  2.329867E-31  1.449502E-31  9.354489E-32  5.946595E-32  3.810558E-32  2.422807E-32
  1.564351E-32  9.972794E-33  6.410706E-33  3.952278E-33  2.569902E-33  1.591861E-33  1.023126E-33  6.397205E-34
  3.980365E-34  2.554159E-34  1.569910E-34  9.884486E-35  6.212996E-35  3.926585E-35  2.463199E-35  1.535935E-35
  9.954604E-36  6.403685E-36  4.148720E-36  2.687907E-36  1.825353E-36  1.213282E-36  8.162996E-37  5.699597E-37
  4.016938E-37  2.792168E-37  1.982380E-37  1.404177E-37  1.002306E-37  7.320673E-38  5.134760E-38  3.721191E-38
   1.11000000000000     
  0.000000E+00  4.954610E-09  1.772884E-08  3.245323E-08  6.784191E-08  1.085921E-07  1.452057E-07  1.892711E-07
  1.963835E-07  2.518631E-07  2.196873E-07  1.957040E-07  1.818453E-07  1.607593E-07  1.239494E-07  8.543077E-08
  6.760618E-08  4.308006E-08  2.361700E-08  1.023619E-08  3.449110E-09  1.137289E-09  3.666896E-09  1.042862E-08
  1.942562E-08  3.245105E-08  4.174371E-08  4.608190E-08  4.678818E-08  4.098985E-08  3.150150E-08  2.085940E-08
  1.131352E-08  5.652091E-09  2.178853E-09  7.084442E-10  1.873771E-10  3.426629E-11  5.170245E-12  7.370020E-13
  1.383413E-13  2.745780E-14  4.673416E-15  1.031222E-15  2.527132E-16  6.547582E-17  2.057899E-17  7.480212E-18
  2.906423E-18  1.131065E-18  4.661302E-19  1.857861E-19  7.942355E-20  3.295509E-20  1.399972E-20  5.985058E-21
  2.673637E-21  1.145648E-21  4.902492E-22  2.112086E-22  9.405304E-23  3.999935E-23  1.802194E-23  7.777047E-24
  3.603021E-24  1.608321E-24  7.146755E-25  3.254407E-25  1.414590E-25  6.667205E-26  3.018021E-26  1.421495E-26
  6.825185E-27  3.311253E-27  1.687125E-27  8.413205E-28  4.564303E-28  2.543785E-28  1.411904E-28  8.319686E-29
  4.892254E-29  2.977716E-29  1.836221E-29  1.097740E-29  6.690040E-30  4.092198E-30  2.510641E-30  1.498474E-30
  9.155756E-31  5.657289E-31  3.409963E-31  2.011964E-31  1.220681E-31  7.208886E-32  4.313754E-32  2.554293E-32
  1.526959E-32  8.982461E-33  5.363998E-33  3.116200E-33  1.873150E-33  1.128877E-33  6.868018E-34  4.212588E-34
  2.598043E-34  1.684649E-34  1.074254E-34  7.052667E-35  4.697144E-35  3.196843E-35  2.156469E-35  1.491799E-35
  1.044163E-35  7.270681E-36  5.142035E-36  3.520056E-36  2.501157E-36  1.741477E-36  1.201516E-36  8.306123E-37
  5.823724E-37  3.941828E-37  2.725628E-37  1.848156E-37  1.244856E-37  8.476901E-38  5.581246E-38  3.745800E-38
   1.12000000000000     
  0.000000E+00  5.579840E-09  1.982323E-08  3.606438E-08  7.474447E-08  1.183481E-07  1.559911E-07  2.003247E-07
  2.038787E-07  2.547360E-07  2.152681E-07  1.846787E-07  1.640628E-07  1.369801E-07  9.761668E-08  6.104728E-08
  4.192689E-08  2.122122E-08  7.719829E-09  1.760271E-09  2.143540E-09  7.938402E-09  1.873183E-08  3.203407E-08
  4.558839E-08  6.302969E-08  7.042455E-08  6.957452E-08  6.409326E-08  5.132625E-08  3.615455E-08  2.192168E-08
  1.082939E-08  4.877536E-09  1.666133E-09  4.663304E-10  1.020531E-10  1.437932E-11  1.617692E-12  2.270908E-13
  5.231336E-14  1.013827E-14  2.723047E-15  1.032388E-15  3.298486E-16  1.250214E-16  4.500303E-17  1.650894E-17
  6.597187E-18  2.366368E-18  9.074536E-19  3.320045E-19  1.311166E-19  4.999797E-20  1.938780E-20  7.631650E-21
  3.131705E-21  1.234264E-21  4.893604E-22  1.936455E-22  7.913355E-23  3.139776E-23  1.296792E-23  5.247088E-24
  2.233667E-24  9.477865E-25  4.055536E-25  1.863613E-25  8.350835E-26  4.154916E-26  2.099773E-26  1.137035E-26
  6.448992E-27  3.589914E-27  2.087376E-27  1.180782E-27  6.898783E-28  4.106121E-28  2.360926E-28  1.388602E-28
  7.957746E-29  4.643311E-29  2.659955E-29  1.493821E-29  8.526322E-30  4.789032E-30  2.690849E-30  1.494796E-30
  8.343099E-31  4.756992E-31  2.641649E-31  1.472030E-31  8.225342E-32  4.746103E-32  2.769935E-32  1.620033E-32
  9.894705E-33  6.208298E-33  3.931254E-33  2.502104E-33  1.653547E-33  1.100651E-33  7.476614E-34  5.048664E-34
  3.371112E-34  2.358710E-34  1.560080E-34  1.053599E-34  7.129115E-35  4.770148E-35  3.153443E-35  2.043835E-35
  1.367553E-35  8.891954E-36  5.790620E-36  3.692554E-36  2.410031E-36  1.569626E-36  1.000099E-36  6.536222E-37
  4.298433E-37  2.811597E-37  1.866511E-37  1.259456E-37  8.561358E-38  6.059386E-38  4.171877E-38  3.001592E-38
   1.13000000000000     
  0.000000E+00  6.240633E-09  2.201545E-08  3.979562E-08  8.172445E-08  1.279065E-07  1.659684E-07  2.096837E-07
  2.088907E-07  2.535287E-07  2.066454E-07  1.696941E-07  1.428338E-07  1.109956E-07  7.125478E-08  3.870449E-08
  2.111674E-08  6.848262E-09  1.465955E-09  3.778039E-09  1.251634E-08  2.603720E-08  4.438205E-08  6.142135E-08
  7.623985E-08  9.410872E-08  9.537723E-08  8.639947E-08  7.313435E-08  5.375039E-08  3.456626E-08  1.895870E-08
  8.336437E-09  3.256051E-09  9.231576E-10  1.973590E-10  2.861848E-11  2.197009E-12  4.515380E-13  2.210695E-13
  7.066403E-14  2.099442E-14  7.820847E-15  2.627102E-15  7.749013E-16  2.793337E-16  8.710559E-17  2.915457E-17
  1.055793E-17  3.423863E-18  1.190444E-18  3.966997E-19  1.446467E-19  5.016484E-20  1.761515E-20  6.358359E-21
  2.358532E-21  8.531450E-22  3.105017E-22  1.148886E-22  4.413666E-23  1.745760E-23  7.220146E-24  3.109080E-24
  1.460570E-24  7.338803E-25  3.782839E-25  2.046931E-25  1.104140E-25  6.312600E-26  3.420824E-26  1.924641E-26
  1.110304E-26  6.013611E-27  3.344911E-27  1.747461E-27  9.502793E-28  5.189922E-28  2.735452E-28  1.471906E-28
  7.666050E-29  4.075727E-29  2.120166E-29  1.108440E-29  5.867182E-30  3.150351E-30  1.700677E-30  9.389870E-31
  5.293980E-31  3.169106E-31  1.909919E-31  1.175466E-31  7.486698E-32  4.885230E-32  3.203890E-32  2.091095E-32
  1.393589E-32  9.195432E-33  6.062523E-33  3.825589E-33  2.532278E-33  1.587823E-33  1.028732E-33  6.447077E-34
  4.000115E-34  2.548145E-34  1.548880E-34  9.615824E-35  5.945017E-35  3.700897E-35  2.287800E-35  1.421092E-35
  9.181717E-36  5.966348E-36  3.953993E-36  2.631169E-36  1.858715E-36  1.280619E-36  9.008455E-37  6.491280E-37
  4.740101E-37  3.358054E-37  2.435138E-37  1.729412E-37  1.226548E-37  8.774923E-38  6.015619E-38  4.203138E-38
   1.14000000000000     
  0.000000E+00  6.936616E-09  2.430141E-08  4.363302E-08  8.873582E-08  1.371714E-07  1.749899E-07  2.171660E-07
  2.112941E-07  2.482861E-07  1.941713E-07  1.514788E-07  1.193798E-07  8.455736E-08  4.692463E-08  2.039321E-08
  7.277330E-09  1.598781E-09  5.651133E-09  1.599180E-08  3.291889E-08  5.227094E-08  7.571818E-08  9.246746E-08
  1.044640E-07  1.180878E-07  1.100090E-07  9.177974E-08  7.115898E-08  4.747828E-08  2.729665E-08  1.307464E-08
  4.819955E-09  1.466877E-09  2.791003E-10  2.740537E-11  3.286009E-12  4.042133E-12  2.306741E-12  7.220741E-13
  1.823093E-13  5.313870E-14  1.658830E-14  4.711667E-15  1.266018E-15  4.120594E-16  1.138155E-16  3.507745E-17
  1.142503E-17  3.370311E-18  1.055820E-18  3.184287E-19  1.067287E-19  3.329946E-20  1.055694E-20  3.554590E-21
  1.225260E-21  4.452825E-22  1.681490E-22  7.224968E-23  3.359622E-23  1.644268E-23  8.524895E-24  4.324497E-24
