 -0.885000000000000     
  0.000000E+00  8.838470E-23  2.766147E-22  9.040437E-23  2.078091E-22 -1.512828E-22 -2.337058E-24  1.635769E-21
 -4.276300E-22  1.048611E-21 -5.160108E-22 -3.338538E-22 -1.244306E-21  9.977458E-22 -2.665881E-22 -2.854954E-22
  8.694964E-22  4.234524E-22  3.480113E-21 -1.501597E-21  1.138519E-21 -8.158114E-23  8.256181E-22 -8.952015E-22
  1.350791E-21  8.898809E-22  2.131237E-21  5.534671E-21  1.064792E-21 -5.412220E-21  3.710411E-21  3.673111E-21
 -3.270296E-21 -4.828023E-21  2.080285E-21 -1.570959E-21  6.260420E-22  8.454923E-21  2.174669E-21  1.038558E-22
  8.148070E-21  6.367358E-22  4.701838E-21 -5.319537E-21 -2.108232E-21 -2.743387E-21  1.013402E-21  5.799526E-21
 -2.697451E-21  4.680642E-21 -2.606720E-21 -6.575633E-21  7.838168E-22 -2.624445E-21 -1.407063E-21 -2.499082E-22
 -8.983215E-21 -5.268167E-22 -1.773051E-21 -3.451299E-21  2.176377E-21 -4.658488E-21  6.275566E-21 -5.920497E-21
 -7.468300E-22 -5.653726E-21 -4.326551E-21 -1.172055E-21 -5.956113E-22  1.099616E-21 -3.617193E-21 -3.269953E-21
 -3.295680E-21 -1.495372E-21 -1.585760E-21 -1.479951E-21  2.114608E-21 -7.845703E-22 -1.669284E-21 -4.162024E-22
 -3.334723E-21  4.837959E-22  7.013297E-22 -1.908217E-21  5.979079E-22  1.420980E-21  1.259633E-21  2.128163E-21
 -1.247164E-21  6.466760E-22 -3.981818E-21 -1.018507E-21  5.427370E-22 -1.211364E-21 -9.178804E-22 -1.104177E-21
  4.169330E-22 -5.810929E-22  5.007959E-22  1.553243E-22 -8.945197E-22 -6.054525E-22 -8.461185E-22  6.817196E-22
  1.036525E-22  3.003377E-22 -1.198758E-22 -5.229188E-22  3.857732E-22 -1.876902E-22 -1.109974E-22  5.688974E-22
  6.828479E-23  1.702193E-22  6.349055E-23 -2.281945E-22  8.819913E-23  1.112143E-22  8.184075E-23  2.419227E-22
  6.137902E-23  1.027958E-22 -7.164068E-24  7.799014E-23  9.189374E-24 -5.210853E-23  6.324601E-23  7.735159E-23
 -1.172857E-23  1.290279E-23  1.238683E-24  1.353030E-23  1.181426E-23  1.212965E-23 -7.958218E-24  1.841832E-24
  7.795178E-24  7.291769E-24 -1.647604E-24 -4.229465E-24  5.138242E-24  8.796903E-25 -1.849002E-24  4.763479E-25
  7.351681E-25  1.235301E-24  8.590553E-25  2.268606E-25 -1.322400E-25  1.218387E-25  8.410688E-25 -3.466464E-25
  4.166312E-25 -8.614534E-26 -9.143766E-26 -3.239078E-25  4.245980E-25  1.525906E-25 -2.547159E-25 -4.964501E-26
 -7.087673E-26 -2.606073E-25  6.961366E-26 -1.226375E-25 -5.799860E-27 -7.222566E-27  2.999846E-26 -1.006952E-26
  5.372295E-27  5.479459E-26 -3.468940E-26  2.216695E-26 -3.543699E-26  2.772731E-26  1.283514E-27 -3.875446E-27
  4.123375E-27  4.127772E-27 -2.973604E-27  9.634974E-28 -1.122878E-26  1.023887E-26 -2.736479E-27 -3.097256E-27
  4.400868E-27  2.440207E-27 -2.485399E-27  1.251063E-27 -1.592796E-27 -1.629442E-27  1.749412E-27 -2.018042E-27
  1.609925E-27 -4.557609E-27  2.053986E-27  2.803605E-28 -2.255403E-27  6.459838E-28  5.344357E-28  1.866794E-28
