#--it-----t--------dt-------EEK-------EEM-------EEGW------hrms------urms------brms------umax------bmax------o2m------divu2m----gg2m---
    0   1.0000  4.89E-05 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.00E+00
   20   1.0010  4.88E-05 3.416E-10 2.443E-04 8.829E-14 2.160E-10 2.614E-05 2.211E-02 1.362E-04 5.994E-02 1.913E-04 6.053E-04 5.30E-13
   40   1.0020  4.87E-05 5.024E-09 4.644E-04 9.768E-13 1.608E-09 1.002E-04 3.048E-02 5.563E-04 8.861E-02 3.100E-03 7.590E-03 5.86E-12
   60   1.0029  4.85E-05 2.126E-08 6.824E-04 2.941E-12 4.434E-09 2.062E-04 3.694E-02 1.189E-03 1.062E-01 1.502E-02 2.669E-02 1.76E-11
   80   1.0039  4.84E-05 5.638E-08 9.296E-04 5.731E-12 8.256E-09 3.358E-04 4.312E-02 1.926E-03 1.237E-01 4.644E-02 5.709E-02 3.44E-11
  100   1.0049  4.83E-05 1.204E-07 1.190E-03 9.888E-12 1.271E-08 4.908E-04 4.879E-02 2.500E-03 1.386E-01 1.127E-01 9.945E-02 5.93E-11
  120   1.0058  4.82E-05 2.243E-07 1.424E-03 1.491E-11 1.770E-08 6.698E-04 5.336E-02 3.697E-03 1.408E-01 2.336E-01 1.528E-01 8.95E-11
  140   1.0068  4.82E-05 3.799E-07 1.607E-03 2.062E-11 2.302E-08 8.716E-04 5.669E-02 4.982E-03 1.496E-01 4.322E-01 2.093E-01 1.24E-10
  160   1.0078  4.81E-05 5.999E-07 1.801E-03 2.753E-11 2.840E-08 1.095E-03 6.001E-02 5.605E-03 1.577E-01 7.305E-01 2.658E-01 1.65E-10
  180   1.0087  4.79E-05 9.018E-07 2.034E-03 3.572E-11 3.402E-08 1.343E-03 6.378E-02 6.499E-03 1.730E-01 1.150E+00 3.362E-01 2.14E-10
  200   1.0097  4.77E-05 1.302E-06 2.223E-03 4.348E-11 4.024E-08 1.614E-03 6.668E-02 7.397E-03 1.847E-01 1.716E+00 4.161E-01 2.61E-10
  220   1.0106  4.74E-05 1.815E-06 2.456E-03 5.154E-11 4.687E-08 1.905E-03 7.008E-02 8.426E-03 1.976E-01 2.453E+00 4.953E-01 3.09E-10
  240   1.0116  4.75E-05 2.457E-06 2.601E-03 6.155E-11 5.369E-08 2.217E-03 7.213E-02 9.850E-03 1.944E-01 3.387E+00 5.839E-01 3.69E-10
  260   1.0125  4.74E-05 3.247E-06 2.798E-03 7.152E-11 6.058E-08 2.549E-03 7.480E-02 1.122E-02 1.943E-01 4.549E+00 6.791E-01 4.29E-10
  280   1.0135  4.72E-05 4.212E-06 3.062E-03 8.591E-11 6.762E-08 2.903E-03 7.825E-02 1.298E-02 2.031E-01 5.981E+00 7.754E-01 5.15E-10
  300   1.0144  4.70E-05 5.361E-06 3.201E-03 9.762E-11 7.542E-08 3.275E-03 8.002E-02 1.506E-02 2.199E-01 7.702E+00 8.675E-01 5.86E-10
  320   1.0153  4.69E-05 6.708E-06 3.450E-03 1.069E-10 8.364E-08 3.663E-03 8.306E-02 1.737E-02 2.297E-01 9.717E+00 9.800E-01 6.41E-10
  340   1.0163  4.67E-05 8.290E-06 3.675E-03 1.200E-10 9.188E-08 4.072E-03 8.573E-02 1.961E-02 2.249E-01 1.207E+01 1.122E+00 7.20E-10
  360   1.0172  4.64E-05 1.012E-05 3.854E-03 1.358E-10 9.991E-08 4.499E-03 8.780E-02 2.138E-02 2.508E-01 1.479E+01 1.253E+00 8.15E-10
  380   1.0181  4.61E-05 1.219E-05 4.074E-03 1.531E-10 1.077E-07 4.938E-03 9.027E-02 2.253E-02 2.729E-01 1.789E+01 1.371E+00 9.19E-10
