#--it-----t--------dt-------EEK-------EEM-------EEGW------hrms------urms------orms------brms------umax------bmax-----divu2m----gg2m------oum------ourms---
  490   1.0404  7.62E-05 1.852E-03 0.000E+00 5.943E-11 1.070E-07 6.095E-02 3.919E+01 0.000E+00 1.814E-01 0.000E+00 1.568E+00 3.57E-10  1.84E+00  2.53E+00
  495   1.0408  7.58E-05 1.868E-03 0.000E+00 6.116E-11 1.075E-07 6.122E-02 3.940E+01 0.000E+00 1.849E-01 0.000E+00 1.596E+00 3.67E-10  1.86E+00  2.55E+00
  500   1.0412  7.53E-05 1.889E-03 0.000E+00 6.240E-11 1.080E-07 6.156E-02 3.955E+01 0.000E+00 1.865E-01 0.000E+00 1.621E+00 3.74E-10  1.88E+00  2.58E+00
  505   1.0416  7.56E-05 1.899E-03 0.000E+00 6.315E-11 1.085E-07 6.172E-02 3.968E+01 0.000E+00 1.844E-01 0.000E+00 1.644E+00 3.79E-10  1.88E+00  2.59E+00
  510   1.0419  7.53E-05 1.931E-03 0.000E+00 6.359E-11 1.090E-07 6.224E-02 4.002E+01 0.000E+00 1.855E-01 0.000E+00 1.666E+00 3.82E-10  1.93E+00  2.64E+00
  515   1.0423  7.51E-05 1.956E-03 0.000E+00 6.397E-11 1.094E-07 6.265E-02 4.031E+01 0.000E+00 1.863E-01 0.000E+00 1.691E+00 3.84E-10  1.95E+00  2.67E+00
  520   1.0427  7.48E-05 1.980E-03 0.000E+00 6.447E-11 1.099E-07 6.302E-02 4.061E+01 0.000E+00 1.885E-01 0.000E+00 1.717E+00 3.87E-10  1.98E+00  2.71E+00
  525   1.0431  7.49E-05 2.002E-03 0.000E+00 6.522E-11 1.103E-07 6.338E-02 4.082E+01 0.000E+00 1.875E-01 0.000E+00 1.746E+00 3.91E-10  2.00E+00  2.74E+00
  530   1.0434  7.43E-05 2.009E-03 0.000E+00 6.623E-11 1.107E-07 6.350E-02 4.094E+01 0.000E+00 1.946E-01 0.000E+00 1.777E+00 3.97E-10  2.01E+00  2.76E+00
  535   1.0438  7.43E-05 2.034E-03 0.000E+00 6.742E-11 1.111E-07 6.389E-02 4.123E+01 0.000E+00 1.944E-01 0.000E+00 1.811E+00 4.05E-10  2.04E+00  2.81E+00
  540   1.0442  7.43E-05 2.061E-03 0.000E+00 6.875E-11 1.114E-07 6.431E-02 4.155E+01 0.000E+00 1.930E-01 0.000E+00 1.848E+00 4.12E-10  2.07E+00  2.85E+00
  545   1.0446  7.47E-05 2.086E-03 0.000E+00 7.025E-11 1.118E-07 6.471E-02 4.183E+01 0.000E+00 1.902E-01 0.000E+00 1.889E+00 4.22E-10  2.10E+00  2.89E+00
  550   1.0449  7.47E-05 2.114E-03 0.000E+00 7.171E-11 1.121E-07 6.514E-02 4.212E+01 0.000E+00 1.943E-01 0.000E+00 1.932E+00 4.30E-10  2.13E+00  2.94E+00
  555   1.0453  7.44E-05 2.119E-03 0.000E+00 7.309E-11 1.124E-07 6.522E-02 4.219E+01 0.000E+00 1.950E-01 0.000E+00 1.973E+00 4.39E-10  2.14E+00  2.95E+00
  560   1.0457  7.42E-05 2.137E-03 0.000E+00 7.447E-11 1.127E-07 6.550E-02 4.239E+01 0.000E+00 1.918E-01 0.000E+00 2.009E+00 4.47E-10  2.16E+00  2.98E+00
  565   1.0460  7.43E-05 2.139E-03 0.000E+00 7.580E-11 1.130E-07 6.553E-02 4.235E+01 0.000E+00 1.930E-01 0.000E+00 2.043E+00 4.55E-10  2.15E+00  2.97E+00
