#---it-------t--------ee2m------aa2m------emag------EEGW------hrms------brms------erms------EEEM------bmax---
      0     -0.990 2.841E-18 9.452E-22 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00
     20     -0.890 3.605E-07 1.603E-10 4.143E-03 7.862E-12 8.322E-08 5.170E-04 7.136E-04 3.882E-07 2.167E-03
     40     -0.790 9.631E-06 2.880E-08 3.989E-01 4.637E-09 6.679E-06 5.072E-03 3.907E-03 2.050E-05 1.917E-02
     60     -0.690 4.250E-05 2.275E-07 1.541E+00 3.385E-08 2.278E-05 9.969E-03 7.517E-03 7.795E-05 4.020E-02
     80     -0.590 1.075E-04 9.471E-07 3.740E+00 1.093E-07 5.299E-05 1.553E-02 1.167E-02 1.887E-04 6.300E-02
    100     -0.490 2.136E-04 2.839E-06 7.310E+00 2.663E-07 1.030E-04 2.171E-02 1.628E-02 3.683E-04 8.370E-02
    120     -0.390 3.700E-04 6.933E-06 1.254E+01 5.472E-07 1.767E-04 2.844E-02 2.130E-02 6.312E-04 1.089E-01
    140     -0.290 5.852E-04 1.472E-05 1.973E+01 1.002E-06 2.782E-04 3.567E-02 2.668E-02 9.920E-04 1.368E-01
    160     -0.190 8.674E-04 2.824E-05 2.913E+01 1.687E-06 4.115E-04 4.335E-02 3.237E-02 1.464E-03 1.645E-01
    180     -0.090 1.224E-03 5.011E-05 4.101E+01 2.656E-06 5.802E-04 5.143E-02 3.835E-02 2.058E-03 2.042E-01
    200      0.010 1.664E-03 8.362E-05 5.555E+01 3.974E-06 7.870E-04 5.986E-02 4.461E-02 2.787E-03 2.140E-01
    220      0.110 2.196E-03 1.328E-04 7.300E+01 5.728E-06 1.035E-03 6.862E-02 5.115E-02 3.663E-03 2.405E-01
    240      0.210 2.826E-03 2.026E-04 9.368E+01 7.981E-06 1.329E-03 7.773E-02 5.794E-02 4.700E-03 2.723E-01
    260      0.310 3.560E-03 2.986E-04 1.178E+02 1.082E-05 1.672E-03 8.718E-02 6.496E-02 5.910E-03 3.026E-01
    280      0.410 4.405E-03 4.277E-04 1.457E+02 1.431E-05 2.069E-03 9.694E-02 7.219E-02 7.304E-03 3.432E-01
    300      0.510 5.371E-03 5.974E-04 1.774E+02 1.854E-05 2.522E-03 1.070E-01 7.963E-02 8.893E-03 3.911E-01
    320      0.610 6.462E-03 8.163E-04 2.133E+02 2.364E-05 3.034E-03 1.173E-01 8.727E-02 1.069E-02 4.190E-01
    340      0.710 7.683E-03 1.094E-03 2.534E+02 2.969E-05 3.608E-03 1.278E-01 9.511E-02 1.269E-02 4.764E-01
    360      0.810 9.041E-03 1.442E-03 2.980E+02 3.676E-05 4.249E-03 1.386E-01 1.031E-01 1.493E-02 4.747E-01
    380      0.910 1.054E-02 1.871E-03 3.475E+02 4.495E-05 4.958E-03 1.497E-01 1.113E-01 1.741E-02 4.999E-01
    400      1.010 1.220E-02 2.395E-03 4.020E+02 5.433E-05 5.739E-03 1.610E-01 1.197E-01 2.013E-02 5.606E-01
