#---it-------t--------ee2m------aa2m------emag------EEGW------hrms------brms------erms------EEEM------bmax------nlin0------nlin1------nlin2---
      0     -0.900 2.865E-12 1.439E-15 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.0000E+00 0.0000E+00 0.0000E+00
      5     -0.875 6.268E-12 4.915E-15 4.332E-10 3.341E-21 1.382E-12 1.869E-06 3.880E-06 9.276E-12 7.501E-06 4.9830E-16 4.3838E-16 7.4081E-40
     10     -0.850 2.140E-11 2.116E-14 1.165E-09 2.531E-20 7.247E-12 3.065E-06 6.858E-06 2.821E-11 1.182E-05 2.5370E-15 2.0359E-15 2.4935E-37
     15     -0.825 7.344E-11 8.316E-14 2.619E-09 1.778E-19 2.209E-11 4.595E-06 1.221E-05 8.506E-11 1.606E-05 9.9810E-15 1.0811E-14 8.8677E-36
     20     -0.800 2.170E-10 3.069E-13 6.445E-09 1.154E-18 6.205E-11 7.209E-06 2.088E-05 2.439E-10 2.546E-05 3.3571E-14 5.3845E-14 1.5792E-34
     25     -0.775 5.800E-10 1.017E-12 1.549E-08 6.476E-18 1.620E-10 1.118E-05 3.400E-05 6.403E-10 4.222E-05 1.1036E-13 2.3562E-13 2.2898E-33
     30     -0.750 1.418E-09 3.028E-12 3.536E-08 3.134E-17 3.913E-10 1.688E-05 5.299E-05 1.546E-09 6.241E-05 3.1474E-13 9.1137E-13 2.9138E-32
     35     -0.725 3.208E-09 8.218E-12 7.644E-08 1.329E-16 8.794E-10 2.483E-05 7.948E-05 3.467E-09 8.677E-05 7.7711E-13 3.1513E-12 2.4527E-31
     40     -0.700 6.792E-09 2.058E-11 1.567E-07 4.998E-16 1.853E-09 3.554E-05 1.154E-04 7.285E-09 1.179E-04 1.8227E-12 9.8786E-12 1.6637E-30
     45     -0.675 1.354E-08 4.798E-11 3.060E-07 1.704E-15 3.692E-09 4.967E-05 1.626E-04 1.445E-08 1.634E-04 4.1903E-12 2.8323E-11 1.1865E-29
     50     -0.650 2.576E-08 1.055E-10 5.719E-07 5.303E-15 7.007E-09 6.791E-05 2.238E-04 2.734E-08 2.181E-04 1.0317E-11 7.5579E-11 9.9338E-29
     55     -0.625 4.691E-08 2.201E-10 1.028E-06 1.535E-14 1.274E-08 9.104E-05 3.014E-04 4.956E-08 2.842E-04 2.4774E-11 1.8888E-10 8.5220E-28
     60     -0.600 8.226E-08 4.384E-10 1.784E-06 4.143E-14 2.232E-08 1.199E-04 3.984E-04 8.654E-08 3.718E-04 5.6547E-11 4.4555E-10 6.4685E-27
     65     -0.575 1.395E-07 8.381E-10 2.999E-06 1.056E-13 3.781E-08 1.555E-04 5.178E-04 1.462E-07 4.865E-04 1.2134E-10 9.9852E-10 4.0418E-26
     70     -0.550 2.296E-07 1.545E-09 4.901E-06 2.550E-13 6.221E-08 1.988E-04 6.632E-04 2.397E-07 6.227E-04 2.4653E-10 2.1379E-09 2.1090E-25
     75     -0.525 3.681E-07 2.757E-09 7.808E-06 5.849E-13 9.962E-08 2.509E-04 8.382E-04 3.828E-07 7.802E-04 4.8123E-10 4.3939E-09 9.6484E-25
     80     -0.500 5.760E-07 4.778E-09 1.215E-05 1.279E-12 1.555E-07 3.130E-04 1.047E-03 5.969E-07 9.587E-04 9.1198E-10 8.7031E-09 3.9745E-24
     85     -0.475 8.820E-07 8.064E-09 1.852E-05 2.702E-12 2.370E-07 3.864E-04 1.293E-03 9.109E-07 1.161E-03 1.6774E-09 1.6673E-08 1.4339E-23
     90     -0.450 1.324E-06 1.328E-08 2.769E-05 5.545E-12 3.551E-07 4.725E-04 1.582E-03 1.363E-06 1.432E-03 2.9740E-09 3.0985E-08 5.0003E-23
     95     -0.425 1.953E-06 2.140E-08 4.067E-05 1.104E-11 5.232E-07 5.727E-04 1.918E-03 2.004E-06 1.750E-03 5.0664E-09 5.6010E-08 1.6333E-22
    100     -0.400 2.833E-06 3.380E-08 5.880E-05 2.099E-11 7.576E-07 6.885E-04 2.307E-03 2.897E-06 2.145E-03 8.3398E-09 9.8711E-08 5.1460E-22
    105     -0.375 4.047E-06 5.239E-08 8.375E-05 3.919E-11 1.079E-06 8.217E-04 2.753E-03 4.127E-06 2.615E-03 1.3400E-08 1.6996E-07 1.5908E-21
    110     -0.350 5.702E-06 7.984E-08 1.176E-04 7.095E-11 1.514E-06 9.740E-04 3.263E-03 5.798E-06 3.151E-03 2.1250E-08 2.8642E-07 4.7259E-21
    115     -0.325 7.930E-06 1.197E-07 1.632E-04 1.261E-10 2.095E-06 1.147E-03 3.843E-03 8.041E-06 3.755E-03 3.3528E-08 4.7317E-07 1.3319E-20
    120     -0.300 1.090E-05 1.770E-07 2.236E-04 2.210E-10 2.866E-06 1.343E-03 4.498E-03 1.102E-05 4.424E-03 5.2792E-08 7.6743E-07 3.5755E-20
    125     -0.275 1.481E-05 2.580E-07 3.031E-04 3.781E-10 3.881E-06 1.563E-03 5.237E-03 1.494E-05 5.163E-03 8.3068E-08 1.2236E-06 9.2590E-20
    130     -0.250 1.992E-05 3.713E-07 4.066E-04 6.362E-10 5.202E-06 1.811E-03 6.066E-03 2.004E-05 5.969E-03 1.3065E-07 1.9200E-06 2.3434E-19
    135     -0.225 2.652E-05 5.281E-07 5.402E-04 1.056E-09 6.909E-06 2.087E-03 6.993E-03 2.663E-05 6.842E-03 2.0494E-07 2.9684E-06 5.8928E-19
    140     -0.200 3.500E-05 7.428E-07 7.110E-04 1.729E-09 9.101E-06 2.394E-03 8.025E-03 3.507E-05 7.785E-03 3.1953E-07 4.5261E-06 1.4926E-18
    145     -0.175 4.579E-05 1.034E-06 9.279E-04 2.784E-09 1.190E-05 2.735E-03 9.171E-03 4.579E-05 8.793E-03 4.9406E-07 6.8121E-06 3.8302E-18
    150     -0.150 5.943E-05 1.425E-06 1.201E-03 4.406E-09 1.543E-05 3.112E-03 1.044E-02 5.932E-05 9.863E-03 7.5701E-07 1.0129E-05 9.9650E-18
    155     -0.125 7.654E-05 1.945E-06 1.543E-03 6.895E-09 1.987E-05 3.527E-03 1.184E-02 7.629E-05 1.100E-02 1.1490E-06 1.4889E-05 2.6140E-17
    160     -0.100 9.787E-05 2.632E-06 1.969E-03 1.067E-08 2.541E-05 3.984E-03 1.338E-02 9.742E-05 1.220E-02 1.7274E-06 2.1654E-05 6.8470E-17
    165     -0.075 1.243E-04 3.532E-06 2.494E-03 1.632E-08 3.228E-05 4.484E-03 1.507E-02 1.236E-04 1.347E-02 2.5712E-06 3.1175E-05 1.7742E-16
    170     -0.050 1.568E-04 4.703E-06 3.140E-03 2.469E-08 4.076E-05 5.032E-03 1.692E-02 1.558E-04 1.481E-02 3.7870E-06 4.4457E-05 4.5136E-16
    175     -0.025 1.967E-04 6.215E-06 3.930E-03 3.695E-08 5.117E-05 5.629E-03 1.894E-02 1.952E-04 1.623E-02 5.5181E-06 6.2828E-05 1.1209E-15
    180     -0.000 2.452E-04 8.155E-06 4.890E-03 5.475E-08 6.388E-05 6.279E-03 2.115E-02 2.433E-04 1.773E-02 7.9573E-06 8.8035E-05 2.7081E-15
    185      0.025 3.041E-04 1.063E-05 6.052E-03 7.889E-08 7.955E-05 6.986E-03 2.354E-02 3.015E-04 1.931E-02 1.1358E-05 1.2236E-04 6.5457E-15
