,f,Xi
493,9.704808877380307e-06,3.65106664656971e-05
494,9.749649183484095e-06,3.5745455186853864e-05
495,9.794696670695386e-06,3.499771507705856e-05
496,9.839952296278226e-06,3.4266319865927636e-05
497,9.885417021919573e-06,3.355020962279212e-05
498,9.9310918137498e-06,3.2849064916730035e-05
499,9.976977642363212e-06,3.216257299240509e-05
500,1.0023075482838645e-05,3.1490427630558194e-05
501,1.0069386314760273e-05,3.083232901141282e-05
502,1.0115911122238297e-05,3.018798358093809e-05
503,1.0162650893929953e-05,2.9557103919903554e-05
504,1.0209606623060476e-05,2.8939408615672475e-05
505,1.0256779307444207e-05,2.8334622136673772e-05
506,1.0304169949505872e-05,2.7742474709496402e-05
507,1.0351779556301762e-05,2.7162702198554733e-05
508,1.0399609139541203e-05,2.6595045988266267e-05
509,1.0447659715608052e-05,2.604023066454412e-05
510,1.0495932305582269e-05,2.5497599932127058e-05
511,1.0544427935261684e-05,2.496627663072135e-05
512,1.0593147635183699e-05,2.4446025134166588e-05
513,1.0642092440647246e-05,2.3936614726320024e-05
514,1.0691263391734773e-05,2.3437819498740927e-05
515,1.0740661533334323e-05,2.294941825050713e-05
516,1.0790287915161837e-05,2.247119439011794e-05
517,1.084014359178331e-05,2.200293583944378e-05
518,1.0890229622637303e-05,2.1544434939674736e-05
519,1.0940547072057435e-05,2.1095488359230266e-05
520,1.099109700929496e-05,2.065589700358801e-05
521,1.1041880508541602e-05,2.0225465926990285e-05
522,1.1092898648952227e-05,1.9804004245992723e-05
523,1.114415251466788e-05,1.9391725545446342e-05
524,1.1195643194838794e-05,1.898880496369818e-05
525,1.1247371783647507e-05,1.8594256251426984e-05
526,1.1299339380332214e-05,1.820790545822703e-05
527,1.1351547089209993e-05,1.782958224802834e-05
528,1.1403996019700333e-05,1.7459119823997733e-05
529,1.1456687286348727e-05,1.7096354855000548e-05
530,1.1509622008850313e-05,1.674112740359076e-05
531,1.1562801312073751e-05,1.639328085549652e-05
532,1.1616226326085018e-05,1.605266185057207e-05
533,1.1669898186171475e-05,1.5719120215183263e-05
534,1.1723818032865993e-05,1.5392508895998327e-05
535,1.177798701197118e-05,1.5072683895154423e-05
536,1.183240627458378e-05,1.4759504206770892e-05
537,1.1887076977119032e-05,1.445283175478258e-05
538,1.1942000281335326e-05,1.4153283987920467e-05
539,1.1997177354358854e-05,1.3860059706886419e-05
540,1.2052609368708416e-05,1.3572910374893366e-05
541,1.2108297502320395e-05,1.3291710132630546e-05
542,1.216424293857368e-05,1.3016335728309963e-05
543,1.2220446866314888e-05,1.2746666463643951e-05
544,1.2276910479883604e-05,1.2482584140942531e-05
