,f,Omega
0,3.510222804789062e-05,0.004151055556430414
1,3.602817744633647e-05,0.0031619810292404494
2,3.7298412990574845e-05,0.002362202734792684
3,3.8281603565234895e-05,0.0018346815272073593
4,3.9293548992433665e-05,0.001318356861711467
5,4.0676707409272085e-05,0.0010440452222638158
6,4.211007455020571e-05,0.0007952799334023205
7,4.3220881480896145e-05,0.0006057881009224926
8,4.398056244612017e-05,0.00047050501711575924
9,4.592667169684414e-05,0.00033158413902130294
10,4.714155993566529e-05,0.0002336809114693207
11,4.880449815551434e-05,0.0001712136318431018
12,5.09659036471296e-05,0.00011605990669318918
13,5.231125991960138e-05,8.670419792375902e-05
14,5.3690190913650614e-05,6.734163326417977e-05
15,5.558614211599847e-05,4.745840463736784e-05
16,5.804579018249437e-05,3.3445879785665614e-05
17,6.0097720017393503e-05,2.2671826100582577e-05
18,6.276040177415315e-05,1.5072579142582253e-05
19,6.497312799997858e-05,1.1260183834670142e-05
20,6.668943966627765e-05,8.250126026267097e-06
21,6.786529673362949e-05,6.044712985921135e-06
22,7.086956844658119e-05,4.177941628695368e-06
23,7.33681973317019e-05,3.1211904973000746e-06
24,7.531035005898192e-05,2.1572821968769183e-06
25,7.932016846863273e-05,1.5501697404833777e-06
26,8.141693752454965e-05,1.1139137141117406e-06
27,8.42950419081319e-05,7.550842788180762e-07
28,8.727173622301561e-05,5.321387899649404e-07
29,9.035191455383825e-05,3.823818001814033e-07
30,9.35374271578884e-05,2.856637423724325e-07
31,9.600828522503828e-05,2.093004794869504e-07
32,9.939681228463392e-05,1.5039815859002477e-07
33,0.00010290493439383096,1.0807240462476124e-07
34,0.00010654071987984533,7.469671417760358e-08
35,0.00011222349673925278,4.8703454125731104e-08
36,0.00011519004055594636,3.499710003263713e-08
37,0.00011925557061415792,2.5148052282544884e-08
38,0.00012346013147123008,1.8787208818519232e-08
39,0.00012563469142057583,1.403525057229329e-08
40,0.00012894643673494742,1.0900933512369726e-08
41,0.00013234548004721503,8.466564300297246e-09
42,0.00013700412680607774,6.7049190271892805e-09
43,0.00013940465734869884,5.5203355400834505e-09
44,0.000143071630483895,4.5450369126804196e-09
45,0.0001480463500997494,5.6287023337177435e-09
46,0.00015317468359080018,7.986910036415334e-09
47,0.00015848352437910698,1.1114923985191241e-08
48,0.00016396748084941817,1.6396932906342515e-08
49,0.00017110548718737812,2.4189046105336184e-08
50,0.00017703578694833728,3.3662506214451785e-08
51,0.00018159423648741983,4.965952593046069e-08
52,0.00019113529115452697,7.325861300782723e-08
53,0.00019774194564997055,1.1235707559399256e-07
54,0.00020633162937554623,1.826714097109462e-07
55,0.0002171645570169205,2.801639909229671e-07
56,0.0002285497331481393,4.6443535706679484e-07
57,0.0002364624385353016,6.719525267420321e-07
58,0.00024465351006188086,9.534745420239331e-07
59,0.0002552901973033792,1.4910549295173877e-06
60,0.00026638452098624036,2.377502542894202e-06
61,0.0002827802341580207,3.790952452233228e-06
62,0.00029505855615499647,6.2843634900256565e-06
63,0.0003078977988155919,9.452794697636778e-06
64,0.00032126672584570934,1.5670151136172073e-05
65,0.0003381157185616864,2.5476709706933556e-05
66,0.0003528094485349088,4.062287774496471e-05
67,0.0003713060106236079,6.734163326417977e-05
68,0.00038747009781592105,9.934357121177204e-05
69,0.00040779852233589113,0.00015840435419279031
70,0.00042191706677747613,0.00022918196133692962
71,0.00044406075214544854,0.00035839750108327
72,0.0004633418766458786,0.0005941251437741774
73,0.0004834863766227002,0.000929100028716319
74,0.0005088614350089518,0.0014529377731381965
75,0.0005219734035887948,0.0021021336834153672
76,0.0005446768338715055,0.0032240522100922637
77,0.0005781907335492898,0.005241700703633616
78,0.000613711331098016,0.00939196366074509
79,0.0006349130019610508,0.01468726546644457
80,0.0006682113291287964,0.0238787230209628
81,0.0007032306080693902,0.04036145962960377
82,0.0007337781405598097,0.06562011951230759
83,0.0007656940978531065,0.1006418825830547
84,0.000798983825188162,0.1573849835810376
85,0.0008337359283555933,0.24138208152650426
86,0.0008775091540661841,0.37020882142842493
87,0.0008925137852993545,0.4766540009555369
