,f,Xi
0,1e-06,2.091547825746395
1,1.0046204213468131e-06,2.0628223107531722
2,1.0092621909870486e-06,2.0344913158294466
3,1.0139254075588142e-06,2.0065494225785327
4,1.018610170155975e-06,1.9789912870207829
5,1.0233165783302448e-06,1.9518116385716187
6,1.0280447320933098e-06,1.9250052790334498
7,1.0327947319189523e-06,1.898567081601531
8,1.0375666787451851e-06,1.872491989883426
9,1.0423606739764008e-06,1.846775016931945
10,1.0471768194855205e-06,1.8214112442913926
11,1.0520152176161592e-06,1.7963958210569098
12,1.056875971184805e-06,1.7717239629466732
13,1.061759183482999e-06,1.7473909513869363
14,1.0666649582795387e-06,1.723392132609519
15,1.0715933998226714e-06,1.699722916761832
16,1.0765446128423159e-06,1.6763787770290106
17,1.0815187025522892e-06,1.6533552487681442
18,1.0865157746525372e-06,1.6306479286544155
19,1.0915359353313913e-06,1.608252473838905
20,1.09657929126781e-06,1.5861646011180743
21,1.101645949633657e-06,1.5643800861145298
22,1.1067360180959743e-06,1.5428947624691263
23,1.1118496048192698e-06,1.521704521044121
24,1.1169868184678223e-06,1.5008053091372757
25,1.12214776820798e-06,1.4801931297067985
26,1.127332563710487e-06,1.4598640406068653
27,1.1325413151528126e-06,1.4398141538336777
28,1.13777413322149e-06,1.4200396347818807
29,1.1430311291144787e-06,1.40053670151114
30,1.1483124145435112e-06,1.3813016240228844
31,1.1536181017364786e-06,1.3623307235469013
32,1.1589483034398115e-06,1.3436203718377655
33,1.1643031329208755e-06,1.325166990480922
34,1.1696827039703847e-06,1.3069670502082873
35,1.1750871309048077e-06,1.2890170702232948
36,1.1805165285688057e-06,1.2713136175351591
37,1.1859710123376708e-06,1.2538533063023065
38,1.1914506981197747e-06,1.236632797184832
39,1.1969557023590428e-06,1.2196487967058003
40,1.2024861420374122e-06,1.202898056621413
41,1.2080421346773291e-06,1.1863773732997307
42,1.213623798344242e-06,1.1700835871079782
43,1.2192312516491094e-06,1.1540135818082642
44,1.2248646137509307e-06,1.13816428396155
45,1.2305240043592616e-06,1.1225326623398983
46,1.236209543736769e-06,1.107115727346703
47,1.2419213527017849e-06,1.0919105304449253
48,1.2476595526308686e-06,1.0769141635931911
49,1.2534242654613994e-06,1.0621237586895802
50,1.2592156136941506e-06,1.0475364870231343
51,1.2650337203959035e-06,1.0331495587328323
52,1.2708787092020594e-06,1.0189602222740235
53,1.2767507043192644e-06,1.0049657638921932
54,1.28264983052806e-06,0.9911635071039158
55,1.2885762131855178e-06,0.9775508121850163
56,1.294529978227916e-06,0.9641250756656743
57,1.3005112521734101e-06,0.9508837298325219
58,1.30652016212472e-06,0.9378242422375558
59,1.3125568357718428e-06,0.9249441152137747
60,1.3186214013947485e-06,0.91224088539753
61,1.3247139878661177e-06,0.8997121232573709
62,1.330834724654076e-06,0.8873554326294015
63,1.3369837418249452e-06,0.8751684502589987
64,1.3431611700460156e-06,0.8631488453488227
65,1.3493671405883065e-06,0.8512943191130667
66,1.355601785329369e-06,0.8396026043377877
67,1.3618652367560827e-06,0.8280714649473006
68,1.3681576279674705e-06,0.8166986955765204
69,1.3744790926775369e-06,0.8054821211491638
70,1.3808297652180924e-06,0.794419596461788
71,1.387209780541621e-06,0.783509005773486
72,1.3936192742241437e-06,0.772748262401255
73,1.4000583824680962e-06,0.7621353083209149
74,1.4065272421052364e-06,0.7516681137734826
75,1.4130259905995338e-06,0.7413446768770009
76,1.4195547660501015e-06,0.7311630232436565
77,1.4261137071941298e-06,0.7211212056021713
78,1.4327029534098294e-06,0.7112173034253888
79,1.4393226447194066e-06,0.701449422562942
80,1.4459729217920196e-06,0.6918156948790268
81,1.4526539259467812e-06,0.6823142778950873
82,1.4593657991557576e-06,0.672943354437443
83,1.4661086840469832e-06,0.6637011322897522
84,1.4728827239075018e-06,0.6545858438502296
85,1.4796880626863962e-06,0.6455957457936061
86,1.4865248449978571e-06,0.6367291187376986
87,1.493393216124253e-06,0.6279842669145772
88,1.5002933220192168e-06,0.6193595178462407
89,1.5072253093107556e-06,0.6108532220247426
90,1.5141893253043518e-06,0.6024637525967343
91,1.5211855179861048e-06,0.5941895050523087
92,1.5282140360258708e-06,0.5860288969181376
93,1.5352750287804212e-06,0.5779803674548205
94,1.5423686462966274e-06,0.5700423773583728
95,1.5494950393146317e-06,0.5622134084658497
96,1.556654359271062e-06,0.5544919634649802
97,1.5638467583022478e-06,0.5468765656078008
98,1.5710723892474488e-06,0.5393657584282291
99,1.5783314056521166e-06,0.5319581054634915
100,1.5856239617711372e-06,0.5246521899794192
101,1.5929502125721232e-06,0.5174466146994778
102,1.6003103137387017e-06,0.510340001537535
103,1.6077044216738218e-06,0.5033309913343005
104,1.6151326935030896e-06,0.4964182435973711
105,1.6225952870780872e-06,0.48960043624487426
106,1.6300923609797409e-06,0.48287626535260203
107,1.637624074521689e-06,0.47624444490463363
108,1.645190587753661e-06,0.46970370654738614
109,1.6527920614648938e-06,0.4632527993470219
110,1.6604286571875298e-06,0.45689048955022454
111,1.6681005372000591e-06,0.4506155603482239
112,1.6758078645307687e-06,0.44442681164408093
113,1.6835508029612006e-06,0.4383230598231679
114,1.6913295170296468e-06,0.4323031375267886
115,1.699144172034626e-06,0.4263658934289295
116,1.7069949340384078e-06,0.42051019201605827
117,1.714881969870541e-06,0.414734913369951
118,1.7228054471313924e-06,0.4090389529535087
119,1.730765534195724e-06,0.4034212213995009
120,1.7387624002162502e-06,0.39788064430223363
121,1.7467962151272456e-06,0.3924161620120569
122,1.7548671496481518e-06,0.3870267294327057
123,1.762975375287204e-06,0.3817113158214225
124,1.771121064345087e-06,0.3764689045918157
125,1.7793043899185776e-06,0.37129849311944746
126,1.7875255259042354e-06,0.36619909255006955
127,1.795784647002097e-06,0.36116972761050214
128,1.804081928719381e-06,0.35620943642211433
129,1.812417547374236e-06,0.35131727031684906
130,1.8207916800994625e-06,0.34649229365580403
131,1.8292045048462937e-06,0.34173358365027473
132,1.8376562003881725e-06,0.33704023018527335
133,1.8461469463245456e-06,0.33241133564546654
134,1.8546769230846974e-06,0.3278460147434944
135,1.86324631193156e-06,0.3233433943506703
136,1.8718552949655795e-06,0.31890261332998254
137,1.8805040551285839e-06,0.31452282237140067
138,1.8891927762076644e-06,0.31020318382944473
139,1.8979216428390994e-06,0.3059428715629742
140,1.906690840512252e-06,0.3017410707771967
141,1.9155005555735283e-06,0.2975969778678295
142,1.9243509752303327e-06,0.29350980026740825
143,1.933242287555043e-06,0.28947875629370745
144,1.9421746814890245e-06,0.2855030750002329
145,1.9511483468466163e-06,0.2815819960287885
146,1.960163474319186e-06,0.27771476946404533
147,1.9692202554791733e-06,0.2739006556901223
148,1.9783188827841618e-06,0.27013892524913047
149,1.9874595495809813e-06,0.2664288587016569
150,1.996642450109793e-06,0.2627697464891798
151,2.005867779508234e-06,0.25916088879835486
152,2.015135733815559e-06,0.25560159542717614
153,2.024446509976802e-06,0.2520911856529735
154,2.03380030584698e-06,0.248628988102216
155,2.04319732019527e-06,0.24521434062211864
156,2.052637752709252e-06,0.241846590153997
157,2.0621218039991445e-06,0.23852509260836874
158,2.071649675602067e-06,0.2352492127417727
159,2.0812215699863367e-06,0.23201832403526707
160,2.09083769055575e-06,0.2288318085746165
161,2.1004982416539157e-06,0.2256890569321078
162,2.110203428568597e-06,0.2225894680499963
163,2.119953457536069e-06,0.21953244912555145
164,2.1297485357455187e-06,0.21651741549767733
165,2.1395888713434217e-06,0.21354379053510153
166,2.149474673437981e-06,0.21061100552608714
167,2.1594061521035675e-06,0.20771849956966673
168,2.169383518385182e-06,0.2048657194683675
169,2.1794069843029542e-06,0.2020521196224069
170,2.1894767628566207e-06,0.19927716192535255
171,2.1995930680300747e-06,0.1965403156612007
172,2.2097561147959038e-06,0.1938410574028773
173,2.219966119119957e-06,0.19117887091213207
174,2.2302232979659364e-06,0.18855324704080437
175,2.2405278693000184e-06,0.18596368363344434
176,2.250880052095462e-06,0.18340968543128042
177,2.2612800663372794e-06,0.18089076397749448
178,2.2717281330269074e-06,0.17840643752380386
179,2.2822244741868957e-06,0.17595623093832716
180,2.2927693128656486e-06,0.17353967561470798
181,2.3033628731421314e-06,0.17115630938250023
182,2.3140053801306546e-06,0.168805676418771
183,2.3246970599856503e-06,0.1664873271609249
184,2.335438139906477e-06,0.16420081822072335
185,2.3462288481422627e-06,0.16194571229948235
186,2.357069413996728e-06,0.1597215781044431
187,2.367960067833078e-06,0.15752799026628145
188,2.378901041078896e-06,0.15536452925775532
189,2.3898925662310483e-06,0.15323078131347131
190,2.4009348768606516e-06,0.15112633835074507
191,2.412028207618007e-06,0.14905079789155942
192,2.4231727942376005e-06,0.14700376298558768
193,2.434368873543113e-06,0.14498484213427398
194,2.445616683452444e-06,0.14299364921596003
195,2.4569164629827902e-06,0.14102980341203375
196,2.4682684522556926e-06,0.13909292913410287
197,2.4796728925021598e-06,0.13718265595215728
198,2.491130026067791e-06,0.13529861852372504
199,2.502640096417917e-06,0.13344045652399958
200,2.5142033481427965e-06,0.1316078145769238
201,2.5258200269627847e-06,0.1298003421872271
202,2.537490379733572e-06,0.12801769367338928
203,2.549214654451426e-06,0.1262595281015285
204,2.560993100258457e-06,0.12452550922019727
205,2.5728259674479322e-06,0.12281530539607041
206,2.584713507469564e-06,0.12112858955052279
207,2.5966559729348724e-06,0.11946503909707247
208,2.60865361762255e-06,0.11782433587968479
209,2.6207066964838497e-06,0.11620616611192518
210,2.63281546564802e-06,0.1146102203169434
211,2.64498018242772e-06,0.1130361932682894
212,2.657201105324506e-06,0.11148378393153464
213,2.669478494034324e-06,0.10995269540669902
214,2.6818126094530133e-06,0.10844263487146927
215,2.6942037136818816e-06,0.10695331352519147
216,2.706652070033241e-06,0.10548444653364146
217,2.719157943036019e-06,0.10403575297454797
218,2.7317215984413794e-06,0.10260695578386418
219,2.744343303228363e-06,0.10119778170277992
220,2.7570233256095828e-06,0.0998079612254571
221,2.7697619350368906e-06,0.09843722854748965
222,2.782559402207126e-06,0.09708532151506503
223,2.7954159990678597e-06,0.09575198157482746
224,2.8083319988231696e-06,0.09443695372442838
225,2.8213076759394713e-06,0.09313998646375489
226,2.8343433061513088e-06,0.09186083174683274
227,2.847439166467248e-06,0.09059924493438408
228,2.860595535175745e-06,0.08935498474704057
229,2.873812691851064e-06,0.08812781321919787
230,2.887090917359234e-06,0.0869174956535022
231,2.900430493863992e-06,0.08572380057596617
232,2.913831704832789e-06,0.08454649969169749
233,2.9272948350428187e-06,0.08338536784123689
234,2.9408201705870607e-06,0.08224018295749551
235,2.95440799888038e-06,0.08111072602328288
236,2.9680586086656025e-06,0.07999678102942144
