0,00002806470846309839; 9,919148357863813e-7
0,000032737850959485773; 6,294891454694477e-7
0,00004061585988376988; 3,3127340103814494e-7
0,000050389626250651503; 1,7433512082807777e-7
0,00006155986501483514; 9,423408774797665e-8
0,0000812267350047972; 4,1123570252232006e-8
0,00010392556829367131; 1,9445927182617568e-8
0,0001231121748203892; 1,1698017756676735e-8
0,00015510844769528405; 5,835530699381946e-9
0,00018949247718738236; 3,239730746331383e-9
0,00024244620170823332; 1,7047803233261629e-9
0,00029619103297725565; 9,984074550892857e-10
0,0003908168177536268; 5,253255303789424e-10
0,0006397643955748436; 1,8013199030758236e-10
0,0005077917243205409; 2,915945743493096e-10
0,0008441534596012993; 1,1427453193391785e-10
0,0010472898382363595; 7,856008240962107e-11
0,0012598952777950296; 6,17334151218522e-11
0,0014924955450518322; 5,256229632605449e-11
0,001741015652304019; 4,596774299200161e-11
0,002030917620904739; 4,240751871435775e-11
0,002405863054644069; 4,018079757925452e-11
0,002850030438518114; 4,236584835025797e-11
0,003376199441111347; 4,9708988375253993e-11
0,00399950909720367; 5,990448769280249e-11
0,004665479882234483; 7,615773699784861e-11
0,0056125972559549885; 1,0489291056795452e-10
0,006963207939763905; 1,651073881517035e-10
0,00850679341636418; 2,669387983736643e-10
0,010392556829367142; 4,802623686178619e-10
0,01289341296525717; 9,36143133746651e-10
0,015996073018614894; 1,824760847665562e-9
0,01924336141115984; 3,854115394818683e-9
0,021766702531534635; 7,316433638978844e-9
0,025003068519063316; 1,4650943271688991e-8
0,02872063117797834; 3,0132637817090415e-8
0,03402299765678078; 7,673848644837096e-8
0,03968827354637174; 1,9028444939070718e-7
0,04489251258218617; 3,91376071605856e-7
0,052367705442046664; 9,704749694317073e-7
