,f,Xi
0,1e-06,0.27679551504739414
1,1.0046204213468131e-06,0.26367857141110007
2,1.0092621909870486e-06,0.2520333751020087
3,1.0139254075588142e-06,0.24151745040382694
4,1.018610170155975e-06,0.23190923669608693
5,1.0233165783302448e-06,0.22305413527557968
6,1.0280447320933098e-06,0.21483800113997245
7,1.0327947319189523e-06,0.20717375565017115
8,1.0375666787451851e-06,0.19999258093424727
9,1.0423606739764008e-06,0.19323897407914328
10,1.0471768194855205e-06,0.1868674266208193
11,1.0520152176161592e-06,0.180839811686723
12,1.056875971184805e-06,0.17512396890509518
13,1.061759183482999e-06,0.16969229130778038
14,1.0666649582795387e-06,0.16452099792394465
15,1.0715933998226714e-06,0.15958930628752482
16,1.0765446128423159e-06,0.15487887767523964
17,1.0815187025522892e-06,0.15037374052261485
18,1.0865157746525372e-06,0.14605954989947115
19,1.0915359353313913e-06,0.14192336554591542
20,1.09657929126781e-06,0.13795363005270034
21,1.101645949633657e-06,0.13414014049054337
22,1.1067360180959743e-06,0.13047319192640078
23,1.1118496048192698e-06,0.12694454559124915
24,1.1169868184678223e-06,0.12354600410936568
25,1.12214776820798e-06,0.12027056678325937
26,1.127332563710487e-06,0.11711152757485793
27,1.1325413151528126e-06,0.11406294872357817
28,1.13777413322149e-06,0.1111190213533288
29,1.1430311291144787e-06,0.10827471876048747
30,1.1483124145435112e-06,0.10552522136321536
31,1.1536181017364786e-06,0.10286590284216335
32,1.1589483034398115e-06,0.10029255121365926
33,1.1643031329208755e-06,0.09780144888485559
34,1.1696827039703847e-06,0.09538887786678345
35,1.1750871309048077e-06,0.09305131661710886
36,1.1805165285688057e-06,0.0907856066783679
37,1.1859710123376708e-06,0.08858871123964981
38,1.1914506981197747e-06,0.0864577083975142
39,1.1969557023590428e-06,0.08439026692902522
40,1.2024861420374122e-06,0.08238350568479093
41,1.2080421346773291e-06,0.0804351537271997
42,1.213623798344242e-06,0.07854286910857892
43,1.2192312516491094e-06,0.07670481587470834
44,1.2248646137509307e-06,0.07491861862230861
45,1.2305240043592616e-06,0.07318244250803965
46,1.236209543736769e-06,0.07149451828869322
47,1.2419213527017849e-06,0.06985313947756629
48,1.2476595526308686e-06,0.0682566596151748
49,1.2534242654613994e-06,0.06670348964828707
50,1.2592156136941506e-06,0.06519209541151282
51,1.2650337203959035e-06,0.06372099520587877
52,1.2708787092020594e-06,0.0622887574690565
53,1.2767507043192644e-06,0.060894507322019974
54,1.28264983052806e-06,0.05953661387566718
55,1.2885762131855178e-06,0.058213741593437854
56,1.294529978227916e-06,0.056925394992862574
57,1.3005112521734101e-06,0.0556696295178967
58,1.30652016212472e-06,0.05444631183312352
59,1.3125568357718428e-06,0.05325357118275053
60,1.3186214013947485e-06,0.052091138193473614
61,1.3247139878661177e-06,0.050957685949888296
62,1.330834724654076e-06,0.049852215408594865
63,1.3369837418249452e-06,0.048774477397469165
64,1.3431611700460156e-06,0.047723149974524245
65,1.3493671405883065e-06,0.04669744625315125
66,1.355601785329369e-06,0.045696648386749174
67,1.3618652367560827e-06,0.044720316284360864
68,1.3681576279674705e-06,0.043767558182496
69,1.3744790926775369e-06,0.04283762548574269
70,1.3808297652180924e-06,0.04192988401488058
71,1.387209780541621e-06,0.04104371832287602
72,1.3936192742241437e-06,0.040178531086887584
73,1.4000583824680962e-06,0.0393337425208407
74,1.4065272421052364e-06,0.03850878980782683
75,1.4130259905995338e-06,0.03770312655162026
76,1.4195547660501015e-06,0.036916222246617975
77,1.4261137071941298e-06,0.036147561765548564
78,1.4327029534098294e-06,0.035396644864314666
79,1.4393226447194066e-06,0.034662985703357005
80,1.4459729217920196e-06,0.0339461123849603
81,1.4526539259467812e-06,0.03324556650593075
82,1.4593657991557576e-06,0.032561034086962974
83,1.4661086840469832e-06,0.03189215914419265
84,1.4728827239075018e-06,0.031238346055088656
85,1.4796880626863962e-06,0.03059918535596228
86,1.4865248449978571e-06,0.029974279103005343
87,1.493393216124253e-06,0.02936333204719993
88,1.5002933220192168e-06,0.028766273561768266
89,1.5072253093107556e-06,0.028182369728041064
90,1.5141893253043518e-06,0.027611264497363324
91,1.5211855179861048e-06,0.027052785510755788
92,1.5282140360258708e-06,0.026506838120802168
93,1.5352750287804212e-06,0.025972704658354547
94,1.5423686462966274e-06,0.025450067535738516
95,1.5494950393146317e-06,0.02493926854583958
96,1.556654359271062e-06,0.02443937602342073
97,1.5638467583022478e-06,0.023950133834355153
98,1.5710723892474488e-06,0.02347189325201659
99,1.5783314056521166e-06,0.023003722367165733
100,1.5856239617711372e-06,0.02254561142606888
101,1.5929502125721232e-06,0.022097539174479673
102,1.6003103137387017e-06,0.02165876459245779
103,1.6077044216738218e-06,0.021229689889750797
104,1.6151326935030896e-06,0.02080957925930186
105,1.6225952870780872e-06,0.02039840937185883
106,1.6300923609797409e-06,0.019996075451609842
107,1.637624074521689e-06,0.01960201897201488
108,1.645190587753661e-06,0.019216618849837146
109,1.6527920614648938e-06,0.018838949034769355
110,1.6604286571875298e-06,0.01846965480761619
111,1.6681005372000591e-06,0.018107722850690816
112,1.6758078645307687e-06,0.017753704243093568
113,1.6835508029612006e-06,0.017406769013063466
114,1.6913295170296468e-06,0.017067359753243836
115,1.699144172034626e-06,0.016734716748402146
116,1.7069949340384078e-06,0.016409281938584687
117,1.714881969870541e-06,0.01609026137657728
118,1.7228054471313924e-06,0.015778195926460865
119,1.730765534195724e-06,0.015472182885492758
120,1.7387624002162502e-06,0.015172888081757627
121,1.7467962151272456e-06,0.014879403959587593
122,1.7548671496481518e-06,0.014592202894568024
123,1.762975375287204e-06,0.014310709778079165
124,1.771121064345087e-06,0.01403504003494712
125,1.7793043899185776e-06,0.013765025017267162
