,f,Xi
0,1e-06,3.0118309701735932
1,1.0046204213468131e-06,2.9704662189200377
2,1.0092621909870486e-06,2.9296695766109995
3,1.0139254075588142e-06,2.8894332407550554
4,1.018610170155975e-06,2.8497495160212982
5,1.0233165783302448e-06,2.810610812767738
6,1.0280447320933098e-06,2.772009645589648
7,1.0327947319189523e-06,2.733938631887982
8,1.0375666787451851e-06,2.696390490457441
9,1.0423606739764008e-06,2.6593580400938692
10,1.0471768194855205e-06,2.6228341982208687
11,1.0520152176161592e-06,2.5868119795352484
12,1.056875971184805e-06,2.5512844946709814
13,1.061759183482999e-06,2.5162449488816807
14,1.0666649582795387e-06,2.4816866407409695
15,1.0715933998226714e-06,2.4476029608609324
16,1.0765446128423159e-06,2.4139873906279625
17,1.0815187025522892e-06,2.3808335009560864
18,1.0865157746525372e-06,2.3481349510573692
19,1.0915359353313913e-06,2.3158854872291785
20,1.09657929126781e-06,2.2840789416582337
21,1.101645949633657e-06,2.2527092312408956
22,1.1067360180959743e-06,2.221770356419808
23,1.1118496048192698e-06,2.191256400036437
24,1.1169868184678223e-06,2.1611615261993777
25,1.12214776820798e-06,2.131479979168256
26,1.127332563710487e-06,2.1022060822529074
27,1.1325413151528126e-06,2.0733342367276806
28,1.13777413322149e-06,2.0448589207606784
29,1.1430311291144787e-06,2.0167746883576365
30,1.1483124145435112e-06,1.9890761683204352
31,1.1536181017364786e-06,1.961758063219791
32,1.1589483034398115e-06,1.934815148382108
33,1.1643031329208755e-06,1.9082422708902531
34,1.1696827039703847e-06,1.8820343485980038
35,1.1750871309048077e-06,1.8561863691581328
36,1.1805165285688057e-06,1.830693389063731
37,1.1859710123376708e-06,1.80555053270276
38,1.1914506981197747e-06,1.7807529914255773
39,1.1969557023590428e-06,1.756296022625228
40,1.2024861420374122e-06,1.732174948830468
41,1.2080421346773291e-06,1.7083851568111341
42,1.213623798344242e-06,1.6849220966958587
43,1.2192312516491094e-06,1.6617812811019084
44,1.2248646137509307e-06,1.6389582842768968
45,1.2305240043592616e-06,1.6164487412524282
46,1.236209543736769e-06,1.5942483470092188
47,1.2419213527017849e-06,1.5723528556537707
48,1.2476595526308686e-06,1.5507580796063354
49,1.2534242654613994e-06,1.529459888799983
50,1.2592156136941506e-06,1.50845420989077
51,1.2650337203959035e-06,1.487737025478662
52,1.2708787092020594e-06,1.4673043733391995
53,1.2767507043192644e-06,1.4471523456657163
54,1.28264983052806e-06,1.4272770883219197
55,1.2885762131855178e-06,1.4076748001048385
56,1.294529978227916e-06,1.3883417320177696
57,1.3005112521734101e-06,1.3692741865533014
58,1.30652016212472e-06,1.3504685169861552
59,1.3125568357718428e-06,1.331921126675689
60,1.3186214013947485e-06,1.3136284683780903
61,1.3247139878661177e-06,1.2955870435679167
62,1.330834724654076e-06,1.2777934017689994
63,1.3369837418249452e-06,1.2602441398945294
64,1.3431611700460156e-06,1.2429359015961776
65,1.3493671405883065e-06,1.225865376622234
66,1.355601785329369e-06,1.2090293001844663
67,1.3618652367560827e-06,1.1924244523337337
68,1.3681576279674705e-06,1.176047657344164
69,1.3744790926775369e-06,1.1598957831057595
70,1.3808297652180924e-06,1.143965740525411
71,1.387209780541621e-06,1.128254482936063
72,1.3936192742241437e-06,1.1127590055140437
73,1.4000583824680962e-06,1.0974763447043856
74,1.4065272421052364e-06,1.0824035776540046
75,1.4130259905995338e-06,1.0675378216527358
76,1.4195547660501015e-06,1.0528762335819828
77,1.4261137071941298e-06,1.0384160093709596
78,1.4327029534098294e-06,1.024154383460416
79,1.4393226447194066e-06,1.010088628273681
80,1.4459729217920196e-06,0.996216053695051
81,1.4526539259467812e-06,0.9825340065552638
82,1.4593657991557576e-06,0.969039870124077
83,1.4661086840469832e-06,0.9557310636098191
84,1.4728827239075018e-06,0.9426050416657766
85,1.4796880626863962e-06,0.9296592939034224
86,1.4865248449978571e-06,0.9168913444122733
87,1.493393216124253e-06,0.9042987512863718
88,1.5002933220192168e-06,0.8918791061572579
89,1.5072253093107556e-06,0.8796300337333517
90,1.5141893253043518e-06,0.8675491913456942
