#--it-----t--------dt-------EEK-------EEM-------EEGW------hrms------urms------orms------brms------umax------bmax-----divu2m----gg2m------oum------ourms-----oxurms----o2u2m---
  470   1.0455  9.50E-05 4.408E-06 1.900E-03 3.338E-11 6.768E-08 2.969E-03 2.330E+00 6.164E-02 1.445E-02 1.683E-01 3.881E-03 2.00E-10  5.79E-03  1.03E-02  3.85E-03  1.22E-04
  475   1.0460  9.50E-05 4.576E-06 1.928E-03 3.397E-11 6.873E-08 3.025E-03 2.374E+00 6.210E-02 1.463E-02 1.677E-01 3.977E-03 2.04E-10  6.01E-03  1.07E-02  4.00E-03  1.30E-04
  480   1.0464  9.50E-05 4.748E-06 1.936E-03 3.466E-11 6.980E-08 3.082E-03 2.419E+00 6.222E-02 1.482E-02 1.683E-01 4.077E-03 2.08E-10  6.23E-03  1.11E-02  4.15E-03  1.40E-04
  485   1.0469  9.49E-05 4.926E-06 1.967E-03 3.553E-11 7.086E-08 3.139E-03 2.463E+00 6.273E-02 1.503E-02 1.666E-01 4.179E-03 2.13E-10  6.46E-03  1.15E-02  4.30E-03  1.50E-04
  490   1.0474  9.49E-05 5.109E-06 1.997E-03 3.635E-11 7.193E-08 3.197E-03 2.509E+00 6.320E-02 1.522E-02 1.700E-01 4.281E-03 2.18E-10  6.70E-03  1.19E-02  4.46E-03  1.61E-04
  495   1.0479  9.49E-05 5.297E-06 2.000E-03 3.690E-11 7.300E-08 3.255E-03 2.554E+00 6.325E-02 1.540E-02 1.690E-01 4.377E-03 2.21E-10  6.94E-03  1.23E-02  4.62E-03  1.72E-04
  500   1.0483  9.49E-05 5.489E-06 2.030E-03 3.714E-11 7.405E-08 3.313E-03 2.600E+00 6.372E-02 1.559E-02 1.692E-01 4.468E-03 2.23E-10  7.18E-03  1.27E-02  4.79E-03  1.84E-04
  505   1.0488  9.49E-05 5.687E-06 2.036E-03 3.722E-11 7.506E-08 3.373E-03 2.646E+00 6.382E-02 1.579E-02 1.686E-01 4.564E-03 2.23E-10  7.44E-03  1.31E-02  4.96E-03  1.97E-04
  510   1.0493  9.48E-05 5.889E-06 2.044E-03 3.739E-11 7.600E-08 3.432E-03 2.693E+00 6.393E-02 1.599E-02 1.724E-01 4.666E-03 2.24E-10  7.70E-03  1.36E-02  5.14E-03  2.10E-04
  515   1.0498  9.48E-05 6.096E-06 2.083E-03 3.795E-11 7.685E-08 3.492E-03 2.740E+00 6.455E-02 1.617E-02 1.723E-01 4.780E-03 2.28E-10  7.96E-03  1.40E-02  5.32E-03  2.24E-04
  520   1.0502  9.47E-05 6.309E-06 2.106E-03 3.887E-11 7.762E-08 3.552E-03 2.787E+00 6.489E-02 1.634E-02 1.770E-01 4.898E-03 2.33E-10  8.24E-03  1.45E-02  5.51E-03  2.39E-04
  525   1.0507  9.47E-05 6.528E-06 2.125E-03 3.986E-11 7.834E-08 3.613E-03 2.835E+00 6.519E-02 1.650E-02 1.796E-01 5.027E-03 2.39E-10  8.52E-03  1.49E-02  5.70E-03  2.55E-04
  530   1.0512  9.46E-05 6.751E-06 2.159E-03 4.076E-11 7.900E-08 3.675E-03 2.883E+00 6.571E-02 1.663E-02 1.788E-01 5.159E-03 2.45E-10  8.80E-03  1.54E-02  5.89E-03  2.72E-04
  535   1.0516  9.45E-05 6.984E-06 2.201E-03 4.157E-11 7.962E-08 3.737E-03 2.933E+00 6.635E-02 1.674E-02 1.742E-01 5.284E-03 2.49E-10  9.10E-03  1.59E-02  6.09E-03  2.90E-04
  540   1.0521  9.44E-05 7.222E-06 2.203E-03 4.263E-11 8.022E-08 3.801E-03 2.983E+00 6.638E-02 1.684E-02 1.742E-01 5.409E-03 2.56E-10  9.41E-03  1.64E-02  6.30E-03  3.10E-04
  545   1.0526  9.43E-05 7.467E-06 2.243E-03 4.404E-11 8.081E-08 3.865E-03 3.033E+00 6.698E-02 1.693E-02 1.806E-01 5.542E-03 2.64E-10  9.72E-03  1.70E-02  6.52E-03  3.30E-04
  550   1.0531  9.43E-05 7.718E-06 2.257E-03 4.543E-11 8.140E-08 3.929E-03 3.084E+00 6.718E-02 1.704E-02 1.814E-01 5.676E-03 2.73E-10  1.00E-02  1.75E-02  6.74E-03  3.51E-04
  555   1.0535  9.43E-05 7.974E-06 2.281E-03 4.640E-11 8.203E-08 3.994E-03 3.136E+00 6.754E-02 1.732E-02 1.895E-01 5.804E-03 2.78E-10  1.04E-02  1.80E-02  6.97E-03  3.74E-04
  560   1.0540  9.43E-05 8.236E-06 2.288E-03 4.706E-11 8.270E-08 4.059E-03 3.187E+00 6.764E-02 1.759E-02 1.861E-01 5.919E-03 2.82E-10  1.07E-02  1.86E-02  7.20E-03  3.98E-04
