,f,M
0,3.0040902573264415e-05,0.00048273479331532865
1,3.22400158426351e-05,0.0004816424116608625
2,3.5473705206922335e-05,0.0005230886567861998
3,3.886986384167255e-05,0.0005645991596559194
4,4.1889013089358914e-05,0.0006063666935031478
5,4.58993563189359e-05,0.0006908013696189583
6,5.071340146159017e-05,0.0007321833569999062
7,5.603235631309709e-05,0.0008164895176269518
8,6.114212286314347e-05,0.0009009884514871308
9,6.75548694283815e-05,0.0009852946121141626
10,7.495103661908502e-05,0.001069536514996819
11,8.350326715689531e-05,0.0011966383333811836
12,9.577742750535904e-05,0.0013232903475548854
13,0.00010715040867183711,0.0014932520814409586
14,0.00011888164794141026,0.001577493984323615
15,0.00013244654718458997,0.0017904441492001474
16,0.00015065746728369547,0.002003073025354768
17,0.00017137232287908722,0.0022157019015094023
18,0.0001957471934834064,0.002514114866411815
19,0.00022266172297417773,0.0028125920890586104
20,0.0002480683680683478,0.0030684664271812268
21,0.0002798412500244378,0.0034099963385628637
22,0.0003117723211897517,0.00366587067668548
23,0.00034734686273577323,0.0038788208415620126
24,0.0003934672251162991,0.00417736232195319
25,0.0004438629599476189,0.0043901197135965825
26,0.0004843402172821419,0.0044746186474567545
27,0.0005241341785604946,0.0044733977503135305
28,0.0005743133973904063,0.004343211560198908
29,0.0006319173121643276,0.004127112765847742
30,0.0006810003932214703,0.003739638567234138
31,0.0007308523241855158,0.0032234561066266654
32,0.0007714229312840838,0.002750454850242799
33,0.0008075060370784645,0.002191733762855523
34,0.0008452769207064664,0.0015042401557299884
35,0.0008921993928730396,0.0007307696866235419
36,0.0009495864618561914,-0.0007296160699090254
37,0.0009898808173650073,-0.0015458179390284224
38,0.0010190999587822522,-0.0023189028616685953
39,0.0010667680927416345,-0.003435638201254962
40,0.0010937021195098632,-0.004423279732381172
41,0.0011353835778184125,-0.005496962383232697
42,0.0011786535344353523,-0.006828190073560718
43,0.001218498160867863,-0.008159353506144364
44,0.0012649356500024872,-0.009533505369718483
45,0.0013131428918264337,-0.011422747312245601
46,0.0013575339587928554,-0.012796834918075324
47,0.0014034256749564703,-0.014299695043643298
48,0.0014269500632166153,-0.015544753098757268
49,0.0014629780541746374,-0.016789939669359974
50,0.0015061620030959269,-0.018507356403414013
51,0.0015441899568608506,-0.019580846281032377
52,0.0015700738527741384,-0.020568359296669836
53,0.0016030397004603405,-0.021598860743297754
54,0.0016366977112010064,-0.022758134709663924
55,0.0016780214630688487,-0.023960397107020553
56,0.0017132538184564416,-0.025291367766371045
57,0.0017565104780069556,-0.026493630163727702
58,0.0017933908176004621,-0.02765290413009386
59,0.0018386707960848254,-0.028683469834466138
60,0.0018772762039143385,-0.02958519876135582
61,0.0019326893384242233,-0.03091629793619509
62,0.0019814863606917405,-0.03177516694758305
63,0.00203151542234336,-0.03246233926598667
64,0.0020828076302166205,-0.03310658741114422
65,0.0021353948765422495,-0.033579138863317426
66,0.002189309858773966,-0.033794145276014126
67,0.00223527741323946,-0.0338373907379821
68,0.0022917142546600537,-0.03370900376471013
69,0.0023398319294598326,-0.03319423497447903
70,0.002408898708854005,-0.032422049660260174
71,0.0024697191840329013,-0.03143517922206654
72,0.0025111169110486288,-0.030534028614876293
73,0.0025638412446623697,-0.029375397225953934
74,0.0026068166568648564,-0.028474246618763674
75,0.0026395202946904043,-0.02710086584812213
76,0.002683764248140057,-0.025813397681717157
77,0.0027287498240052676,-0.024440081168819974
78,0.0027515245969833052,-0.023324181179910558
79,0.0027860436582494135,-0.0222512696219916
80,0.002820995776007911,-0.02092081302459614
81,0.002856386383139028,-0.019547432253954583
82,0.0028802264401648725,-0.018259835572060845
83,0.0029163601214909707,-0.01701522732115754
84,0.0029529471154135954,-0.015470149857531652
85,0.0030024447665498487,-0.01375343995866582
86,0.0030275038604014462,-0.012165374064049474
87,0.0030527721032078056,-0.010749004862417463
88,0.003091070444199425,-0.00924685157203766
89,0.003129849254375482,-0.007916394974642207
90,0.003155971695354429,-0.006414177426518029
91,0.0031823121602275735,-0.004869035705147767
92,0.0032222356370328374,-0.0034098065880140485
93,0.003249129155987774,-0.0019505132131359612
94,0.003276247134430858,-0.0007487648777343703
95,0.003317349065949232,0.0004958433731689291
96,0.003345036423434794,0.0014829708423400867
97,0.003387001346214152,0.0032855933454424766
98,0.003415270037633841,0.004530265854090151
99,0.003458116071355887,0.006161191664208206
100,0.0035014996270265547,0.007963814167310582
101,0.00354542744809023,0.009465967457690377
102,0.0036048563251054886,0.01113975318331014
103,0.003650080800466622,0.012255588914475181
104,0.003695872636351241,0.013757742204854977
105,0.0037578232935246304,0.01500228619801389
106,0.003789186950115177,0.015903565320692887
107,0.003884857286937806,0.01680458741239437
108,0.0039335944949732814,0.01744825723785249
109,0.003982943132276711,0.01779145785058802
110,0.004049705699282375,0.017877049166102665
111,0.00411758734838516,0.01757632292240256
112,0.004186606837772416,0.017146824158964194
113,0.004256783240058476,0.016202235316572826
114,0.004328135947555089,0.015171798127689293
115,0.004364259564588976,0.014270261974032764
116,0.0044374138030338585,0.012638886359704053
117,0.0044930830705730024,0.011265120042596229
118,0.004530583374193202,0.010063114676217115
119,0.004587421494134574,0.008861045052093626
120,0.0046449726727731755,0.0074872787349857944
121,0.004683740681910899,0.005984804155884101
122,0.004742500226248865,0.004739810358514528
123,0.004782082222755446,0.0034519566456432393
124,0.004821994579699081,0.002164102932771965
125,0.004862240054343868,0.0008762492199006836
126,0.004943741501049234,-0.0004117330084593557
127,0.004964329433618634,-0.001957067503062758
128,0.005026609084708108,-0.0033308338201705895
129,0.0050685623190231295,-0.004661611706287941
130,0.00508967006084695,-0.005906476988168763
131,0.005174983716399892,-0.00728030756302097
132,0.0051965346441290965,-0.008653945364640044
133,0.005283639576550666,-0.00977023090001574
134,0.005327738046404927,-0.010757615400164434
135,0.005417042225876958,-0.011659280069309726
136,0.005485001353947683,-0.012260411267988033
137,0.005530780435460195,-0.012432236476461127
138,0.005600166458361956,-0.01260412594267861
139,0.005694037115311435,-0.012346837934179629
140,0.005789481243389261,-0.011874929059450229
141,0.005862112779359771,-0.011145410887499943
142,0.005935655509234472,-0.01007249932958098
143,0.006010120864333392,-0.008742042732185519
144,0.0060855204193873726,-0.007712055347512646
145,0.006161865894337258,-0.006295750403625018
146,0.006187526637219421,-0.0051797861569712125
147,0.00623916915615558,-0.004278507034292216
148,0.0062434921057595875,-0.003534498740984153
149,0.006286886683646713,-0.0024257313617009474
150,0.006317442220691173,-0.0015315527197759804
151,0.006370169044935883,-0.00041565273086655724
152,0.00639669725453686,0.0003998423030646542
153,0.006450085559503368,0.0013440455989897418
154,0.006558202661620384,0.0023310445526721554
155,0.006585513926609713,0.0033611604528337863
156,0.006612938927821267,0.004477124699487592
157,0.00669590109514071,0.005592960430652626
158,0.006779904058584451,0.006751720335063757
159,0.00683649069558165,0.007824696150727097
160,0.006922257416120755,0.008597138495923473
161,0.007009100117112352,0.009154959974889416
162,0.007067599677073207,0.009412376498877162
163,0.007156265759333454,0.00949803207213619
164,0.007246044195787846,0.00928321843267263
165,0.007336948941398901,0.008810859753732567
166,0.007398184802972516,0.00812394446630646
167,0.007490998218034038,0.007136495708413383
168,0.007553519810264209,0.006063262861772528
169,0.00761656322206785,0.00447493993617866
170,0.007744232961649471,0.003015261014834278
171,0.00780886810923209,0.0019849523414395068
172,0.00790683372326914,0.0006111860243316822
173,0.008006028358132189,-0.0011488978519909043
174,0.008106467432416872,-0.002908981728313484
175,0.008174125872118092,-0.004239759614430856
176,0.008276673802122372,-0.005570601758292597
177,0.008345752823291103,-0.0063862895654569485
178,0.008415408393841826,-0.006987356506390895
179,0.008520983317011623,-0.007416791012084867
180,0.00862788272306814,-0.0075886804783023495
181,0.008772504320536587,-0.007331392469803369
