,f,M
149,0.012751437199723844,-0.0029159858224509436
150,0.01285786362431309,-0.003731673629615302
151,0.012965178308294075,-0.004161043877564906
152,0.013237399957346121,-0.004247213512778979
153,0.0133478823387634,-0.0038181002958068977
154,0.013684892999897311,-0.0028741540308593327
155,0.01385657587723792,-0.0011573798742491176
156,0.014147513637276548,0.0006021899401184305
157,0.014265592036570686,0.0022761041812269373
158,0.01438465594531455,0.0030056866109216054
159,0.014504713588796448,0.0033918756546476025
160,0.014686681468555894,0.00347753122790663
161,0.014870932213748113,0.0032627175884430634
162,0.014995048430691292,0.0028762715137395506
163,0.015120200550097536,0.0021464320530673667
164,0.015373647151979577,0.0008155256514612436
165,0.015501959143299054,-0.0005581764079022125
166,0.01569643789809519,-0.0017602460320257016
167,0.015827443975144885,-0.0025330096659439763
168,0.015959543459013098,-0.002919455740647489
169,0.016294635899334654,-0.002962701202615471
170,0.016430634674342328,-0.0026623605053816557
171,0.016499059125474332,-0.0022331830306651854
172,0.016706046929039604,-0.0012890439924844802
173,0.017056813230591716,-1.6400838238617155e-06
174,0.017270798299653733,0.0012000439938333468
175,0.017414944350333746,0.0018437780770358472
176,0.01756029347707115,0.0021870429475157535
177,0.01763342232855501,0.0023586753827557067
178,0.01778059492269531,0.002358546867266949
179,0.017928995853120088,0.0021008733123016876
180,0.01800366014484787,0.0016286431488503825
181,0.01838167161041081,0.0007698383952067928
182,0.01861227759851972,-0.00030345870917844464
183,0.01884577663808108,-0.0012479832938254304
184,0.019003067819834473,-0.0018919744080054465
185,0.019241469491051953,-0.0020638638742229223
186,0.019482862013924462,-0.0018065116079795593
187,0.01972728290997427,-0.0011199176092753643
188,0.01997477017144736,-4.700605135640745e-05
189,0.020141484192623346,0.0006825763783382677
190,0.020309589647323652,0.0011975379418025095
191,0.020564382197640684,0.0014119660347997887
192,0.020822371230251296,0.0014117732615666484
193,0.020996159524605564,0.0011540997066013872
194,0.02117139829599346,0.0007676536318978605
195,0.021348099650429508,-5.1100020204003505e-06
196,0.021615920756065304,-0.0005633170274526381
197,0.021887101792833052,-0.0009498273599005333
198,0.022161684912516112,-0.0010787926528719252
199,0.022439712795710026,-0.0010789854261050724
200,0.022721228658456896,-0.0006928606401234508
201,0.022910865253181027,-0.00013497490341312507
202,0.023102084598494915,0.0005087591797893753
203,0.023294899904398578,0.0008090998770232047
204,0.023587144457788846,0.0009376796235283161
205,0.023982514981554078,0.0009374225925507934
206,0.024082388812170032,0.0006798132953299077
207,0.024182678561719018,0.0003792798248629381
208,0.02438451275311279,-9.301459633274944e-05
209,0.024793248859181563,-0.0006512858795093557
210,0.02510429084561127,-0.0009090236922190062
211,0.02541923498773958,-0.0009092164654521465
212,0.02563138976317129,-0.000694724114710478
213,0.02563138976317129,-0.0003513307287418069
214,0.02584531523110263,3.485831498417635e-05
215,0.02616955584333716,0.00042098310096579106
216,0.026278537482235437,0.000635539709451835
217,0.026608213054217435,0.0008070436292030303
218,0.027166888875228976,0.0006779498207428805
219,0.027280023851271897,0.00042034052352198786
220,0.027393629971539796,7.688287980894132e-05
221,0.027507709198086223,-0.00022365059065802134
222,0.027737294859117183,-0.0005242483188693803
223,0.027737294859117183,-0.0006530208386076319
224,0.028319677296693175,-0.0005245696075912784
225,0.028437612995080266,-0.0002670888258591575
226,0.028794375099375175,7.611178687637332e-05
227,0.02927702984314486,0.0002904756221292701
228,0.02964432279337078,0.0003761311953882976
229,0.030141224461584844,0.0003758741644107749
230,0.03051935910554387,0.00024690887143938994
231,0.03051935910554387,3.228800520896358e-05
232,0.031030928236607313,-0.0002684382384911463
233,0.031289919493214774,-0.0003973392737181558
234,0.031289919493214774,-0.0003973392737181558
235,0.03168246501113675,-0.0003116837004591283
236,0.0318144048492418,-9.712709197309127e-05
237,0.03221353026187296,0.00011730100102419483
238,0.0324823917866933,0.0002030208320275978
239,0.03288989738318472,0.00028867640528661836
240,0.0333025153129139,0.00015971111231522644
241,0.033441201759102104,3.0874334832599326e-05
242,0.03386073603969707,-0.0002697876511231351
243,0.03400174716460875,-0.0003127760821135944
244,0.03428553355855305,-0.00035582877084843617
245,0.03471566034526121,-0.0003130973708354995
246,0.035005405222637134,-0.00022737753983208264
247,0.03529756837733033,-1.2885189090428018e-05
248,0.03559216999283882,7.283464191297495e-05
249,0.03603868909643816,0.00011556604192592551
250,0.03649080997452661,7.244909544669442e-05
251,0.03679537065855987,-5.6451939780322036e-05
252,0.03756793978487463,-0.00014262157499438793
