,f,M
0,3.0459944531827295e-05,-0.000304422575344139
1,3.3329896244209956e-05,-0.0003415849708441193
2,3.697898160484884e-05,-0.0003789615588253581
3,4.1456060549373164e-05,-0.0004164987911675633
4,4.6154393420632354e-05,-0.0004539289272691219
5,5.192185067962057e-05,-0.0005272898521033742
6,5.7606454790717846e-05,-0.0005646664400846199
7,6.61656315103201e-05,-0.0006741187980125046
8,7.495103661908502e-05,-0.0007833569634591309
9,8.460943458349722e-05,-0.0009283117251571715
10,9.684474794392905e-05,-0.0011092508237082119
11,0.00010670603739913706,-0.0012180606041923073
12,0.00012045647262852627,-0.0014345556546338165
13,0.00013597882698832437,-0.0015795104163318571
14,0.000155104549967694,-0.0017961661111343188
15,0.00017509175144287135,-0.0019411208728323595
16,0.0001976545590037021,-0.00219338606764561
17,0.00021778088345451814,-0.002373736136873167
18,0.00024669760717375354,-0.0026618250241784713
19,0.00028042333618675483,-0.0029499674596040956
20,0.00030897765376042226,-0.0031303175288316595
21,0.0003500033916832535,-0.003418406416136964
22,0.00039102209966696786,-0.0036347408222175207
23,0.0004249111146333823,-0.003779106554592071
24,0.0004585501222489728,-0.0038875950463542544
25,0.0004931414445250391,-0.003996029989996118
26,0.0005321820538116519,-0.003961437904271357
27,0.0005763057866209579,-0.003855359077923441
28,0.0006416201552632305,-0.003642398203422846
29,0.0006996467462360767,-0.003286035462713409
30,0.0007550357944730593,-0.002750661355784334
31,0.0008233194243689623,-0.0020365971713575196
32,0.0009103016161656494,-0.0009292755913228729
33,0.0010029937643629948,0.00035695025869076497
34,0.0010528213724764798,0.0014293049161584331
35,0.0011244271318879117,0.003073714142972292
36,0.0012050691621966368,0.004753839966037572
37,0.00128258029669512,0.0066486937515739045
38,0.0013603577088019045,0.008829762240204451
39,0.0014279387578739217,0.010331358630132952
40,0.0015040770134081363,0.012512534215004131
41,0.0015679003895043343,0.014157318278660215
42,0.0016175390106346345,0.015408791398588147
43,0.0016745383254419828,0.01673175125913923
44,0.0017156287743345022,0.017625630031590424
45,0.001763825366795331,0.018769846266523463
46,0.0018196668346005965,0.019878238808964447
47,0.0018837887890437207,0.020843497225798167
48,0.0019367094452521344,0.021594241872642098
49,0.0019980243011166322,0.022273392682622243
50,0.0020541541378320985,0.022702206030120544
51,0.002119187209877781,0.023059425540755057
52,0.0021711886197100586,0.023202131281399786
53,0.0022321831044291337,0.02320170289643725
54,0.002279050841318266,0.02295099059711319
55,0.0023512039844682956,0.022413956498454287
56,0.0024594768315246446,0.02134015604173807
57,0.00254614459858298,0.019694193919435013
58,0.0026450106512356216,0.01744008579469212
59,0.002738216313533322,0.015543732661786908
60,0.0027860436582494135,0.013898038280085435
61,0.0028249063118713303,0.012288167590876024
62,0.00291434085444958,0.010356097861719392
63,0.002944777207026194,0.008782050865002028
64,0.0029858540423627527,0.007386801042023036
65,0.0030380067776489376,0.0058126469490650395
66,0.003091070444199425,0.004381573433593994
67,0.00314506095289144,0.0027358790518925216
68,0.003199994492511237,0.0009828742370758398
69,0.0032446313657297447,-0.00044814573027489313
70,0.0033127568384338033,-0.0022727443819553633
71,0.0033589666389028253,-0.00406146579302346
72,0.003405821022045291,-0.005385175327258983
73,0.003465309154979712,-0.007030869708960462
74,0.003562658940429727,-0.008819805312509817
75,0.003662743541246373,-0.010465660338572248
76,0.0037267192385234734,-0.011574802554697658
77,0.003778703419921361,-0.012183109201498447
78,0.0038580424657709313,-0.012576902078309457
79,0.003952712557435208,-0.01275612763701036
80,0.004049705699282375,-0.012541881607622159
81,0.004149078895188289,-0.011755313268286167
82,0.004280435808354879,-0.01007459841589741
83,0.0043552004929159425,-0.008357899226655634
84,0.004462070034539365,-0.0060689848237067065
85,0.004603336026552668,-0.0031363149183071537
86,0.004683740681910899,-0.0015984664509240687
87,0.0047490744002957564,0.0006548384520140768
88,0.004848787711904617,0.002192633371276849
89,0.004899426748221648,0.0038736695123875176
90,0.004950594640853182,0.005125463921037347
91,0.0050370647255092,0.0062340706559596
92,0.00514282478783575,0.007414164131505002
93,0.005250805427302527,0.008236556163333054
94,0.005342519175397419,0.008808610732679252
95,0.005435834851369105,0.009130274291423296
96,0.005530780435460195,0.009201546839565186
97,0.005588541964315163,0.008950995184602073
98,0.005646906734295792,0.008485822663408547
99,0.005745539027743888,0.007805922179743963
100,0.005825683821040744,0.006875684233597544
101,0.005886525217305821,0.0055162581031105995
102,0.005968636633571486,0.004478709723848978
103,0.006051893425832705,0.0033696210558438675
104,0.006093956322074635,0.0022964096284511376
105,0.00620039705440837,0.0008653361129800849
106,0.006265151824110356,-0.0005656303062503212
107,0.006396697254536848,-0.0020682976585851692
108,0.006485925084470975,-0.003320466904077217
109,0.006553661808661991,-0.0046798930345641615
110,0.006622105951416185,-0.005717387865705477
111,0.0066681320354758464,-0.006504438138124312
112,0.006808138586533681,-0.007112851881165741
113,0.006951084766596276,-0.007256253747374583
114,0.00709703229719467,-0.007041954169866076
115,0.007196029133476388,-0.006541386341143027
116,0.007321719337078201,-0.005540090039335983
117,0.007423850343414459,-0.0041452686013195225
118,0.007501382429677873,-0.0031438652032718464
119,0.007553519810264209,-0.0019635575352451723
120,0.007685454162564945,-0.00042570906786208035
121,0.0077388709097324,0.0005399777339341744
122,0.007874042716606742,0.0017916650463433714
123,0.00795627645394054,0.003043459454993201
124,0.008067258927253249,0.004295200315522711
125,0.008265216349676247,0.005618320820434744
126,0.008380508240080256,0.005868497638555639
127,0.008556468471305874,0.005689325627975049
128,0.008705920932423325,0.005045195288682212
129,0.008766430300831542,0.004043524150032944
130,0.008950493493488565,0.0028985582414154804
131,0.009043969304763892,0.0016106723996720043
132,0.009138421344590185,0.00043009699104374494
133,0.009201936750726019,-0.0008219651582076701
134,0.009362663351782874,-0.0019311073743330867
135,0.009427737322754195,-0.003218939667956243
136,0.009592407893373317,-0.004256541595338191
137,0.009659078673828068,-0.004828971001526607
138,0.009861884239813292,-0.005079683300850672
139,0.010068947986002184,-0.0047938434345986755
140,0.010174104543276413,-0.0042574519133835795
141,0.010244818330457737,-0.003327535255959059
142,0.01045992230155945,-0.0012531881711202383
143,0.010532622627806291,-7.28805030935642e-05
144,0.010716591794411163,0.0010714963762004232
145,0.01082851211621441,0.0022875206404785187
146,0.010979559539454583,0.0032531003460341407
147,0.011094226204051674,0.0038968023003644464
148,0.01117133517687555,0.004254396647841184
149,0.011405892636221616,0.004254075359119286
150,0.011645374950194617,0.0036098914717061156
151,0.011807816831407324,0.0024650326593292776
152,0.011931133524337062,0.0013559975394444937
153,0.011972524622037684,0.00046169038203075496
154,0.012139529929362437,-0.0007904788634612928
155,0.012266310917413408,-0.0017206632614873985
156,0.012437414263547513,-0.00265090120763381
157,0.012480561733808869,-0.003437897931932339
158,0.012654653674626742,-0.003938894145617912
159,0.012965178308294075,-0.003796188404973186
160,0.013146030188432314,-0.0029379191325327805
161,0.013283322711778388,-0.0019365157344850975
162,0.013422049070031012,-0.0005058706039765895
163,0.013515337272195466,0.00042404605344793095
164,0.013751404339459932,0.00138957221088324
165,0.013895019177875403,0.002212124887072224
166,0.013991594697111052,0.0028558803895228496
167,0.014088841451902138,0.0032492448813713215
168,0.014334925690550539,0.003356287573884946
169,0.01453488424114907,0.002819521215827625
170,0.014585308185568555,0.0019609842027856275
171,0.014686681468555894,0.0013527846522254777
172,0.014840064012905468,0.0004583703985711063
173,0.014995048430691292,-0.0004360438550832582
174,0.015099269559832559,-0.001187323983130359
175,0.015204215064344115,-0.0017955235336905226
176,0.01536300254784746,-0.0024753169211144677
177,0.015469781094108083,-0.0029046657498159392
178,0.01568556979594234,-0.003119500808527631
179,0.015959543459013098,-0.0029766879716422723
180,0.016070468185102882,-0.002511783191050325
181,0.01612621932705327,-0.0019752845735945893
182,0.016294635899334654,-0.0011885020417773326
183,0.016407889641743285,-0.0003301256730962876
184,0.01652193053952308,0.0007071014174434426
185,0.016636764063694853,0.0016012479304962149
186,0.016810512585939064,0.002173409596083059
187,0.01686883106568978,0.0025310574916801026
188,0.01716347228681931,0.002638100184193727
189,0.01740288636651508,0.0024590352698537765
190,0.017463259889986253,0.001743578834298723
191,0.017523842859307935,0.0010638925431154175
192,0.01770685572101515,0.000312558866947997
193,0.01789177990478906,-0.0005460852423346332
194,0.017953849481712875,-0.0013688521110048965
195,0.018330815104284956,-0.0021203464315332626
196,0.018458221044791164,-0.0024781549714912657
197,0.01884577663808108,-0.0024069359714696953
198,0.018976761751589938,-0.002120881912736433
199,0.019174948388047352,-0.0015487202471496028
200,0.019308221366888655,-0.0009049647446989773
201,0.019308221366888655,-8.22514241490338e-05
202,0.019577552652066066,0.0005971671264327003
203,0.019577552652066066,0.0012767998694956928
204,0.019782013737733424,0.0017058809575955791
205,0.019919506045141706,0.0020277051607005755
206,0.020127538371976866,0.002063314660711364
207,0.020197364168958197,0.0017770999576171495
208,0.020408298348474678,0.0013119274364236308
209,0.020621435450497088,0.0007394444821148885
210,0.02069297465904903,2.398804655983494e-05
211,0.0209090848205012,-0.0006558053408641101
212,0.0210544106885286,-0.001442855613282952
213,0.021348099650429508,-0.001836541393853322
214,0.02164588529343056,-0.0020156063081932657
215,0.02210037025689609,-0.0017297664419412828
216,0.02225397599903557,-0.00119332137260586
217,0.022486388710370966,-0.0003707686964168691
218,0.022642677423444252,0.00016567637291853982
219,0.022800052400841642,0.0006663512978822214
220,0.022800052400841642,0.0011313631747148015
221,0.023118091400837842,0.0013457698484639485
222,0.023278770681103112,0.0014172030409667913
223,0.023521885988263713,0.0012739618191188878
224,0.023521885988263713,0.0009162603754015244
225,0.023603487344837012,0.0006300456723073167
226,0.02368537179016425,0.00012921010298268254
227,0.023767540306327658,-0.00030008517759846226
228,0.02393273349653877,-0.000622123573184731
229,0.024015760151833303,-0.0010514188537658897
230,0.02426657231824842,-0.0013735107974724714
231,0.024520003878862356,-0.0015167520193203748
232,0.024862034562671186,-0.001481196067429899
233,0.024862034562671186,-0.0011234946237125357
234,0.024948285118791495,-0.0006227661506285412
235,0.025121684921882284,-5.0550936921391065e-05
236,0.025296289917697494,0.0003428135549270808
237,0.02538404697827442,0.0007362315948958725
238,0.025472108482772027,0.0009865690573777133
239,0.025649149051860803,0.0012010828273675
240,0.025738130239790505,0.0012725695679906487
241,0.026097152625323854,0.0012723553755093833
242,0.026278537482235437,0.0011291677017818066
243,0.026278537482235437,0.0008430065468079118
244,0.026461183030946973,0.0006640487287085869
245,0.026552981300564348,0.00030629373687091066
246,0.026645098033732457,0.00016315961126363993
247,0.026645098033732457,-0.00019454183245371653
248,0.026737534335254626,-0.000588066968663134
249,0.02701677175554973,-0.0009101589123697226
250,0.027393629971539796,-0.001196534259824876
251,0.027679719424286583,-0.001268235192929304
252,0.027775745000454974,-0.0011252081635626798
253,0.027872103705407547,-0.0009464109898243075
254,0.027968796694823782,-0.0006245332385989982
255,0.028065825128392386,-0.000302655487373682
256,0.02826089298687129,5.4938860103041776e-05
257,0.028358934751330667,0.0002695061782131483
258,0.028556039830029696,0.0005555602369464036
259,0.028655105508251857,0.0006985872663130416
260,0.02885426908318367,0.0009131010363028283
261,0.02905481691857714,0.0009487640844339298
262,0.02905481691857714,0.0008414536513187201
263,0.029155612937940882,0.0007340896700831906
264,0.029256758635554127,0.0004478749669889759
265,0.029460103922106854,0.0001616067157744483
266,0.029562305949870863,-1.729755420454282e-05
267,0.02966486253356267,-0.00041082269041396724
268,0.02966486253356267,-0.000518133123529177
269,0.029871044293052047,-0.0007328610860002291
270,0.030078659091979855,-0.0008760487597278058
271,0.030392790046071073,-0.0009477496928322338
272,0.03060403117083278,-0.0009478567890728665
273,0.03081674049949159,-0.0009121937409417649
274,0.031030928236607313,-0.0007692202596954537
275,0.031030928236607313,-0.0006619098265802439
276,0.03113857971664167,-0.00048311265284187166
277,0.031246604657665177,-0.00012546475724483502
278,0.031246604657665177,-1.815432412961837e-05
279,0.031355004355276474,0.0002679532827239567
280,0.03146378010956884,0.00044675045646232203
281,0.03168246501113675,0.0006254940820803745
282,0.03190266985360201,0.0006969272745832172
283,0.03201334555110616,0.0006968737264628974
284,0.03212440520111567,0.00044642916774041697
285,0.03234768169125345,0.00016016091652588937
286,0.03257251003552642,-1.8796901573421565e-05
287,0.0326855095206537,-0.00023347131592416082
288,0.03291268589321065,-0.0004839694227669472
289,0.0330268655052833,-0.0007344139814894207
290,0.0330268655052833,-0.0008417244146046304
291,0.03337178649195664,-0.0008776552033373172
292,0.033837291106481024,-0.0007347888183316387
293,0.03395467832868048,-0.0005559916445932733
294,0.03407247278678698,-0.000377194470854908
295,0.03407247278678698,-0.0001983437489962228
296,0.03419067589357,-9.108686400133292e-05
297,0.034309289066700145,0.00030233117596745185
298,0.034428313728766154,0.00044535820533408293
299,0.034667603234753853,0.0005167913978369187
300,0.03478787094859757,0.0005525079940883401
301,0.03515118325778222,0.0005523473497273876
302,0.03551828987315481,0.00044487627225122534
303,0.035641508761226084,0.00019443171352875877
304,0.035641508761226084,1.5580991670073596e-05
305,0.035641508761226084,-0.0001990398745603389
306,0.03576515511622867,-0.00030640385579586843
307,0.03588923042111686,-0.0004853081257748665
308,0.03613867383810804,-0.00048541522201550613
309,0.03664277389395867,-0.0005213995588685127
310,0.03702545815819594,-0.00041424977011425557
311,0.03715390566512478,-0.00027122274074761754
312,0.03728279877793824,-5.665542263752488e-05
313,0.037412139042517674,0.00015791189547258166
314,0.0378028582862207,0.0002292915398551046
315,0.03819765806451241,0.00022913089549415205
316,0.03833017212896892,0.00022907734737383223
317,0.03846314590687825,0.0001574835105100439
318,0.03846314590687825,1.4402933023099918e-05
319,0.03859658099306327,-9.296104821242962e-05
320,0.03859658099306327,-0.0002360416256993736
321,0.038864841497234515,-0.0003076890106834748
322,0.03899967013260682,-0.00034351270317553584
323,0.03899967013260682,-0.00034351270317553584
324,0.039270732255289806,-0.0003793899437879028
325,0.03940696899358781,-0.0003794434919082157
326,0.039818521540858756,-0.00030806384752569277
327,0.040095274983497214,-0.0001650903662793815
328,0.040373951964857054,4.942340371039827e-05
329,0.04079560334274495,0.0002281134812081309
330,0.04122165829956982,0.00022795283684717838
331,0.04165216282476386,-5.836896248766904e-05
332,0.04165216282476386,1.3171326255806415e-05
333,0.04208716338805675,-0.00013006989559209703
