 -0.885000000000000     
  2.488518-177  8.832051-182  2.538281-181  4.735993-181  9.763673-181  1.510966-180  1.944121-180  2.542989-180
  3.294358-180  5.100358-180  5.224280-180  6.202610-180  7.572375-180  9.021951-180  1.036841-179  1.061872-179
  1.352889-179  1.497883-179  1.629257-179  1.681154-179  1.950847-179  2.230803-179  2.252244-179  2.484974-179
  2.628654-179  2.963384-179  3.161755-179  3.269082-179  3.538432-179  3.763682-179  3.850155-179  4.152481-179
  4.281201-179  4.628925-179  4.836210-179  4.954706-179  5.358455-179  5.440562-179  5.713295-179  5.816029-179
  6.259796-179  6.472477-179  6.551434-179  6.843991-179  7.025514-179  7.410140-179  7.404795-179  7.707267-179
  7.976548-179  8.247620-179  8.431500-179  8.573147-179  8.868744-179  9.092136-179  9.237812-179  9.440445-179
  9.640257-179  9.924416-179  9.925096-179  1.015262-178  1.054406-178  1.056302-178  1.083154-178  1.074433-178
  1.111943-178  1.154632-178  1.136884-178  1.172252-178  1.162949-178  1.210422-178  1.196907-178  1.207079-178
  1.234193-178  1.230938-178  1.273669-178  1.251043-178  1.278694-178  1.296910-178  1.289210-178  1.309071-178
  1.307025-178  1.338662-178  1.328993-178  1.337332-178  1.339143-178  1.358754-178  1.362015-178  1.347472-178
  1.361901-178  1.369057-178  1.380013-178  1.369075-178  1.385728-178  1.374744-178  1.377100-178  1.374397-178
  1.376535-178  1.382025-178  1.397982-178  1.369558-178  1.381327-178  1.376240-178  1.373110-178  1.380102-178
  1.341222-178  1.384413-178  1.354689-178  1.351151-178  1.348073-178  1.352633-178  1.335808-178  1.317135-178
  1.325780-178  1.315966-178  1.315551-178  1.297081-178  1.303546-178  1.293948-178  1.271090-178  1.261734-178
  1.267340-178  1.254566-178  1.238370-178  1.231062-178  1.216688-178  1.221336-178  1.195148-178  1.189404-178
  1.177056-178  1.177998-178  1.163887-178  1.138015-178  1.144190-178  1.118381-178  1.114966-178  1.093265-178
  1.093217-178  1.085011-178  1.061703-178  1.046775-178  1.041692-178  1.031020-178  1.023125-178  9.947729-179
  9.912350-179  9.815126-179  9.671914-179  9.555877-179  9.416691-179  9.333841-179  9.187031-179  9.006464-179
  8.889324-179  8.825372-179  8.734244-179  8.501899-179  8.469809-179  8.363616-179  8.188590-179  8.067051-179
  7.983015-179  7.929482-179  7.699312-179  7.638298-179  7.466925-179  7.453329-179  7.215678-179  7.175120-179
  7.039151-179  6.912501-179  6.894954-179  6.694454-179  6.608282-179  6.501067-179  6.426550-179  6.257607-179
  6.194785-179  6.086080-179  5.999475-179  5.869993-179  5.774903-179  5.694616-179  5.557391-179  5.498921-179
  5.386111-179  5.311590-179  5.194336-179  5.102696-179  5.018954-179  4.904286-179  4.786809-179  4.752377-179
  4.645109-179  4.551094-179  4.484075-179  4.380925-179  4.335840-179  4.217517-179  4.150975-179  4.052466-179
  3.973059-179  3.909774-179  3.837684-179  3.740165-179  3.666919-179  3.622944-179  3.510485-179  3.465544-179
  3.388710-179  3.334419-179  3.255551-179  3.171688-179  3.121581-179  3.059144-179  3.001032-179  2.917585-179
  2.867900-179  2.828360-179  2.743836-179  2.698375-179  2.640024-179  2.593605-179  2.523697-179  2.473940-179
  2.412703-179  2.385392-179  2.326961-179  2.267969-179  2.231407-179  2.182283-179  2.135198-179  2.080460-179
  2.058496-179  2.006652-179  1.975401-179  1.911594-179  1.888697-179  1.842099-179  1.808265-179  1.776017-179
  1.740423-179  1.709660-179  1.674042-179  1.638425-179  1.613145-179  1.580480-179  1.550320-179  1.518181-179
  1.499164-179  1.471948-179  1.443948-179  1.418850-179  1.401088-179  1.374897-179  1.352426-179  1.327201-179
 -0.875000000000000     
  1.627250-170  5.574794-175  1.575445-174  2.985236-174  6.076054-174  9.465358-174  1.222644-173  1.595848-173
  2.073723-173  3.201020-173  3.288400-173  3.894888-173  4.763652-173  5.672669-173  6.526039-173  6.676438-173
  8.525446-173  9.450252-173  1.028496-172  1.060518-172  1.231084-172  1.407181-172  1.419109-172  1.568255-172
  1.657933-172  1.868298-172  1.996866-172  2.065700-172  2.231541-172  2.376715-172  2.430182-172  2.623167-172
  2.703218-172  2.927288-172  3.055547-172  3.131925-172  3.386201-172  3.440233-172  3.612673-172  3.674889-172
  3.955267-172  4.090316-172  4.139289-172  4.328317-172  4.441315-172  4.679790-172  4.684784-172  4.868003-172
  5.042106-172  5.211000-172  5.327228-172  5.418954-172  5.605644-172  5.743865-172  5.836456-172  5.962524-172
