 -0.885000000000000     
  0.000000E+00  2.467309-100  8.220086-100  1.445752E-99  3.675626E-99  6.087859E-99  8.289683E-99  1.119278E-98
  1.425386E-21  1.166413E-21  3.908055E-22  8.074345E-23  6.451697E-23  3.818092E-23  1.038538E-23  3.720656E-24
  3.381869E-24  1.522949E-24  3.850593E-25  2.647586E-25  1.864348E-25  6.582064E-26  2.328805E-26  2.073027E-26
  1.168361E-26  3.521833E-27  2.170672E-27  1.703115E-27  7.255314E-28  2.678182E-28  2.255026E-28  1.466684E-28
  5.163430E-29  2.881077E-29  2.524580E-29  1.237113E-29  4.727166E-30  3.797037E-30  2.735181E-30  1.129716E-30
  5.821381E-31  5.281645E-31  3.030482E-31  1.210820E-31  9.052525E-32  7.156435E-32  3.397846E-32  1.661517E-32
  1.497589E-32  9.704258E-33  4.265683E-33  2.903835E-33  2.495582E-33  1.302093E-33  6.449530E-34  5.578838E-34
  3.956573E-34  1.908601E-34  1.213033E-34  1.069344E-34  6.360334E-35  3.148190E-35  2.590769E-35  1.994978E-35
  1.040087E-35  6.333253E-36  5.735819E-36  3.669212E-36  1.896524E-36  1.475818E-36  1.218607E-36  6.831246E-37
  4.066595E-37  3.601978E-37  2.580477E-37  1.354488E-37  9.974901E-38  8.924345E-38  5.336811E-38  3.149436E-38
   1.89500000000002     
  0.000000E+00  2.324235E-07  2.876610E-07  2.854229E-08  1.443454E-07  3.157814E-07  7.749516E-08  5.231820E-08
  2.292676E-07  1.778907E-07  1.898756E-08  1.520674E-07  1.813893E-07  3.104164E-08  7.806794E-08  1.598449E-07
  7.545777E-08  2.354245E-08  1.367963E-07  1.058936E-07  1.284798E-08  7.532304E-08  1.363371E-07  3.902093E-08
  2.295321E-08  1.118354E-07  6.975743E-08  6.443698E-09  4.469852E-08  4.759540E-08  7.358366E-09  6.065290E-09
  1.047765E-08  2.897789E-09  2.066052E-10  5.931040E-10  1.971694E-10  6.474197E-12  5.464887E-12  1.943974E-12
  1.806888E-13  1.922219E-14  1.967853E-14  4.702776E-15  3.529880E-16  2.075650E-16  1.102384E-16  1.921653E-17
  3.012478E-18  2.804409E-18  1.021985E-18  1.340906E-19  7.288367E-20  5.002798E-20  1.227238E-20  2.630249E-21
  2.453615E-21  1.138736E-21  2.245144E-22  1.116231E-22  8.918914E-23  2.873260E-23  7.433155E-24  6.112101E-24
  3.581727E-24  9.475885E-25  4.590726E-25  3.826785E-25  1.476457E-25  4.496769E-26  3.667751E-26  2.322708E-26
  7.511665E-27  3.692145E-27  3.262914E-27  1.428895E-27  4.872004E-28  3.949946E-28  2.687518E-28  9.948099E-29
  4.863360E-29  4.406085E-29  2.261536E-29  8.261726E-30  6.391905E-30  4.733732E-30  1.962857E-30  9.877011E-31
  8.774219E-31  5.087364E-31  2.017243E-31  1.508629E-31  1.192047E-31  5.386391E-32  2.775758E-32  2.472768E-32
  1.541622E-32  6.655618E-33  4.952980E-33  3.894380E-33  1.954483E-33  1.024452E-33  9.222346E-34  6.021633E-34
  2.744820E-34  2.034247E-34  1.676668E-34  9.011129E-35  4.790758E-35  4.291156E-35  2.969564E-35  1.418643E-35
  1.026510E-35  8.856589E-36  5.085170E-36  2.706404E-36  2.422940E-36  1.776148E-36  8.999475E-37  6.364137E-37
  5.686290E-37  3.404004E-37  1.881341E-37  1.636511E-37  1.256979E-37  6.864658E-38  4.717081E-38  4.305399E-38
   1.90500000000002     
  0.000000E+00  2.352243E-07  2.822522E-07  2.462247E-08  1.565192E-07  3.131105E-07  6.486458E-08  6.544740E-08
  2.374241E-07  1.561880E-07  2.538934E-08  1.702578E-07  1.650207E-07  2.067423E-08  1.014481E-07  1.573647E-07
  5.275375E-08  3.967211E-08  1.493364E-07  8.210175E-08  1.158145E-08  1.004405E-07  1.230620E-07  1.962084E-08
  4.505579E-08  1.203957E-07  4.498166E-08  1.141178E-08  5.988098E-08  3.809662E-08  2.873364E-09  1.166681E-08
  1.038680E-08  1.401753E-09  5.686631E-10  7.403063E-10  1.272896E-10  5.857813E-12  8.939113E-12  1.607233E-12
  8.276530E-14  4.275920E-14  2.296306E-14  2.869845E-15  3.375270E-16  3.459887E-16  9.437908E-17  9.922057E-18
  5.770999E-18  3.384584E-18  6.464876E-19  1.246914E-19  1.197539E-19  4.436621E-20  6.948154E-21  4.385321E-21
  3.009229E-21  7.535480E-22  1.981957E-22  1.823104E-22  8.092647E-23  1.749313E-23  1.123923E-23  7.682447E-24
  2.460827E-24  8.208875E-25  7.333100E-25  3.553231E-25  9.268137E-26  6.526927E-26  4.639004E-26  1.633802E-26
  6.540722E-27  5.819514E-27  3.075083E-27  9.239827E-28  6.604055E-28  5.039151E-28  1.901549E-28  8.456127E-29
  7.562075E-29  4.191677E-29  1.489488E-29  1.087232E-29  8.278569E-30  3.460572E-30  1.694206E-30  1.476356E-30
  8.457787E-31  3.412916E-31  2.572732E-31  1.955999E-31  8.680334E-32  4.580008E-32  4.113414E-32  2.431458E-32
  1.047426E-32  8.155672E-33  6.379838E-33  2.931520E-33  1.662493E-33  1.480214E-33  9.122567E-34  4.172952E-34
  3.253731E-34  2.649225E-34  1.288479E-34  7.627710E-35  6.876082E-35  4.293820E-35  2.071510E-35  1.674142E-35
  1.343968E-35  6.946158E-36  4.282520E-36  3.794906E-36  2.444787E-36  1.261175E-36  1.028416E-36  8.237970E-37
  4.485827E-37  2.852442E-37  2.606477E-37  1.690219E-37  9.026934E-38  7.721681E-38  6.118226E-38  3.469300E-38
   1.91500000000002     
  0.000000E+00  2.379807E-07  2.766816E-07  2.123973E-08  1.687614E-07  3.090218E-07  5.350983E-08  8.009889E-08
  2.428566E-07  1.344816E-07  3.566937E-08  1.854972E-07  1.455939E-07  1.624836E-08  1.245197E-07  1.484880E-07
  3.408017E-08  6.111927E-08  1.532681E-07  5.749292E-08  2.051730E-08  1.206172E-07  1.006142E-07  1.071540E-08
  7.164445E-08  1.154413E-07  2.338824E-08  2.620902E-08  6.801957E-08  2.508853E-08  3.769726E-09  1.701322E-08
  8.466729E-09  5.196417E-10  1.182181E-09  7.318132E-10  5.719719E-11  1.731794E-11  1.078143E-11  9.838545E-13
  7.107338E-14  7.366381E-14  1.990504E-14  1.368823E-15  6.833834E-16  4.121361E-16  5.757583E-17  9.660178E-18
  9.484074E-18  2.889130E-18  3.541701E-19  2.305664E-19  1.394823E-19  2.764896E-20  7.601485E-21  6.747509E-21
  2.471568E-21  4.590820E-22  3.424663E-22  2.055171E-22  5.041083E-23  1.915219E-23  1.664848E-23  6.267131E-24
  1.617880E-24  1.324542E-24  7.961369E-25  2.255828E-25  1.081752E-25  9.371817E-26  3.639819E-26  1.177515E-26
  1.043215E-26  6.124414E-27  1.955291E-27  1.124440E-27  9.152647E-28  3.844445E-28  1.452776E-28  1.316992E-28
  7.709776E-29  2.696474E-29  1.855626E-29  1.449818E-29  6.219393E-30  2.854666E-30  2.540724E-30  1.454201E-30
  5.640818E-31  4.296043E-31  3.329380E-31  1.440705E-31  7.543070E-32  6.796823E-32  3.922561E-32  1.651503E-32
  1.339819E-32  1.010878E-32  4.619546E-33  2.709820E-33  2.442102E-33  1.362197E-33  6.457242E-34  5.462399E-34
  3.964332E-34  1.906387E-34  1.231212E-34  1.078426E-34  6.128722E-35  3.154999E-35  2.747850E-35  1.939351E-35
  9.652038E-36  6.859147E-36  5.970579E-36  3.307160E-36  1.892003E-36  1.676446E-36  1.163408E-36  6.000043E-37
  4.639760E-37  3.874269E-37  2.197533E-37  1.326888E-37  1.201734E-37  8.400077E-38  4.463849E-38  3.694237E-38
   1.92500000000002     
  0.000000E+00  2.406915E-07  2.709603E-07  1.840541E-08  1.809909E-07  3.035666E-07  4.359309E-08  9.597462E-08
  2.454426E-07  1.134735E-07  4.938844E-08  1.970644E-07  1.242438E-07  1.802343E-08  1.454829E-07  1.340412E-07
  2.129486E-08  8.539523E-08  1.481430E-07  3.558476E-08  3.818340E-08  1.323793E-07  7.332024E-08  1.408568E-08
  9.670911E-08  9.827362E-08  1.065048E-08  4.657572E-08  6.668207E-08  1.283254E-08  9.701554E-09  2.012739E-08
  5.483925E-09  6.151983E-10  1.774781E-09  5.725513E-10  2.135005E-11  3.484871E-11  9.997996E-12  4.324155E-13
  1.521960E-13  9.241814E-14  1.255721E-14  1.232620E-15  1.139335E-15  3.567872E-16  2.875738E-17  1.859244E-17
  1.100282E-17  1.760607E-18  4.116447E-19  3.507429E-19  1.128772E-19  1.693248E-20  1.351018E-20  7.146099E-21
  1.450644E-21  5.957632E-22  4.839213E-22  1.529423E-22  3.648244E-23  3.146168E-23  1.638384E-23  3.839667E-24
  2.247225E-24  1.720505E-24  5.548450E-25  1.932764E-25  1.692935E-25  8.436656E-26  2.333931E-26  1.724251E-26
  1.241936E-26  4.078013E-27  1.936688E-27  1.654708E-27  7.694907E-28  2.686045E-28  2.223462E-28  1.457744E-28
  5.019132E-29  3.052911E-29  2.573140E-29  1.126638E-29  4.787785E-30  4.274172E-30  2.558359E-30  9.760362E-31
  7.006459E-31  5.595781E-31  2.435924E-31  1.248641E-31  1.136407E-31  6.341452E-32  2.708664E-32  2.194060E-32
  1.632005E-32  7.216413E-33  4.531134E-33  3.842435E-33  2.086511E-33  1.011253E-33  8.954914E-34  6.092883E-34
  2.769226E-34  2.041834E-34  1.676541E-34  8.770883E-35  4.883181E-35  4.450232E-35  2.847318E-35  1.365887E-35
  1.117783E-35  8.867123E-36  4.578393E-36  2.872535E-36  2.620343E-36  1.612684E-36  8.449013E-37  7.365114E-37
  5.606731E-37  2.894014E-37  2.099467E-37  1.835737E-37  1.083754E-37  6.465363E-38  5.751989E-38  4.155515E-38
   1.93500000000002     
  0.000000E+00  2.433552E-07  2.650998E-07  1.612873E-08  1.931273E-07  2.968094E-07  3.525420E-08  1.127541E-07
  2.451334E-07  9.383657E-08  6.597083E-08  2.044204E-07  1.022083E-07  2.583990E-08  1.627156E-07  1.153429E-07
  1.564697E-08  1.097054E-07  1.346808E-07  1.948928E-08  6.174043E-08  1.337396E-07  4.640204E-08  2.895056E-08
  1.146202E-07  7.316427E-08  1.006698E-08  6.669995E-08  5.633906E-08  5.316751E-09  1.857354E-08  1.987194E-08
  2.618131E-09  1.641974E-09  2.085223E-09  3.377313E-10  3.714631E-11  4.933437E-11  7.030736E-12  2.683681E-13
  2.768723E-13  8.728212E-14  5.790032E-15  2.547423E-15  1.376247E-15  2.222671E-16  3.044508E-17  2.938534E-17
  9.055011E-18  9.958204E-19  7.642236E-19  3.712645E-19  6.633033E-20  2.306779E-20  1.842876E-20  5.159501E-21
  1.095019E-21  1.002637E-21  4.535702E-22  8.978136E-23  5.670101E-23  3.827905E-23  1.083663E-23  3.759718E-24
  3.446579E-24  1.432563E-24  3.724143E-25  3.073868E-25  1.795334E-25  5.253895E-26  2.881200E-26  2.342842E-26
  9.074288E-27  3.318863E-27  3.045846E-27  1.531195E-27  5.010782E-28  3.799561E-28  2.688004E-28  9.870646E-29
  5.022392E-29  4.504650E-29  2.112022E-29  8.230800E-30  7.140629E-30  4.514016E-30  1.712174E-30  1.157811E-30
  9.296479E-31  4.182806E-31  2.086866E-31  1.854874E-31  1.047433E-31  4.396251E-32  3.632496E-32  2.620513E-32
  1.142765E-32  7.351443E-33  6.346548E-33  3.165481E-33  1.606378E-33  1.431870E-33  9.355253E-34  4.222157E-34
  3.222410E-34  2.643707E-34  1.270540E-34  7.795665E-35  7.003898E-35  4.105639E-35  2.058810E-35  1.793012E-35
  1.305556E-35  6.410404E-36  4.706784E-36  3.934242E-36  2.181386E-36  1.288375E-36  1.161097E-36  7.620356E-37
  4.033068E-37  3.344722E-37  2.654942E-37  1.409340E-37  9.720279E-38  8.880166E-38  5.308817E-38  3.174190E-38
   1.94500000000002     
  0.000000E+00  2.459705E-07  2.591117E-07  1.441673E-08  2.050912E-07  2.888281E-07  2.860876E-08  1.301010E-07
  2.419548E-07  7.619318E-08  8.472854E-08  2.072331E-07  8.075592E-08  3.913279E-08  1.748986E-07  9.408377E-08
  1.765487E-08  1.312715E-07  1.146690E-07  1.147060E-08  8.743833E-08  1.245329E-07  2.497738E-08  5.214594E-08
  1.213937E-07  4.629197E-08  2.170748E-08  8.087663E-08  4.020120E-08  4.957821E-09  2.728121E-08  1.636463E-08
  9.956129E-10  3.165485E-09  1.978592E-09  1.373239E-10  9.648199E-11  5.329007E-11  3.508185E-12  5.835660E-13
  3.699151E-13  6.164263E-14  4.062883E-15  4.398656E-15  1.224692E-15  1.100803E-16  6.115154E-17  3.323185E-17
  5.310644E-18  1.265274E-18  1.087896E-18  2.732573E-19  4.563534E-20  3.971325E-20  1.719040E-20  2.960741E-21
  1.799557E-21  1.206894E-21  2.887320E-22  9.387529E-23  8.520899E-23  3.073775E-23  7.492261E-24  6.123028E-24
  3.510648E-24  8.848693E-25  5.214496E-25  3.918103E-25  1.231027E-25  4.972199E-26  4.365223E-26  1.986505E-26
  6.220934E-27  5.183234E-27  3.267621E-27  9.867907E-28  6.181556E-28  5.021397E-28  1.933008E-28  8.547083E-29
  7.696186E-29  4.011307E-29  1.461678E-29  1.197567E-29  8.056978E-30  3.042728E-30  1.943807E-30  1.572151E-30
  7.084959E-31  3.473857E-31  3.132253E-31  1.748624E-31  7.148179E-32  5.951643E-32  4.279931E-32  1.807069E-32
  1.185207E-32  1.012829E-32  5.063749E-33  2.576237E-33  2.357337E-33  1.417058E-33  6.513859E-34  5.345648E-34
  3.970322E-34  1.904419E-34  1.250031E-34  1.084244E-34  5.895348E-35  3.211547E-35  2.884183E-35  1.848553E-35
  9.220025E-36  7.527408E-36  5.923713E-36  2.957052E-36  2.053304E-36  1.801185E-36  1.030486E-36  5.896140E-37
  5.384083E-37  3.644705E-37  1.907092E-37  1.563606E-37  1.264883E-37  6.947132E-38  4.746985E-38  4.328010E-38
   1.95500000000002     
  0.000000E+00  2.485362E-07  2.530077E-07  1.327428E-08  2.168049E-07  2.797124E-07  2.374648E-08  1.476698E-07
  2.360061E-07  6.109516E-08  1.048898E-07  2.053924E-07  6.111323E-08  5.697236E-08  1.811167E-07  7.217336E-08
  2.705907E-08  1.476489E-07  9.072566E-08  1.262621E-08  1.112137E-07  1.064325E-07  1.308631E-08  7.879823E-08
  1.155775E-07  2.422147E-08  4.241670E-08  8.512547E-08  2.322245E-08  1.182387E-08  3.279755E-08  1.092608E-08
  1.246440E-09  4.547091E-09  1.504915E-09  6.454819E-11  1.699042E-10  4.472970E-11  1.351540E-12  1.194869E-12
  3.755604E-13  3.178306E-14  8.485216E-15  5.507238E-15  7.961086E-16  1.043098E-16  9.667663E-17  2.703865E-17
  2.950044E-18  2.325313E-18  1.087115E-18  1.502683E-19  7.093139E-20  4.988896E-20  1.113479E-20  2.940339E-21
  2.767060E-21  9.733390E-22  1.871714E-22  1.597729E-22  8.580229E-23  1.877877E-23  1.082885E-23  7.649625E-24
  2.355902E-24  8.771359E-25  7.768226E-25  3.171455E-25  8.926095E-26  8.027244E-26  4.327787E-26  1.264259E-26
  8.795015E-27  6.353131E-27  2.206443E-27  1.031821E-27  8.970274E-28  3.992785E-28  1.453219E-28  1.324482E-28
  7.543890E-29  2.616099E-29  2.007968E-29  1.433411E-29  5.523559E-30  3.179744E-30  2.716137E-30  1.253143E-30
  5.634500E-31  5.169522E-31  3.007672E-31  1.198310E-31  9.790146E-32  7.002992E-32  2.970528E-32  1.906184E-32
  1.642366E-32  8.001517E-33  4.229074E-33  3.715666E-33  2.212410E-33  1.011930E-33  8.672832E-34  6.152972E-34
  2.794599E-34  2.049359E-34  1.674757E-34  8.541495E-35  5.014586E-35  4.572694E-35  2.700064E-35  1.357141E-35
  1.209330E-35  8.552668E-36  4.217598E-36  3.198819E-36  2.663158E-36  1.412758E-36  9.010365E-37  8.128532E-37
  4.963025E-37  2.748216E-37  2.493322E-37  1.748465E-37  9.155894E-38  7.634132E-38  6.097428E-38  3.407508E-38
   1.96500000000002     
  0.000000E+00  2.510510E-07  2.468001E-07  1.270407E-08  2.281929E-07  2.695630E-07  2.073000E-08  1.651125E-07
  2.274569E-07  4.900658E-08  1.256310E-07  1.990143E-07  4.439417E-08  7.812915E-08  1.809278E-07  5.156849E-08
  4.285416E-08  1.570046E-07  6.595638E-08  2.273698E-08  1.293326E-07  8.264612E-08  1.292898E-08  1.033488E-07
  9.856210E-08  1.229904E-08  6.666944E-08  7.830869E-08  1.057886E-08  2.362832E-08  3.322556E-08  5.582488E-09
  3.259824E-09  5.211775E-09  8.757579E-10  1.525053E-10  2.212338E-10  2.816178E-11  1.726698E-12  1.750561E-12
  2.908912E-13  1.654027E-14  1.610455E-14  5.113452E-15  4.008694E-16  2.085934E-16  1.091820E-16  1.591313E-17
  3.962345E-18  3.238368E-18  7.646800E-19  1.189681E-19  1.171068E-19  4.329930E-20  6.659492E-21  5.107143E-21
  2.910362E-21  5.752006E-22  2.698152E-22  2.059528E-22  5.791062E-23  1.804592E-23  1.632101E-23  6.236228E-24
  1.628541E-24  1.416885E-24  7.557507E-25  1.990376E-25  1.311263E-25  9.469374E-26  2.840932E-26  1.400045E-26
  1.230605E-26  4.761481E-27  1.791642E-27  1.578987E-27  8.095750E-28  2.713492E-28  2.192134E-28  1.448498E-28
  4.895552E-29  3.239954E-29  2.579941E-29  1.019900E-29  5.157785E-30  4.606112E-30  2.258695E-30  9.481168E-31
  8.372966E-31  5.175054E-31  2.025060E-31  1.573549E-31  1.169808E-31  4.861377E-32  3.119144E-32  2.650860E-32
  1.289326E-32  6.769048E-33  6.133190E-33  3.398567E-33  1.586422E-33  1.376767E-33  9.552483E-34  4.282076E-34
  3.191921E-34  2.638006E-34  1.253696E-34  7.984367E-35  7.090263E-35  3.909826E-35  2.096059E-35  1.893791E-35
  1.235333E-35  6.145074E-36  5.221456E-36  3.849058E-36  1.963044E-36  1.441535E-36  1.213764E-36  6.622761E-37
  4.239216E-37  3.790890E-37  2.344066E-37  1.309247E-37  1.173617E-37  8.457595E-38  4.467891E-38  3.773387E-38
   1.97500000000002     
  0.000000E+00  2.535138E-07  2.405008E-07  1.270655E-08  2.391826E-07  2.584907E-07  1.959406E-08  1.820861E-07
  2.165425E-07  4.028942E-08  1.461101E-07  1.884337E-07  3.153688E-08  1.011588E-07  1.743936E-07  3.409825E-08
  6.339615E-08  1.583222E-07  4.355150E-08  4.030616E-08  1.389775E-07  5.734760E-08  2.445869E-08  1.207138E-07
  7.424886E-08  1.335702E-08  8.804520E-08  6.243467E-08  6.090044E-09  3.649137E-08  2.845062E-08  2.310497E-09
  6.232519E-09  4.887507E-09  3.697071E-10  3.591353E-10  2.253956E-10  1.221474E-11  4.413995E-12  1.932746E-12
  1.673012E-13  2.541991E-14  2.187785E-14  3.497579E-15  3.234840E-16  3.439208E-16  8.900790E-17  8.951201E-18
  7.469359E-18  3.202287E-18  4.172533E-19  2.084658E-19  1.387287E-19  2.674987E-20  8.460586E-21  7.093321E-21
  2.074037E-21  4.744773E-22  4.367655E-22  1.756794E-22  3.708767E-23  2.942068E-23  1.657781E-23  3.854076E-24
  2.357557E-24  1.713994E-24  4.915789E-25  2.190563E-25  1.823016E-25  6.983174E-26  2.370946E-26  2.158526E-26
  1.067117E-26  3.244404E-27  2.769603E-27  1.612319E-27  5.234189E-28  3.653907E-28  2.686635E-28  9.798307E-29
  5.194437E-29  4.566281E-29  1.959761E-29  8.582216E-30  7.751838E-30  4.106292E-30  1.626311E-30  1.366879E-30
  8.792478E-31  3.488683E-31  2.591945E-31  1.936414E-31  8.065395E-32  5.030702E-32  4.330015E-32  2.073668E-32
  1.075309E-32  9.765932E-33  5.524710E-33  2.517709E-33  2.248766E-33  1.463957E-33  6.616862E-34  5.230009E-34
  3.974547E-34  1.902698E-34  1.269354E-34  1.086751E-34  5.669182E-35  3.313176E-35  2.986757E-35  1.735822E-35
  9.178553E-36  8.175766E-36  5.614461E-36  2.745882E-36  2.307029E-36  1.787540E-36  9.002678E-37  6.576229E-37
  5.720784E-37  3.122245E-37  1.988990E-37  1.805150E-37  1.115100E-37  6.460763E-38  5.766155E-38  4.086745E-38
   1.98500000000002     
  0.000000E+00  2.559233E-07  2.341224E-07  1.328001E-08  2.497042E-07  2.466149E-07  2.034514E-08  1.982588E-07
  2.035575E-07  3.519274E-08  1.655016E-07  1.741874E-07  2.325095E-08  1.245008E-07  1.620718E-07  2.130150E-08
  8.657363E-08  1.515119E-07  2.637462E-08  6.278077E-08  1.386855E-07  3.494387E-08  4.540545E-08  1.273375E-07
  4.815561E-08  2.704119E-08  1.009286E-07  4.206666E-08  1.106505E-08  4.621554E-08  2.016838E-08  2.305845E-09
  8.989326E-09  3.716537E-09  2.089882E-10  5.873264E-10  1.806688E-10  5.142557E-12  7.936337E-12  1.639223E-12
  7.929430E-14  5.266922E-14  2.200976E-14  1.780505E-15  6.177796E-16  4.085023E-16  5.213308E-17  1.179996E-17
  1.048722E-17  2.255088E-18  3.623856E-19  3.332500E-19  1.147491E-19  1.711925E-20  1.460478E-20  6.742064E-21
  1.202725E-21  7.857998E-22  4.880560E-22  1.067082E-22  4.968779E-23  3.797057E-23  1.128941E-23  3.799618E-24
  3.499029E-24  1.337394E-24  3.811448E-25  3.455536E-25  1.621815E-25  4.604847E-26  3.687296E-26  2.252811E-26
  6.753995E-27  4.487452E-27  3.360827E-27  1.073676E-27  5.806603E-28  4.984483E-28  1.964172E-28  8.640938E-29
  7.808908E-29  3.819482E-29  1.475729E-29  1.297405E-29  7.557903E-30  2.817277E-30  2.266735E-30  1.529959E-30
  5.915479E-31  4.177914E-31  3.312594E-31  1.385848E-31  8.090038E-32  7.062558E-32  3.450238E-32  1.704746E-32
  1.571465E-32  8.839880E-33  4.093252E-33  3.530400E-33  2.322062E-33  1.026192E-33  8.384351E-34  6.201373E-34
  2.820847E-34  2.056814E-34  1.671359E-34  8.327129E-35  5.179184E-35  4.651297E-35  2.542805E-35  1.392811E-35
  1.284194E-35  7.994880E-36  4.107472E-36  3.563756E-36  2.535778E-36  1.279511E-36  1.032824E-36  8.138824E-37
  4.263569E-37  3.086353E-37  2.677419E-37  1.474161E-37  9.507407E-38  8.830264E-38  5.281693E-38  3.208640E-38
   1.99500000000002     
  0.000000E+00  2.582783E-07  2.276772E-07  1.442054E-08  2.596917E-07  2.340625E-07  2.296151E-08  2.133171E-07
  1.888475E-07  3.384569E-08  1.830290E-07  1.569864E-07  1.997824E-08  1.465843E-07  1.449679E-07  1.429115E-08
  1.100250E-07  1.374142E-07  1.659639E-08  8.692275E-08  1.285702E-07  1.930682E-08  7.172264E-08  1.219207E-07
  2.616364E-08  4.992089E-08  1.019849E-07  2.301072E-08  2.392133E-08  4.965586E-08  1.128256E-08  5.546389E-09
  1.044780E-08  2.193102E-09  4.618652E-10  7.305647E-10  1.093704E-10  1.055211E-11  1.037123E-11  1.040785E-12
  7.956449E-14  8.100287E-14  1.644781E-14  1.146092E-15  1.069520E-15  3.543399E-16  2.751792E-17  2.207702E-17
  1.046542E-17  1.235931E-18  6.482495E-19  3.748981E-19  6.899216E-20  2.414328E-20  1.860423E-20  4.449800E-21
  1.274078E-21  1.146028E-21  3.631780E-22  8.419918E-23  7.951019E-23  3.255323E-23  7.595653E-24  6.132643E-24
  3.431013E-24  8.404788E-25  5.886227E-25  3.836682E-25  1.029165E-25  6.169416E-26  4.603026E-26  1.527964E-26
  7.348882E-27  6.271523E-27  2.498019E-27  9.637319E-28  8.708806E-28  4.135114E-28  1.455502E-28  1.331454E-28
  7.366375E-29  2.573555E-29  2.157271E-29  1.380879E-29  5.024263E-30  3.642251E-30  2.706191E-30  1.059598E-30
  6.571843E-31  5.568581E-31  2.424483E-31  1.295151E-31  1.168492E-31  5.742678E-32  2.779504E-32  2.515355E-32
  1.446661E-32  6.527878E-33  5.777870E-33  3.603337E-33  1.603551E-33  1.317860E-33  9.709362E-34  4.351782E-34
  3.162345E-34  2.632131E-34  1.238039E-34  8.189799E-35  7.132684E-35  3.719279E-35  2.178573E-35  1.962831E-35
  1.146946E-35  6.207824E-36  5.671528E-36  3.574496E-36  1.883862E-36  1.639748E-36  1.156776E-36  5.932467E-37
  4.932258E-37  3.804192E-37  1.982629E-37  1.493759E-37  1.267162E-37  7.031261E-38  4.777044E-38  4.339678E-38
   2.00500000000002     
  0.000000E+00  2.605779E-07  2.211777E-07  1.612207E-08  2.690832E-07  2.209664E-07  2.739374E-08  2.269711E-07
  1.728004E-07  3.625442E-08  1.979965E-07  1.376806E-07  2.186937E-08  1.659342E-07  1.244539E-07  1.365734E-08
  1.313794E-07  1.176965E-07  1.541999E-08  1.092757E-07  1.102926E-07  1.310376E-08  9.836905E-08  1.056745E-07
  1.319157E-08  7.634894E-08  9.102364E-08  1.066002E-08  4.068751E-08  4.573718E-08  4.886679E-09  1.080921E-08
  1.004334E-08  9.547791E-10  1.013698E-09  7.226611E-10  4.671867E-11  2.556425E-11  1.040024E-11  4.818342E-13
  1.674436E-13  9.256937E-14  8.893959E-15  2.024862E-15  1.352377E-15  2.228950E-16  3.435740E-17  3.136227E-17
  7.442422E-18  1.041598E-18  1.011430E-18  2.944700E-19  4.648383E-20  4.057297E-20  1.626778E-20  2.719232E-21
  2.201731E-21  1.137859E-21  2.124471E-22  1.355617E-22  8.862881E-23  2.033760E-23  1.044605E-23  7.615183E-24
  2.258301E-24  9.478946E-25  8.014747E-25  2.755108E-25  9.804236E-26  9.126659E-26  3.608255E-26  1.215328E-26
  1.139569E-26  5.434487E-27  1.752774E-27  1.482896E-27  8.440895E-28  2.759589E-28  2.161159E-28  1.438978E-28
  4.793941E-29  3.434633E-29  2.545582E-29  9.299991E-30  5.760793E-30  4.711774E-30  1.940960E-30  1.054745E-30
  9.184733E-31  4.311378E-31  2.109011E-31  1.886442E-31  9.760916E-32  4.472271E-32  4.058762E-32  2.360864E-32
  1.038814E-32  9.106150E-33  5.927574E-33  2.539698E-33  2.125680E-33  1.500636E-33  6.762438E-34  5.116869E-34
  3.977020E-34  1.901225E-34  1.289043E-34  1.085966E-34  5.458738E-35  3.452356E-35  3.046167E-35  1.617208E-35
  9.527281E-36  8.650055E-36  5.140012E-36  2.747716E-36  2.540958E-36  1.645209E-36  8.499593E-37  7.561210E-37
  5.397514E-37  2.766483E-37  2.356119E-37  1.792078E-37  9.331655E-38  7.549649E-38  6.075509E-38  3.354098E-38
   2.01500000000002     
  0.000000E+00  2.628209E-07  2.146365E-07  1.837638E-08  2.778212E-07  2.074642E-07  3.356553E-08  2.389611E-07
  1.558357E-07  4.230308E-08  2.098169E-07  1.172165E-07  2.877715E-08  1.812698E-07  1.021579E-07  1.941782E-08
  1.484967E-07  9.465553E-08  2.293326E-08  1.266601E-07  8.678933E-08  1.734230E-08  1.202750E-07  8.205087E-08
  1.209479E-08  9.985599E-08  7.102482E-08  8.467991E-09  5.623048E-08  3.578954E-08  3.186740E-09  1.613214E-08
  7.947748E-09  5.155892E-10  1.618904E-09  5.683345E-10  2.343358E-11  4.234582E-11  8.022861E-12  2.821461E-13
  2.896109E-13  8.019961E-14  4.340296E-15  3.801940E-15  1.263692E-15  1.133507E-16  6.711240E-17  3.209726E-17
  3.996011E-18  1.837339E-18  1.119675E-18  1.689075E-19  6.914153E-20  4.965538E-20  1.009303E-20  3.426670E-21
  2.939350E-21  7.732756E-22  2.160582E-22  1.970841E-22  6.562685E-23  1.731722E-23  1.596755E-23  6.205657E-24
  1.651868E-24  1.498754E-24  7.012664E-25  1.880720E-25  1.548501E-25  8.697948E-26  2.359711E-26  1.840685E-26
  1.186794E-26  3.475964E-27  2.472846E-27  1.666122E-27  5.530309E-28  3.515505E-28  2.683442E-28  9.731213E-29
  5.376695E-29  4.589573E-29  1.816191E-29  9.262623E-30  8.117558E-30  3.620071E-30  1.729855E-30  1.523427E-30
