#--it-----t--------dt-------EEK-------EEM-------EEGW------hrms------urms------brms------umax------bmax------o2m------divu2m----gg2m---
    0   1.0000  4.59E-05 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.00E+00
   20   1.0009  4.57E-05 1.022E-10 4.677E-04 3.068E-13 3.781E-10 1.429E-05 3.058E-02 7.450E-05 8.852E-02 1.325E-04 2.764E-06 1.84E-12
   40   1.0018  4.56E-05 1.834E-09 8.880E-04 3.524E-12 2.842E-09 6.056E-05 4.214E-02 3.104E-04 1.149E-01 2.284E-03 5.145E-05 2.11E-11
   60   1.0027  4.54E-05 9.825E-09 1.303E-03 1.092E-11 7.981E-09 1.402E-04 5.106E-02 6.542E-04 1.468E-01 1.190E-02 2.747E-04 6.55E-11
   80   1.0036  4.53E-05 3.112E-08 1.774E-03 2.136E-11 1.508E-08 2.495E-04 5.957E-02 1.252E-03 1.646E-01 3.728E-02 8.243E-04 1.28E-10
  100   1.0046  4.51E-05 7.569E-08 2.272E-03 3.681E-11 2.342E-08 3.891E-04 6.741E-02 2.088E-03 1.926E-01 9.022E-02 1.882E-03 2.21E-10
  120   1.0055  4.50E-05 1.576E-07 2.718E-03 5.585E-11 3.274E-08 5.614E-04 7.373E-02 2.874E-03 1.943E-01 1.877E-01 3.598E-03 3.35E-10
  140   1.0064  4.49E-05 2.929E-07 3.060E-03 7.658E-11 4.265E-08 7.653E-04 7.822E-02 3.605E-03 2.042E-01 3.484E-01 6.138E-03 4.59E-10
  160   1.0072  4.48E-05 4.944E-07 3.423E-03 1.012E-10 5.254E-08 9.944E-04 8.274E-02 4.838E-03 2.186E-01 5.897E-01 9.217E-03 6.07E-10
  180   1.0081  4.46E-05 7.711E-07 3.867E-03 1.323E-10 6.262E-08 1.242E-03 8.795E-02 5.897E-03 2.409E-01 9.231E-01 1.243E-02 7.94E-10
  200   1.0090  4.44E-05 1.147E-06 4.223E-03 1.607E-10 7.367E-08 1.515E-03 9.191E-02 6.991E-03 2.568E-01 1.379E+00 1.597E-02 9.64E-10
  220   1.0099  4.41E-05 1.633E-06 4.663E-03 1.901E-10 8.539E-08 1.807E-03 9.657E-02 8.042E-03 2.857E-01 1.971E+00 1.967E-02 1.14E-09
  240   1.0108  4.40E-05 2.245E-06 4.678E-03 2.192E-10 9.744E-08 2.119E-03 9.673E-02 9.067E-03 2.825E-01 2.721E+00 2.362E-02 1.32E-09
  260   1.0117  4.40E-05 2.983E-06 4.670E-03 2.161E-10 1.092E-07 2.443E-03 9.665E-02 1.065E-02 2.821E-01 3.628E+00 2.721E-02 1.30E-09
  280   1.0126  4.39E-05 3.840E-06 4.662E-03 2.128E-10 1.192E-07 2.771E-03 9.657E-02 1.225E-02 2.816E-01 4.681E+00 2.982E-02 1.28E-09
  300   1.0134  4.38E-05 4.807E-06 4.654E-03 2.201E-10 1.274E-07 3.101E-03 9.648E-02 1.394E-02 2.811E-01 5.873E+00 3.125E-02 1.32E-09
  320   1.0143  4.38E-05 5.878E-06 4.646E-03 2.145E-10 1.352E-07 3.429E-03 9.640E-02 1.569E-02 2.806E-01 7.194E+00 3.164E-02 1.29E-09
  340   1.0152  4.37E-05 7.046E-06 4.638E-03 2.107E-10 1.429E-07 3.754E-03 9.631E-02 1.738E-02 2.801E-01 8.633E+00 3.129E-02 1.26E-09
  360   1.0161  4.37E-05 8.305E-06 4.629E-03 2.150E-10 1.502E-07 4.075E-03 9.622E-02 1.903E-02 2.795E-01 1.018E+01 3.050E-02 1.29E-09
  380   1.0169  4.37E-05 9.647E-06 4.621E-03 2.170E-10 1.572E-07 4.392E-03 9.613E-02 2.062E-02 2.790E-01 1.183E+01 2.948E-02 1.30E-09
  400   1.0178  4.36E-05 1.107E-05 4.612E-03 2.161E-10 1.636E-07 4.705E-03 9.605E-02 2.215E-02 2.784E-01 1.357E+01 2.832E-02 1.30E-09
  420   1.0187  4.36E-05 1.256E-05 4.604E-03 2.132E-10 1.694E-07 5.011E-03 9.595E-02 2.362E-02 2.778E-01 1.539E+01 2.711E-02 1.28E-09
  440   1.0196  4.35E-05 1.411E-05 4.595E-03 2.110E-10 1.748E-07 5.313E-03 9.586E-02 2.503E-02 2.772E-01 1.729E+01 2.596E-02 1.27E-09
  460   1.0204  4.35E-05 1.573E-05 4.586E-03 2.103E-10 1.798E-07 5.609E-03 9.577E-02 2.638E-02 2.766E-01 1.925E+01 2.496E-02 1.26E-09
  480   1.0213  4.35E-05 1.740E-05 4.577E-03 2.122E-10 1.844E-07 5.899E-03 9.568E-02 2.766E-02 2.760E-01 2.127E+01 2.422E-02 1.27E-09
  500   1.0222  4.35E-05 1.912E-05 4.568E-03 2.147E-10 1.888E-07 6.183E-03 9.559E-02 2.889E-02 2.754E-01 2.334E+01 2.380E-02 1.29E-09
