#--it-----t--------dt-------EEK-------EEM-------EEGW------hrms------urms------orms------brms------umax------bmax-----divu2m----gg2m------oum------ourms-----oxurms----o2u2m---
  315   1.0306  9.53E-05 7.965E-06 1.244E-03 1.370E-11 4.284E-08 3.992E-03 3.602E+00 4.988E-02 1.695E-02 1.405E-01 4.121E-01 8.22E-11  1.19E-03  1.06E-02  1.26E-02  2.70E-04
  320   1.0310  9.52E-05 8.424E-06 1.271E-03 1.409E-11 4.363E-08 4.105E-03 3.705E+00 5.043E-02 1.749E-02 1.380E-01 4.261E-01 8.45E-11  1.25E-03  1.12E-02  1.33E-02  3.01E-04
  325   1.0315  9.51E-05 8.903E-06 1.303E-03 1.454E-11 4.442E-08 4.220E-03 3.808E+00 5.104E-02 1.800E-02 1.460E-01 4.430E-01 8.73E-11  1.32E-03  1.18E-02  1.40E-02  3.36E-04
  330   1.0320  9.50E-05 9.399E-06 1.324E-03 1.505E-11 4.522E-08 4.336E-03 3.912E+00 5.146E-02 1.856E-02 1.439E-01 4.602E-01 9.03E-11  1.38E-03  1.24E-02  1.48E-02  3.74E-04
  335   1.0325  9.48E-05 9.912E-06 1.336E-03 1.563E-11 4.602E-08 4.453E-03 4.017E+00 5.169E-02 1.911E-02 1.413E-01 4.788E-01 9.38E-11  1.45E-03  1.31E-02  1.56E-02  4.15E-04
  340   1.0329  9.48E-05 1.044E-05 1.353E-03 1.635E-11 4.683E-08 4.570E-03 4.123E+00 5.201E-02 1.974E-02 1.387E-01 4.952E-01 9.81E-11  1.52E-03  1.38E-02  1.64E-02  4.60E-04
  345   1.0334  9.47E-05 1.099E-05 1.371E-03 1.707E-11 4.765E-08 4.689E-03 4.230E+00 5.236E-02 2.030E-02 1.402E-01 5.086E-01 1.02E-10  1.59E-03  1.45E-02  1.73E-02  5.09E-04
  350   1.0339  9.45E-05 1.156E-05 1.395E-03 1.767E-11 4.849E-08 4.809E-03 4.338E+00 5.282E-02 2.087E-02 1.437E-01 5.187E-01 1.06E-10  1.67E-03  1.52E-02  1.82E-02  5.62E-04
  355   1.0343  9.45E-05 1.215E-05 1.400E-03 1.812E-11 4.936E-08 4.930E-03 4.448E+00 5.291E-02 2.157E-02 1.459E-01 5.268E-01 1.09E-10  1.75E-03  1.60E-02  1.91E-02  6.20E-04
  360   1.0348  9.43E-05 1.276E-05 1.421E-03 1.853E-11 5.026E-08 5.053E-03 4.559E+00 5.332E-02 2.229E-02 1.493E-01 5.356E-01 1.11E-10  1.83E-03  1.67E-02  2.01E-02  6.83E-04
  365   1.0353  9.42E-05 1.339E-05 1.438E-03 1.916E-11 5.116E-08 5.176E-03 4.670E+00 5.362E-02 2.298E-02 1.543E-01 5.480E-01 1.15E-10  1.92E-03  1.75E-02  2.11E-02  7.51E-04
  370   1.0358  9.41E-05 1.404E-05 1.452E-03 1.992E-11 5.210E-08 5.300E-03 4.782E+00 5.389E-02 2.362E-02 1.598E-01 5.644E-01 1.20E-10  2.01E-03  1.83E-02  2.21E-02  8.24E-04
  375   1.0362  9.40E-05 1.471E-05 1.476E-03 2.053E-11 5.308E-08 5.425E-03 4.895E+00 5.433E-02 2.425E-02 1.598E-01 5.814E-01 1.23E-10  2.10E-03  1.92E-02  2.31E-02  9.02E-04
  380   1.0367  9.38E-05 1.541E-05 1.500E-03 2.096E-11 5.409E-08 5.552E-03 5.008E+00 5.476E-02 2.487E-02 1.624E-01 5.999E-01 1.26E-10  2.19E-03  2.00E-02  2.42E-02  9.86E-04
  385   1.0372  9.37E-05 1.613E-05 1.521E-03 2.117E-11 5.514E-08 5.680E-03 5.122E+00 5.515E-02 2.547E-02 1.650E-01 6.191E-01 1.27E-10  2.29E-03  2.09E-02  2.53E-02  1.08E-03
  390   1.0376  9.36E-05 1.687E-05 1.546E-03 2.137E-11 5.620E-08 5.808E-03 5.238E+00 5.561E-02 2.597E-02 1.711E-01 6.396E-01 1.28E-10  2.39E-03  2.19E-02  2.64E-02  1.17E-03
  395   1.0381  9.36E-05 1.763E-05 1.570E-03 2.180E-11 5.725E-08 5.938E-03 5.354E+00 5.603E-02 2.654E-02 1.690E-01 6.617E-01 1.31E-10  2.49E-03  2.28E-02  2.75E-02  1.28E-03
  400   1.0386  9.35E-05 1.841E-05 1.581E-03 2.242E-11 5.829E-08 6.068E-03 5.471E+00 5.623E-02 2.704E-02 1.735E-01 6.838E-01 1.35E-10  2.59E-03  2.38E-02  2.87E-02  1.39E-03
  405   1.0390  9.35E-05 1.921E-05 1.582E-03 2.305E-11 5.932E-08 6.199E-03 5.588E+00 5.624E-02 2.741E-02 1.647E-01 7.041E-01 1.38E-10  2.70E-03  2.48E-02  2.99E-02  1.51E-03
  410   1.0395  9.34E-05 2.002E-05 1.628E-03 2.363E-11 6.033E-08 6.329E-03 5.705E+00 5.705E-02 2.777E-02 1.662E-01 7.200E-01 1.42E-10  2.82E-03  2.58E-02  3.11E-02  1.63E-03
  415   1.0400  9.33E-05 2.086E-05 1.662E-03 2.426E-11 6.132E-08 6.460E-03 5.824E+00 5.766E-02 2.811E-02 1.673E-01 7.289E-01 1.46E-10  2.93E-03  2.68E-02  3.24E-02  1.77E-03
  420   1.0404  9.32E-05 2.173E-05 1.678E-03 2.511E-11 6.232E-08 6.593E-03 5.944E+00 5.793E-02 2.839E-02 1.694E-01 7.354E-01 1.51E-10  3.06E-03  2.79E-02  3.37E-02  1.91E-03
  425   1.0409  9.34E-05 2.262E-05 1.690E-03 2.599E-11 6.333E-08 6.726E-03 6.065E+00 5.814E-02 2.869E-02 1.645E-01 7.436E-01 1.56E-10  3.19E-03  2.90E-02  3.50E-02  2.07E-03
  430   1.0414  9.34E-05 2.354E-05 1.705E-03 2.670E-11 6.437E-08 6.861E-03 6.187E+00 5.840E-02 2.905E-02 1.627E-01 7.569E-01 1.60E-10  3.32E-03  3.01E-02  3.64E-02  2.23E-03
  435   1.0418  9.34E-05 2.448E-05 1.710E-03 2.733E-11 6.544E-08 6.997E-03 6.310E+00 5.848E-02 2.943E-02 1.594E-01 7.775E-01 1.64E-10  3.45E-03  3.13E-02  3.78E-02  2.41E-03
  440   1.0423  9.34E-05 2.544E-05 1.711E-03 2.799E-11 6.653E-08 7.133E-03 6.432E+00 5.849E-02 2.990E-02 1.595E-01 8.048E-01 1.68E-10  3.59E-03  3.25E-02  3.92E-02  2.59E-03
  445   1.0428  9.34E-05 2.643E-05 1.750E-03 2.861E-11 6.763E-08 7.270E-03 6.556E+00 5.916E-02 3.043E-02 1.624E-01 8.397E-01 1.72E-10  3.73E-03  3.37E-02  4.07E-02  2.79E-03
  450   1.0432  9.34E-05 2.744E-05 1.775E-03 2.924E-11 6.874E-08 7.409E-03 6.680E+00 5.958E-02 3.090E-02 1.648E-01 8.775E-01 1.75E-10  3.87E-03  3.50E-02  4.22E-02  3.00E-03
  455   1.0437  9.34E-05 2.848E-05 1.795E-03 2.973E-11 6.989E-08 7.547E-03 6.805E+00 5.991E-02 3.129E-02 1.643E-01 9.039E-01 1.78E-10  4.01E-03  3.62E-02  4.37E-02  3.22E-03
  460   1.0442  9.33E-05 2.954E-05 1.811E-03 3.017E-11 7.105E-08 7.686E-03 6.930E+00 6.018E-02 3.160E-02 1.616E-01 9.144E-01 1.81E-10  4.16E-03  3.75E-02  4.53E-02  3.46E-03
  465   1.0446  9.32E-05 3.061E-05 1.831E-03 3.072E-11 7.224E-08 7.824E-03 7.056E+00 6.051E-02 3.191E-02 1.611E-01 9.134E-01 1.84E-10  4.31E-03  3.88E-02  4.69E-02  3.71E-03
  470   1.0451  9.32E-05 3.170E-05 1.843E-03 3.131E-11 7.343E-08 7.963E-03 7.182E+00 6.071E-02 3.225E-02 1.585E-01 9.086E-01 1.88E-10  4.47E-03  4.02E-02  4.85E-02  3.97E-03
  475   1.0456  9.32E-05 3.282E-05 1.869E-03 3.193E-11 7.464E-08 8.102E-03 7.309E+00 6.113E-02 3.254E-02 1.595E-01 9.087E-01 1.92E-10  4.63E-03  4.15E-02  5.02E-02  4.24E-03
  480   1.0460  9.31E-05 3.397E-05 1.878E-03 3.258E-11 7.584E-08 8.243E-03 7.437E+00 6.128E-02 3.276E-02 1.639E-01 9.212E-01 1.95E-10  4.80E-03  4.29E-02  5.19E-02  4.53E-03
  485   1.0465  9.29E-05 3.515E-05 1.906E-03 3.328E-11 7.704E-08 8.385E-03 7.565E+00 6.174E-02 3.299E-02 1.637E-01 9.507E-01 2.00E-10  4.97E-03  4.43E-02  5.37E-02  4.84E-03
  490   1.0470  9.28E-05 3.636E-05 1.932E-03 3.395E-11 7.822E-08 8.528E-03 7.694E+00 6.216E-02 3.324E-02 1.622E-01 9.891E-01 2.04E-10  5.16E-03  4.58E-02  5.55E-02  5.17E-03
  495   1.0474  9.27E-05 3.759E-05 1.936E-03 3.447E-11 7.938E-08 8.671E-03 7.823E+00 6.223E-02 3.353E-02 1.634E-01 1.028E+00 2.07E-10  5.34E-03  4.73E-02  5.73E-02  5.52E-03
  500   1.0479  9.26E-05 3.884E-05 1.962E-03 3.477E-11 8.052E-08 8.814E-03 7.952E+00 6.263E-02 3.377E-02 1.664E-01 1.060E+00 2.09E-10  5.53E-03  4.88E-02  5.91E-02  5.88E-03
  505   1.0484  9.26E-05 4.011E-05 1.964E-03 3.482E-11 8.161E-08 8.957E-03 8.081E+00 6.268E-02 3.402E-02 1.665E-01 1.082E+00 2.09E-10  5.71E-03  5.03E-02  6.10E-02  6.26E-03
  510   1.0488  9.25E-05 4.139E-05 1.970E-03 3.481E-11 8.263E-08 9.098E-03 8.209E+00 6.277E-02 3.426E-02 1.653E-01 1.091E+00 2.09E-10  5.90E-03  5.19E-02  6.29E-02  6.65E-03
  515   1.0493  9.24E-05 4.267E-05 2.005E-03 3.506E-11 8.356E-08 9.238E-03 8.336E+00 6.332E-02 3.438E-02 1.679E-01 1.092E+00 2.10E-10  6.10E-03  5.35E-02  6.48E-02  7.06E-03
  520   1.0497  9.24E-05 4.398E-05 2.026E-03 3.573E-11 8.440E-08 9.379E-03 8.464E+00 6.365E-02 3.450E-02 1.698E-01 1.094E+00 2.14E-10  6.29E-03  5.50E-02  6.67E-02  7.48E-03
  525   1.0502  9.24E-05 4.532E-05 2.043E-03 3.668E-11 8.516E-08 9.521E-03 8.592E+00 6.392E-02 3.503E-02 1.700E-01 1.107E+00 2.20E-10  6.48E-03  5.67E-02  6.87E-02  7.93E-03
  530   1.0507  9.24E-05 4.668E-05 2.074E-03 3.764E-11 8.585E-08 9.663E-03 8.721E+00 6.440E-02 3.546E-02 1.730E-01 1.135E+00 2.26E-10  6.68E-03  5.83E-02  7.07E-02  8.40E-03
  535   1.0511  9.24E-05 4.810E-05 2.112E-03 3.841E-11 8.648E-08 9.808E-03 8.853E+00 6.500E-02 3.579E-02 1.739E-01 1.174E+00 2.30E-10  6.88E-03  6.00E-02  7.28E-02  8.90E-03
  540   1.0516  9.24E-05 4.955E-05 2.113E-03 3.920E-11 8.707E-08 9.955E-03 8.986E+00 6.501E-02 3.626E-02 1.770E-01 1.212E+00 2.35E-10  7.08E-03  6.17E-02  7.50E-02  9.43E-03
  545   1.0521  9.23E-05 5.103E-05 2.149E-03 4.025E-11 8.762E-08 1.010E-02 9.120E+00 6.556E-02 3.692E-02 1.816E-01 1.240E+00 2.41E-10  7.30E-03  6.35E-02  7.72E-02  1.00E-02
  550   1.0525  9.22E-05 5.254E-05 2.163E-03 4.153E-11 8.815E-08 1.025E-02 9.255E+00 6.577E-02 3.757E-02 1.844E-01 1.255E+00 2.49E-10  7.53E-03  6.53E-02  7.95E-02  1.06E-02
  555   1.0530  9.21E-05 5.408E-05 2.184E-03 4.274E-11 8.868E-08 1.040E-02 9.391E+00 6.609E-02 3.819E-02 1.856E-01 1.260E+00 2.56E-10  7.76E-03  6.72E-02  8.18E-02  1.12E-02
  560   1.0534  9.21E-05 5.564E-05 2.190E-03 4.372E-11 8.923E-08 1.055E-02 9.528E+00 6.618E-02 3.873E-02 1.842E-01 1.261E+00 2.62E-10  8.00E-03  6.91E-02  8.42E-02  1.19E-02
  565   1.0539  9.20E-05 5.722E-05 2.210E-03 4.443E-11 8.979E-08 1.070E-02 9.664E+00 6.649E-02 3.918E-02 1.850E-01 1.267E+00 2.67E-10  8.25E-03  7.10E-02  8.66E-02  1.25E-02
  570   1.0544  9.20E-05 5.883E-05 2.230E-03 4.502E-11 9.038E-08 1.085E-02 9.801E+00 6.678E-02 3.962E-02 1.859E-01 1.285E+00 2.70E-10  8.51E-03  7.29E-02  8.90E-02  1.32E-02
