#--it-----t--------dt-------EEK-------EEM-------EEGW------hrms------urms------brms------umax------bmax------o2m------divu2m----gg2m---
    0   1.0000  4.89E-05 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.00E+00
#--it-----t--------dt-------EEK-------EEM-------EEGW------hrms------urms------brms------umax------bmax------o2m------divu2m----gg2m---
    0   1.0000  4.89E-05 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.00E+00
   20   1.0010  4.88E-05 2.654E-09 2.443E-04 5.069E-14 1.613E-10 7.285E-05 2.211E-02 3.800E-04 6.425E-02 1.284E-03 5.157E-03 3.04E-13
   40   1.0020  4.86E-05 3.851E-08 4.642E-04 5.816E-13 1.236E-09 2.775E-04 3.047E-02 1.469E-03 9.361E-02 2.100E-02 6.454E-02 3.49E-12
   60   1.0029  4.84E-05 1.581E-07 6.823E-04 1.842E-12 3.452E-09 5.624E-04 3.694E-02 3.075E-03 1.090E-01 1.001E-01 2.267E-01 1.11E-11
   80   1.0039  4.83E-05 4.060E-07 9.287E-04 3.855E-12 6.611E-09 9.011E-04 4.310E-02 4.732E-03 1.223E-01 3.070E-01 4.839E-01 2.31E-11
  100   1.0049  4.81E-05 8.434E-07 1.159E-03 6.724E-12 1.052E-08 1.299E-03 4.815E-02 5.847E-03 1.406E-01 7.449E-01 8.404E-01 4.03E-11
  120   1.0058  4.79E-05 1.526E-06 1.367E-03 1.003E-11 1.500E-08 1.747E-03 5.228E-02 8.594E-03 1.552E-01 1.537E+00 1.287E+00 6.02E-11
  140   1.0068  4.76E-05 2.507E-06 1.580E-03 1.443E-11 1.988E-08 2.239E-03 5.622E-02 1.103E-02 1.666E-01 2.819E+00 1.757E+00 8.66E-11
  160   1.0077  4.74E-05 3.858E-06 1.782E-03 2.019E-11 2.534E-08 2.778E-03 5.971E-02 1.280E-02 1.835E-01 4.726E+00 2.225E+00 1.21E-10
  180   1.0087  4.72E-05 5.698E-06 1.981E-03 2.668E-11 3.156E-08 3.376E-03 6.295E-02 1.579E-02 1.910E-01 7.399E+00 2.803E+00 1.60E-10
  200   1.0096  4.69E-05 8.106E-06 2.163E-03 3.325E-11 3.853E-08 4.027E-03 6.578E-02 1.939E-02 1.878E-01 1.098E+01 3.462E+00 1.99E-10
  220   1.0105  4.69E-05 1.116E-05 2.376E-03 4.033E-11 4.609E-08 4.726E-03 6.894E-02 2.141E-02 1.975E-01 1.563E+01 4.118E+00 2.42E-10
  240   1.0115  4.67E-05 1.502E-05 2.540E-03 4.770E-11 5.415E-08 5.481E-03 7.128E-02 2.425E-02 1.892E-01 2.156E+01 4.847E+00 2.86E-10
  260   1.0124  4.64E-05 1.973E-05 2.734E-03 5.502E-11 6.251E-08 6.281E-03 7.395E-02 2.767E-02 2.011E-01 2.892E+01 5.629E+00 3.30E-10
  280   1.0133  4.60E-05 2.545E-05 2.958E-03 6.465E-11 7.118E-08 7.134E-03 7.692E-02 3.280E-02 2.095E-01 3.798E+01 6.429E+00 3.88E-10
  300   1.0142  4.56E-05 3.215E-05 3.111E-03 7.355E-11 8.023E-08 8.019E-03 7.888E-02 3.831E-02 2.166E-01 4.874E+01 7.184E+00 4.41E-10
  320   1.0152  4.53E-05 3.997E-05 3.302E-03 8.236E-11 8.946E-08 8.942E-03 8.127E-02 4.388E-02 2.265E-01 6.130E+01 8.073E+00 4.94E-10
  340   1.0161  4.51E-05 4.913E-05 3.495E-03 9.368E-11 9.878E-08 9.914E-03 8.361E-02 4.927E-02 2.306E-01 7.586E+01 9.207E+00 5.62E-10
  360   1.0170  4.47E-05 5.967E-05 3.725E-03 1.071E-10 1.083E-07 1.093E-02 8.631E-02 5.372E-02 2.368E-01 9.270E+01 1.028E+01 6.43E-10
  380   1.0178  4.45E-05 7.159E-05 3.891E-03 1.212E-10 1.181E-07 1.197E-02 8.821E-02 5.606E-02 2.489E-01 1.119E+02 1.125E+01 7.27E-10
  400   1.0187  4.42E-05 8.505E-05 4.100E-03 1.341E-10 1.282E-07 1.304E-02 9.056E-02 5.713E-02 2.536E-01 1.336E+02 1.228E+01 8.05E-10
  420   1.0196  4.37E-05 1.001E-04 4.297E-03 1.490E-10 1.384E-07 1.415E-02 9.270E-02 6.557E-02 2.551E-01 1.577E+02 1.371E+01 8.94E-10
  440   1.0205  4.35E-05 1.167E-04 4.405E-03 1.632E-10 1.487E-07 1.528E-02 9.387E-02 7.285E-02 2.512E-01 1.845E+02 1.525E+01 9.79E-10
  460   1.0214  4.34E-05 1.347E-04 4.617E-03 1.780E-10 1.590E-07 1.641E-02 9.609E-02 7.639E-02 2.485E-01 2.141E+02 1.610E+01 1.07E-09
  480   1.0222  4.34E-05 1.544E-04 4.790E-03 1.949E-10 1.693E-07 1.757E-02 9.788E-02 7.654E-02 2.544E-01 2.465E+02 1.687E+01 1.17E-09
  500   1.0231  4.33E-05 1.762E-04 4.964E-03 2.111E-10 1.796E-07 1.877E-02 9.964E-02 7.610E-02 2.607E-01 2.821E+02 1.824E+01 1.27E-09
  520   1.0240  4.33E-05 1.997E-04 5.071E-03 2.270E-10 1.899E-07 1.998E-02 1.007E-01 8.080E-02 2.632E-01 3.202E+02 2.005E+01 1.36E-09
  540   1.0248  4.31E-05 2.251E-04 5.268E-03 2.425E-10 2.000E-07 2.122E-02 1.026E-01 8.616E-02 2.631E-01 3.617E+02 2.147E+01 1.45E-09
  560   1.0257  4.28E-05 2.532E-04 5.464E-03 2.583E-10 2.099E-07 2.250E-02 1.045E-01 8.995E-02 2.877E-01 4.075E+02 2.291E+01 1.55E-09
