#--it-----t--------dt-------EEK-------EEM-------EEGW------hrms------urms------brms------umax------bmax------o2m------divu2m----gg2m---
    0   1.0000  4.59E-05 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.00E+00
   20   1.0009  4.59E-05 2.212E-10 7.492E-05 4.266E-15 4.389E-11 2.103E-05 1.224E-02 1.097E-04 3.543E-02 1.066E-04 4.309E-04 2.56E-14
   40   1.0018  4.58E-05 3.256E-09 1.424E-04 5.101E-14 3.417E-10 8.070E-05 1.688E-02 4.271E-04 5.198E-02 1.747E-03 5.520E-03 3.06E-13
   60   1.0028  4.58E-05 1.361E-08 2.095E-04 1.670E-13 9.744E-10 1.650E-04 2.047E-02 8.993E-04 6.058E-02 8.351E-03 2.003E-02 1.00E-12
   80   1.0037  4.58E-05 3.544E-08 2.854E-04 3.532E-13 1.896E-09 2.662E-04 2.389E-02 1.400E-03 6.772E-02 2.570E-02 4.411E-02 2.12E-12
  100   1.0046  4.57E-05 7.413E-08 3.568E-04 6.208E-13 3.049E-09 3.850E-04 2.671E-02 1.742E-03 7.804E-02 6.263E-02 7.803E-02 3.72E-12
  120   1.0055  4.56E-05 1.345E-07 4.213E-04 9.351E-13 4.382E-09 5.187E-04 2.903E-02 2.534E-03 8.633E-02 1.299E-01 1.207E-01 5.61E-12
  140   1.0064  4.55E-05 2.216E-07 4.877E-04 1.343E-12 5.848E-09 6.657E-04 3.123E-02 3.323E-03 9.320E-02 2.398E-01 1.665E-01 8.06E-12
  160   1.0073  4.55E-05 3.416E-07 5.510E-04 1.884E-12 7.475E-09 8.266E-04 3.320E-02 3.942E-03 1.027E-01 4.047E-01 2.125E-01 1.13E-11
  180   1.0082  4.54E-05 5.050E-07 6.139E-04 2.510E-12 9.324E-09 1.005E-03 3.504E-02 4.743E-03 1.076E-01 6.382E-01 2.675E-01 1.51E-11
  200   1.0091  4.54E-05 7.199E-07 6.716E-04 3.146E-12 1.141E-08 1.200E-03 3.665E-02 5.889E-03 1.065E-01 9.545E-01 3.293E-01 1.89E-11
  220   1.0100  4.53E-05 9.958E-07 7.394E-04 3.845E-12 1.368E-08 1.411E-03 3.846E-02 6.580E-03 1.127E-01 1.370E+00 3.935E-01 2.31E-11
  240   1.0109  4.53E-05 1.346E-06 7.918E-04 4.576E-12 1.613E-08 1.641E-03 3.979E-02 7.458E-03 1.070E-01 1.904E+00 4.654E-01 2.75E-11
  260   1.0119  4.52E-05 1.779E-06 8.542E-04 5.291E-12 1.870E-08 1.886E-03 4.133E-02 8.473E-03 1.154E-01 2.576E+00 5.421E-01 3.17E-11
  280   1.0128  4.51E-05 2.312E-06 9.269E-04 6.247E-12 2.139E-08 2.150E-03 4.306E-02 1.003E-02 1.206E-01 3.414E+00 6.222E-01 3.75E-11
  300   1.0137  4.50E-05 2.946E-06 9.773E-04 7.175E-12 2.423E-08 2.427E-03 4.421E-02 1.182E-02 1.253E-01 4.430E+00 6.992E-01 4.30E-11
  320   1.0146  4.49E-05 3.695E-06 1.041E-03 8.070E-12 2.716E-08 2.719E-03 4.563E-02 1.370E-02 1.302E-01 5.633E+00 7.880E-01 4.84E-11
  340   1.0155  4.48E-05 4.587E-06 1.106E-03 9.213E-12 3.015E-08 3.029E-03 4.703E-02 1.553E-02 1.330E-01 7.053E+00 9.004E-01 5.53E-11
  360   1.0163  4.47E-05 5.632E-06 1.182E-03 1.059E-11 3.323E-08 3.356E-03 4.862E-02 1.706E-02 1.359E-01 8.727E+00 1.009E+00 6.35E-11
  380   1.0172  4.46E-05 6.835E-06 1.239E-03 1.205E-11 3.644E-08 3.697E-03 4.979E-02 1.791E-02 1.440E-01 1.067E+01 1.109E+00 7.23E-11
  400   1.0181  4.45E-05 8.217E-06 1.311E-03 1.342E-11 3.978E-08 4.054E-03 5.121E-02 1.833E-02 1.482E-01 1.290E+01 1.217E+00 8.05E-11
  420   1.0190  4.43E-05 9.794E-06 1.380E-03 1.497E-11 4.319E-08 4.426E-03 5.254E-02 2.117E-02 1.506E-01 1.545E+01 1.366E+00 8.98E-11
  440   1.0199  4.43E-05 1.158E-05 1.420E-03 1.647E-11 4.666E-08 4.812E-03 5.329E-02 2.389E-02 1.498E-01 1.834E+01 1.528E+00 9.88E-11
  460   1.0208  4.42E-05 1.354E-05 1.494E-03 1.804E-11 5.014E-08 5.205E-03 5.467E-02 2.547E-02 1.494E-01 2.159E+01 1.618E+00 1.08E-10
  480   1.0217  4.42E-05 1.574E-05 1.556E-03 1.981E-11 5.365E-08 5.610E-03 5.579E-02 2.596E-02 1.477E-01 2.521E+01 1.698E+00 1.19E-10
  500   1.0226  4.42E-05 1.820E-05 1.620E-03 2.153E-11 5.719E-08 6.034E-03 5.692E-02 2.625E-02 1.540E-01 2.926E+01 1.842E+00 1.29E-10
  520   1.0234  4.42E-05 2.091E-05 1.662E-03 2.323E-11 6.074E-08 6.468E-03 5.765E-02 2.677E-02 1.558E-01 3.368E+01 2.034E+00 1.39E-10
  540   1.0243  4.41E-05 2.391E-05 1.734E-03 2.489E-11 6.423E-08 6.916E-03 5.889E-02 2.877E-02 1.626E-01 3.857E+01 2.183E+00 1.49E-10
  560   1.0252  4.40E-05 2.729E-05 1.807E-03 2.665E-11 6.771E-08 7.388E-03 6.011E-02 3.024E-02 1.743E-01 4.408E+01 2.339E+00 1.60E-10
  580   1.0261  4.39E-05 3.101E-05 1.880E-03 2.840E-11 7.117E-08 7.876E-03 6.131E-02 3.150E-02 1.837E-01 5.012E+01 2.534E+00 1.70E-10
  600   1.0270  4.38E-05 3.507E-05 1.929E-03 3.030E-11 7.460E-08 8.375E-03 6.212E-02 3.273E-02 1.856E-01 5.669E+01 2.762E+00 1.82E-10
  620   1.0278  4.36E-05 3.945E-05 1.986E-03 3.243E-11 7.797E-08 8.882E-03 6.303E-02 3.376E-02 1.905E-01 6.379E+01 3.003E+00 1.95E-10
  640   1.0287  4.35E-05 4.411E-05 2.039E-03 3.446E-11 8.128E-08 9.393E-03 6.386E-02 3.632E-02 1.876E-01 7.144E+01 3.158E+00 2.07E-10
  660   1.0296  4.34E-05 4.910E-05 2.085E-03 3.686E-11 8.455E-08 9.910E-03 6.458E-02 3.791E-02 1.802E-01 7.965E+01 3.284E+00 2.21E-10
  680   1.0304  4.33E-05 5.444E-05 2.127E-03 3.936E-11 8.783E-08 1.043E-02 6.522E-02 3.900E-02 1.789E-01 8.838E+01 3.478E+00 2.36E-10
  700   1.0313  4.33E-05 6.015E-05 2.185E-03 4.210E-11 9.123E-08 1.097E-02 6.611E-02 4.094E-02 1.744E-01 9.771E+01 3.733E+00 2.53E-10
  720   1.0322  4.32E-05 6.622E-05 2.221E-03 4.540E-11 9.481E-08 1.151E-02 6.665E-02 4.287E-02 1.768E-01 1.076E+02 3.962E+00 2.72E-10
  740   1.0330  4.31E-05 7.259E-05 2.267E-03 4.817E-11 9.862E-08 1.205E-02 6.734E-02 4.442E-02 1.824E-01 1.180E+02 4.163E+00 2.89E-10
  760   1.0339  4.30E-05 7.938E-05 2.338E-03 5.120E-11 1.026E-07 1.260E-02 6.837E-02 4.580E-02 1.882E-01 1.291E+02 4.304E+00 3.07E-10
  780   1.0348  4.29E-05 8.656E-05 2.392E-03 5.425E-11 1.069E-07 1.316E-02 6.916E-02 4.794E-02 1.888E-01 1.408E+02 4.496E+00 3.26E-10
  800   1.0356  4.27E-05 9.411E-05 2.445E-03 5.739E-11 1.113E-07 1.372E-02 6.993E-02 4.955E-02 2.006E-01 1.532E+02 4.748E+00 3.44E-10
  820   1.0365  4.25E-05 1.021E-04 2.491E-03 6.035E-11 1.159E-07 1.429E-02 7.058E-02 5.185E-02 1.974E-01 1.662E+02 4.976E+00 3.62E-10
  840   1.0373  4.25E-05 1.105E-04 2.556E-03 6.293E-11 1.205E-07 1.487E-02 7.150E-02 5.501E-02 2.063E-01 1.801E+02 5.163E+00 3.78E-10
  860   1.0382  4.24E-05 1.193E-04 2.603E-03 6.528E-11 1.253E-07 1.545E-02 7.216E-02 5.866E-02 2.053E-01 1.948E+02 5.363E+00 3.92E-10
  880   1.0390  4.23E-05 1.286E-04 2.645E-03 6.770E-11 1.301E-07 1.604E-02 7.274E-02 6.370E-02 2.046E-01 2.103E+02 5.604E+00 4.06E-10
  900   1.0399  4.22E-05 1.383E-04 2.679E-03 6.971E-11 1.348E-07 1.663E-02 7.320E-02 6.882E-02 2.006E-01 2.264E+02 5.819E+00 4.18E-10
  920   1.0407  4.20E-05 1.483E-04 2.733E-03 7.138E-11 1.395E-07 1.722E-02 7.393E-02 7.331E-02 2.035E-01 2.432E+02 6.010E+00 4.28E-10
  940   1.0415  4.18E-05 1.588E-04 2.817E-03 7.279E-11 1.441E-07 1.782E-02 7.506E-02 7.655E-02 2.091E-01 2.607E+02 6.265E+00 4.37E-10
  960   1.0424  4.18E-05 1.697E-04 2.865E-03 7.493E-11 1.486E-07 1.842E-02 7.569E-02 7.869E-02 1.991E-01 2.790E+02 6.635E+00 4.50E-10
  980   1.0432  4.17E-05 1.811E-04 2.895E-03 7.716E-11 1.528E-07 1.903E-02 7.609E-02 8.027E-02 1.979E-01 2.980E+02 6.996E+00 4.63E-10
 1000   1.0440  4.15E-05 1.928E-04 2.938E-03 7.824E-11 1.569E-07 1.964E-02 7.665E-02 8.223E-02 1.947E-01 3.178E+02 7.221E+00 4.69E-10
 1020   1.0449  4.13E-05 2.049E-04 2.976E-03 8.049E-11 1.606E-07 2.024E-02 7.714E-02 8.483E-02 1.956E-01 3.384E+02 7.278E+00 4.83E-10
 1040   1.0457  4.12E-05 2.174E-04 3.043E-03 8.427E-11 1.640E-07 2.085E-02 7.801E-02 8.735E-02 1.964E-01 3.597E+02 7.419E+00 5.06E-10
 1060   1.0465  4.12E-05 2.306E-04 3.088E-03 8.771E-11 1.672E-07 2.147E-02 7.858E-02 8.968E-02 2.077E-01 3.820E+02 7.855E+00 5.26E-10
 1080   1.0473  4.10E-05 2.441E-04 3.123E-03 9.036E-11 1.702E-07 2.209E-02 7.903E-02 9.328E-02 2.133E-01 4.051E+02 8.388E+00 5.42E-10
 1100   1.0482  4.07E-05 2.579E-04 3.158E-03 9.295E-11 1.730E-07 2.271E-02 7.948E-02 9.769E-02 2.044E-01 4.287E+02 8.719E+00 5.58E-10
 1120   1.0490  4.05E-05 2.719E-04 3.204E-03 9.632E-11 1.756E-07 2.332E-02 8.006E-02 1.021E-01 1.990E-01 4.531E+02 8.814E+00 5.78E-10
 1140   1.0498  4.03E-05 2.862E-04 3.209E-03 1.004E-10 1.781E-07 2.392E-02 8.012E-02 1.057E-01 1.968E-01 4.781E+02 8.927E+00 6.02E-10
 1160   1.0506  4.01E-05 3.008E-04 3.264E-03 1.039E-10 1.804E-07 2.452E-02 8.080E-02 1.084E-01 1.992E-01 5.037E+02 9.183E+00 6.23E-10
 1180   1.0514  4.00E-05 3.155E-04 3.266E-03 1.064E-10 1.825E-07 2.512E-02 8.082E-02 1.102E-01 2.030E-01 5.297E+02 9.586E+00 6.38E-10
 1200   1.0522  4.00E-05 3.304E-04 3.285E-03 1.095E-10 1.845E-07 2.571E-02 8.105E-02 1.110E-01 2.058E-01 5.562E+02 9.985E+00 6.57E-10
 1220   1.0530  4.00E-05 3.457E-04 3.327E-03 1.135E-10 1.862E-07 2.629E-02 8.157E-02 1.110E-01 2.133E-01 5.834E+02 1.021E+01 6.81E-10
 1240   1.0538  4.00E-05 3.613E-04 3.370E-03 1.175E-10 1.879E-07 2.688E-02 8.210E-02 1.108E-01 2.116E-01 6.115E+02 1.037E+01 7.05E-10
