#--it-----t--------dt-------EEK-------EEM-------EEGW------hrms------urms------brms------umax------bmax------o2m------divu2m----gg2m-----hhTpt-----hhXpt-----hhTp2-----hhXp2------bxpt-------bypt-------bzpt-------bxp2-------byp2-------bzp2-------uxpt-------uypt-------uzpt-------uxp2-------uyp2-------uzp2----
  240   1.0051  2.19E-05 8.899E-03 7.714E-02 1.972E-09 1.132E-06 1.319E-01 3.928E-01 5.995E-01 9.939E-01 1.318E+05 1.373E+04 1.98E-07 -4.763E-17 4.002E-17 8.196E-17 -3.679E-15  2.362E-01  2.807E-01  5.060E-03  1.684E-01  -2.572E-01  2.149E-01  1.290E-01  -1.253E-01  3.706E-02  -6.549E-02  -1.534E-01  -1.147E-01
  260   1.0055  2.18E-05 8.888E-03 7.603E-02 1.952E-09 1.164E-06 1.318E-01 3.899E-01 6.118E-01 9.895E-01 1.248E+05 1.262E+04 1.96E-07 -4.174E-17 3.214E-17 -1.237E-15 -5.711E-15  2.415E-01  2.647E-01  7.328E-03  1.292E-01  -2.356E-01  2.446E-01  1.089E-01  -1.305E-01  4.044E-02  -6.292E-02  -1.474E-01  -1.313E-01
  280   1.0060  2.17E-05 8.860E-03 7.499E-02 1.953E-09 1.196E-06 1.316E-01 3.873E-01 6.333E-01 9.796E-01 1.186E+05 1.165E+04 1.96E-07 -2.308E-17 8.305E-18 -2.819E-15 -8.296E-15  2.458E-01  2.427E-01  1.474E-02  1.031E-01  -2.064E-01  2.755E-01  1.026E-01  -1.419E-01  2.520E-02  -7.567E-02  -1.311E-01  -1.339E-01
  300   1.0064  2.19E-05 8.819E-03 7.402E-02 1.961E-09 1.229E-06 1.313E-01 3.847E-01 6.209E-01 9.705E-01 1.131E+05 1.079E+04 1.97E-07 -9.612E-18 -8.662E-18 -4.181E-15 -1.017E-14  2.159E-01  2.031E-01  2.548E-02  9.522E-02  -1.647E-01  2.962E-01  1.072E-01  -1.407E-01  2.973E-02  -6.542E-02  -1.114E-01  -1.237E-01
  320   1.0069  2.22E-05 8.769E-03 7.308E-02 1.966E-09 1.263E-06 1.309E-01 3.823E-01 5.930E-01 9.774E-01 1.080E+05 1.002E+04 1.98E-07 -4.516E-17 3.667E-17 -3.885E-15 -9.718E-15  1.817E-01  1.665E-01  3.592E-02  9.460E-02  -1.302E-01  3.019E-01  8.423E-02  -1.363E-01  3.045E-02  -4.003E-02  -1.002E-01  -9.959E-02
  340   1.0073  2.23E-05 8.715E-03 7.219E-02 1.973E-09 1.299E-06 1.305E-01 3.800E-01 5.586E-01 9.669E-01 1.034E+05 9.352E+03 1.98E-07 -9.592E-17 1.059E-16 -2.646E-15 -7.963E-15  1.575E-01  1.408E-01  4.509E-02  9.399E-02  -1.173E-01  3.026E-01  7.286E-02  -1.233E-01  3.620E-02  -1.932E-02  -7.819E-02  -6.663E-02
  360   1.0077  2.21E-05 8.655E-03 7.135E-02 1.989E-09 1.334E-06 1.300E-01 3.778E-01 5.690E-01 9.531E-01 9.913E+04 8.768E+03 2.00E-07 -1.162E-16 1.380E-16 -2.031E-15 -7.049E-15  1.264E-01  1.263E-01  5.627E-02  9.330E-02  -1.247E-01  3.030E-01  7.573E-02  -9.897E-02  5.295E-02  -6.257E-03  -6.096E-02  -3.968E-02
  380   1.0082  2.21E-05 8.588E-03 7.056E-02 2.009E-09 1.369E-06 1.295E-01 3.757E-01 5.760E-01 9.666E-01 9.525E+04 8.206E+03 2.02E-07 -1.205E-16 1.488E-16 -1.953E-15 -6.877E-15  9.953E-02  1.103E-01  6.448E-02  8.801E-02  -1.399E-01  2.960E-01  5.684E-02  -7.789E-02  3.963E-02  7.062E-03  -5.562E-02  -1.726E-02
  400   1.0086  2.20E-05 8.516E-03 6.981E-02 2.020E-09 1.403E-06 1.290E-01 3.736E-01 5.740E-01 9.660E-01 9.168E+04 7.705E+03 2.03E-07 -1.177E-16 1.498E-16 -1.996E-15 -6.952E-15  8.224E-02  9.787E-02  7.172E-02  8.644E-02  -1.618E-01  2.972E-01  4.085E-02  -7.218E-02  5.086E-03  7.631E-03  -3.195E-02  1.394E-02
  420   1.0091  2.20E-05 8.442E-03 6.909E-02 2.014E-09 1.437E-06 1.284E-01 3.717E-01 5.668E-01 9.529E-01 8.835E+04 7.265E+03 2.02E-07 -1.104E-16 1.446E-16 -2.060E-15 -7.142E-15  6.609E-02  8.953E-02  7.626E-02  9.063E-02  -1.817E-01  3.028E-01  2.524E-02  -5.115E-02  -8.202E-03  -6.999E-03  -2.169E-02  2.577E-02
