 -0.885000000000000     
  0.000000E+00 -3.074805-102 -1.562161-102  9.915702-102  2.730447-101  2.027229-101  5.725222-101  6.162590-101
  1.070657E-35  7.633469E-36  5.930286E-36  2.719063E-36  2.331445E-36  1.524495E-36  7.719534E-37  7.127401E-37
  3.866466E-37  2.477326E-37  2.124820E-37  1.037853E-37  8.461000E-38  6.156525E-38  3.110504E-38  2.840561E-38
  1.753324E-38  1.062931E-38  9.546495E-39  5.105959E-39  3.835327E-39  3.107447E-39  1.606027E-39  1.420763E-39
  9.659892E-40  5.680869E-40  5.259470E-40  3.043804E-40  2.168690E-40  1.834759E-40  1.019424E-40  8.485795E-41
  6.396650E-41  3.697061E-41  3.370834E-41  2.172323E-41  1.453538E-41  1.308331E-41  7.676543E-42  6.016500E-42
  4.926617E-42  2.850730E-42  2.583720E-42  1.806397E-42  1.163624E-42  1.089565E-42  6.604378E-43  5.000629E-43
  4.350000E-43  2.538173E-43  2.252309E-43  1.657571E-43  1.008702E-43  9.458166E-44  6.006849E-44  4.220919E-44
  3.775819E-44  2.164931E-44  1.819033E-44  1.389150E-44  7.108133E-45  5.977245E-45  3.872413E-45  2.398299E-45
  1.463937E-45  5.754033E-46  8.475646E-46 -5.984304E-46 -1.495352E-46 -1.846251E-45 -7.466643E-46  5.077971E-47
 -4.875323E-47  6.735967E-47 -1.756051E-46 -1.007935E-46 -4.531780E-47 -7.221679E-46 -2.957567E-46  2.559262E-46
 -1.032498E-46 -1.783665E-46  2.696526E-47 -3.759858E-46 -5.798014E-47  2.709662E-46  2.133248E-46  3.296547E-46
  3.602229E-46  1.983479E-46  3.512143E-46  1.036187E-45  5.133375E-46  8.256963E-46  9.316101E-46  2.516625E-46
  1.005590E-45  9.166123E-46  3.566068E-46  1.342409E-45  1.188662E-45  1.291374E-45  1.933894E-45  7.554538E-46
  1.199264E-45  1.388714E-45  8.532808E-46  2.330790E-45  1.934685E-45  1.339851E-45  2.221326E-45  7.023504E-46
  1.250784E-45  1.353984E-45  5.731150E-46  7.523234E-46  5.312351E-46  4.302142E-46  5.557418E-46  2.246301E-46
  6.503309E-47 -6.716367E-47  6.387190E-47 -6.778162E-46 -7.075723E-46 -1.992825E-46 -1.638975E-45 -6.483914E-46
 -9.707947E-46 -2.323676E-45 -5.237857E-46 -2.356030E-45 -2.987739E-45 -7.242003E-46 -3.920926E-45 -2.481335E-45
 -1.044980E-45 -3.490006E-45 -1.034240E-45 -1.161945E-45 -1.781949E-45 -2.526575E-46 -8.701549E-46 -7.923254E-46
 -2.564017E-46 -8.556082E-46 -2.865842E-46 -6.430826E-47 -3.789343E-46 -1.128099E-46 -9.715967E-47  6.152948E-47
   2.17500000000002     
  0.000000E+00 -1.782954E-09  1.015429E-09  1.387408E-09  5.424705E-09  1.333737E-09  6.796849E-09  3.881185E-09
  1.645027E-09  7.311959E-09  1.147018E-09  4.985969E-09  5.161486E-09  1.114161E-09  5.876454E-09  1.769681E-09
  2.665337E-09  4.728352E-09  7.318161E-10  3.982346E-09  2.871305E-09  1.268857E-09  4.389906E-09  1.066326E-09
  2.422823E-09  3.359244E-09  5.029394E-10  2.730787E-09  1.140912E-09  5.842627E-10  1.131344E-09  1.298695E-10
  2.766763E-10  1.418428E-10  1.332680E-11  2.697166E-11  2.899760E-12  9.798007E-13  3.841075E-13  1.174315E-14
  1.136875E-14  2.330312E-15  2.246385E-16  1.931106E-16  2.176075E-17  7.772290E-18  3.653518E-18  3.768012E-19
  3.077168E-19  9.631199E-20  1.468496E-20  1.349013E-20  2.758903E-21  9.939950E-22  6.712321E-22  1.110770E-22
  8.355994E-23  3.589315E-23  7.494532E-24  7.140952E-24  2.132126E-24  8.191194E-25  6.186265E-25  1.412651E-25
  1.031488E-25  5.709631E-26  1.436485E-26  1.352296E-26  4.880361E-27  2.060864E-27  1.672936E-27  4.972122E-28
  3.450099E-28  2.125423E-28  6.576629E-29  5.790978E-29  2.620977E-29  1.131267E-29  9.684202E-30  3.453595E-30
  2.266776E-30  1.571283E-30  5.410105E-31  4.724840E-31  2.426654E-31  1.113778E-31  9.765785E-32  3.980884E-32
  2.590377E-32  1.904411E-32  7.551491E-33  6.444572E-33  3.700164E-33  1.689387E-33  1.547480E-33  7.050027E-34
  4.513369E-34  3.632042E-34  1.546193E-34  1.245621E-34  7.950492E-35  3.822030E-35  3.490840E-35  1.782556E-35
  1.099542E-35  9.406945E-36  4.240096E-36  3.455097E-36  2.377358E-36  1.175326E-36  1.071671E-36  5.902513E-37
  3.680805E-37  3.190089E-37  1.580879E-37  1.246408E-37  9.131725E-38  4.646214E-38  4.177245E-38  2.542313E-38
  1.574129E-38  1.406425E-38  7.349769E-39  5.695285E-39  4.373895E-39  2.328252E-39  2.079498E-39  1.336087E-39
  8.225607E-40  7.524218E-40  4.130457E-40  3.155175E-40  2.586712E-40  1.393302E-40  1.255932E-40  8.417941E-41
  5.214719E-41  4.826546E-41  2.820106E-41  2.096887E-41  1.779474E-41  1.013726E-41  8.933916E-42  6.278611E-42
  3.930732E-42  3.691343E-42  2.282433E-42  1.682035E-42  1.456711E-42  8.493316E-43  7.409101E-43  5.543201E-43
  3.377348E-43  3.221287E-43  2.039623E-43  1.460433E-43  1.301004E-43  7.571065E-44  6.415494E-44  4.889846E-44
  2.903798E-44  2.744591E-44  1.709961E-44  1.114616E-44  8.971908E-45  4.971556E-45  3.858345E-45  3.161757E-45
  1.221513E-45  6.395490E-46  5.073693E-46 -4.691731E-46 -2.679527E-45 -6.247514E-46 -7.638105E-46 -5.759087E-46
 -1.437715E-46 -1.091795E-46 -1.370499E-46  2.193276E-47 -5.867577E-46 -1.729072E-46 -2.344414E-46 -2.042202E-46
  2.417913E-46 -5.034366E-46 -1.552448E-46 -1.163382E-46 -8.581479E-47  2.461073E-46  7.733332E-47  1.204709E-46
  1.826433E-46  2.218415E-46  4.518279E-46  3.402861E-46  1.159903E-45  7.334176E-46  5.785629E-46  8.076099E-46
  3.096297E-46  7.405339E-46  7.294831E-46  5.166207E-46  2.579984E-45  1.289419E-45  1.050068E-45  1.499216E-45
  6.669220E-46  1.389941E-45  1.516444E-45  9.790757E-46  3.447352E-45  1.680910E-45  1.107713E-45  1.552612E-45
  6.108700E-46  1.301067E-45  1.017415E-45  5.726433E-46  8.301114E-46  4.082214E-46  3.041909E-46  4.459849E-46
  2.399588E-46 -1.390074E-46 -7.722362E-47  4.927298E-47 -1.109566E-45 -4.490689E-46 -6.996790E-46 -1.716544E-45
 -3.137460E-46 -1.675229E-45 -1.994978E-45 -6.422800E-46 -3.704798E-45 -2.501352E-45 -1.383168E-45 -4.220429E-45
 -1.303842E-45 -1.803666E-45 -2.394303E-45 -2.479046E-46 -1.660581E-45 -8.690710E-46 -2.637953E-46 -1.177789E-45
 -2.828525E-46 -3.916538E-46 -6.034570E-46  8.786570E-47 -3.591556E-46 -3.518799E-46  5.174731E-47  7.397429E-47
   2.18500000000002     
  0.000000E+00 -1.777841E-09  9.668297E-10  1.483353E-09  5.314329E-09  1.301742E-09  7.075034E-09  3.430165E-09
  2.012579E-09  7.166920E-09  9.337923E-10  5.570046E-09  4.489522E-09  1.524475E-09  5.931936E-09  1.203397E-09
  3.446817E-09  4.166378E-09  8.380263E-10  4.415466E-09  2.024528E-09  1.999909E-09  4.141589E-09  6.397942E-10
  3.244042E-09  2.576454E-09  8.515981E-10  2.958434E-09  6.340897E-10  1.000459E-09  9.685025E-10  9.851593E-11
  3.630998E-10  8.907304E-11  2.892654E-11  2.681436E-11  1.298341E-12  1.602010E-12  2.705373E-13  1.805799E-14
  1.383505E-14  1.288281E-15  4.431392E-16  1.791326E-16  1.282095E-17  1.217816E-17  2.599790E-18  4.369547E-19
  3.848220E-19  5.646383E-20  2.508529E-20  1.290076E-20  1.754898E-21  1.535654E-21  4.940574E-22  1.186314E-22
  1.059018E-22  2.236402E-23  1.164543E-23  6.966396E-24  1.444562E-24  1.256640E-24  4.714536E-25  1.445825E-25
  1.322805E-25  3.714044E-26  2.115590E-26  1.343388E-26  3.409872E-27  3.103972E-27  1.295416E-27  4.896593E-28
  4.393936E-28  1.409338E-28  9.197588E-29  5.846104E-29  1.863926E-29  1.678365E-29  7.718912E-30  3.353980E-30
  2.923784E-30  1.083481E-30  7.270351E-31  4.861120E-31  1.772964E-31  1.602349E-31  7.904196E-32  3.787566E-32
  3.360071E-32  1.357362E-32  9.566790E-33  6.631631E-33  2.719425E-33  2.410349E-33  1.279701E-33  6.713154E-34
  5.917857E-34  2.597098E-34  1.914732E-34  1.314878E-34  5.884330E-35  5.338414E-35  2.962000E-35  1.655851E-35
  1.429691E-35  6.860375E-36  5.107571E-36  3.718599E-36  1.765633E-36  1.618737E-36  9.157845E-37  5.393908E-37
  4.770369E-37  2.370174E-37  1.846733E-37  1.344475E-37  6.876077E-38  6.246027E-38  3.662988E-38  2.279839E-38
  2.027780E-38  1.058402E-38  8.381563E-39  6.235480E-39  3.303910E-39  3.082201E-39  1.853047E-39  1.197340E-39
  1.062838E-39  5.795137E-40  4.714792E-40  3.511157E-40  1.979965E-40  1.798200E-40  1.134790E-40  7.510244E-41
  6.768463E-41  3.805501E-41  3.098037E-41  2.368709E-41  1.382626E-41  1.279891E-41  8.263759E-42  5.593671E-42
  5.043204E-42  2.932403E-42  2.455297E-42  1.889580E-42  1.140981E-42  1.072684E-42  6.857168E-43  4.854065E-43
  4.379902E-43  2.568911E-43  2.217745E-43  1.671803E-43  1.008218E-43  9.448107E-44  5.981080E-44  4.264120E-44
  3.763801E-44  2.140179E-44  1.875559E-44  1.355440E-44  7.087284E-45  6.124819E-45  3.698976E-45  2.533593E-45
  1.542506E-45  5.661883E-46  9.777651E-46 -2.613046E-46 -4.771139E-46 -2.250319E-45 -4.234592E-46 -8.385203E-47
 -1.007402E-46  6.381172E-47 -2.414238E-46 -4.440409E-47 -3.407941E-46 -8.610640E-46 -7.612414E-47  1.597967E-46
  1.871146E-47 -3.452112E-47 -3.336911E-46 -1.332020E-46 -1.797224E-47  1.488006E-46  3.665551E-46  2.918421E-47
  3.820517E-46  2.282150E-46  5.112000E-46  6.941910E-46  4.888856E-46  1.267850E-45  6.079883E-46  3.346682E-46
  9.454678E-46  3.673249E-46  5.725796E-46  8.751227E-46  8.981287E-46  2.815488E-45  1.049566E-45  1.059268E-45
  1.538967E-45  6.600772E-46  1.749823E-45  1.579439E-45  1.321283E-45  3.529431E-45  1.059642E-45  1.135790E-45
  1.479244E-45  7.083886E-46  9.044206E-46  7.529893E-46  4.841200E-46  5.886202E-46  3.016091E-46  5.053330E-46
  1.431447E-46  6.952525E-47 -3.251796E-46  8.320919E-49 -4.563792E-46 -1.146749E-45 -2.712238E-46 -1.092229E-45
 -1.224602E-45 -3.730095E-46 -2.515898E-45 -1.422041E-45 -1.692835E-45 -4.761170E-45 -1.144215E-45 -2.713328E-45
 -3.810913E-45 -3.983082E-46 -2.311124E-45 -1.070315E-45 -6.100437E-46 -1.473837E-45 -2.994919E-46 -8.632292E-46
 -8.414818E-46  1.049078E-47 -5.943593E-46 -1.569967E-46 -1.066260E-46 -4.844799E-46 -2.812464E-47  9.836029E-47
   2.19500000000001     
  0.000000E+00 -1.772050E-09  9.198858E-10  1.580025E-09  5.191072E-09  1.306754E-09  7.311672E-09  2.995223E-09
  2.418460E-09  6.928758E-09  8.328862E-10  6.065961E-09  3.787390E-09  2.066440E-09  5.786634E-09  8.093951E-10
  4.200589E-09  3.470076E-09  1.219532E-09  4.582936E-09  1.309297E-09  2.841814E-09  3.579751E-09  5.836743E-10
  3.852135E-09  1.729150E-09  1.516172E-09  2.820143E-09  3.503754E-10  1.405888E-09  6.964353E-10  1.799278E-10
  3.934590E-10  4.403583E-11  5.103014E-11  2.142050E-11  1.352891E-12  1.982450E-12  1.412814E-13  3.760111E-14
  1.301146E-14  7.251403E-16  6.874548E-16  1.247221E-16  1.741106E-17  1.417368E-17  1.459735E-18  7.832102E-19
  3.484757E-19  3.916430E-20  3.720957E-20  8.828574E-21  2.362014E-21  1.739168E-21  2.924564E-22  1.962261E-22
  9.235336E-23  1.808132E-23  1.662612E-23  4.730582E-24  1.905623E-24  1.366786E-24  3.021819E-25  2.310857E-25
  1.122336E-25  3.191759E-26  2.874747E-26  9.113221E-27  4.594388E-27  3.281540E-27  8.758863E-28  7.486047E-28
  3.582686E-28  1.309760E-28  1.202911E-28  3.974492E-29  2.514696E-29  1.705403E-29  5.502927E-30  4.889503E-30
  2.325998E-30  1.078122E-30  9.183470E-31  3.386555E-31  2.382417E-31  1.578833E-31  5.993477E-32  5.480911E-32
  2.627303E-32  1.401556E-32  1.175670E-32  4.551598E-33  3.656258E-33  2.299184E-33  1.018855E-33  9.220468E-34
  4.575752E-34  2.773752E-34  2.251365E-34  9.440275E-35  7.998684E-35  4.967754E-35  2.465284E-35  2.249877E-35
  1.081061E-35  7.658673E-36  5.882793E-36  2.706577E-36  2.396050E-36  1.460237E-36  8.011217E-37  7.220786E-37
  3.609561E-37  2.700813E-37  2.041434E-37  1.007633E-37  9.267535E-38  5.529239E-38  3.331712E-38  2.953595E-38
  1.539746E-38  1.237839E-38  8.990897E-39  4.816341E-39  4.450269E-39  2.652626E-39  1.750062E-39  1.508925E-39
  8.054471E-40  6.880831E-40  4.837268E-40  2.786265E-40  2.624485E-40  1.521535E-40  1.116289E-40  9.211641E-41
  5.117945E-41  4.556697E-41  3.130578E-41  1.937376E-41  1.803892E-41  1.069215E-41  8.291538E-42  6.643928E-42
  3.891138E-42  3.566094E-42  2.418220E-42  1.608024E-42  1.468763E-42  8.719075E-43  7.147355E-43  5.678165E-43
  3.358191E-43  3.186411E-43  2.074593E-43  1.446704E-43  1.301322E-43  7.581164E-44  6.440874E-44  4.846045E-44
  2.918593E-44  2.765365E-44  1.655482E-44  1.151325E-44  8.958318E-45  4.853492E-45  4.025122E-45  3.003762E-45
  1.156026E-45  6.447543E-46  4.097756E-46 -7.893049E-46 -2.156112E-45 -3.859422E-46 -1.046148E-45 -3.796135E-46
 -8.574176E-47 -7.696632E-47 -8.958076E-47 -4.637656E-47 -2.386452E-46 -1.907673E-46 -4.147061E-46 -1.396532E-47
  5.745423E-47 -5.023201E-46  1.447867E-46 -3.640403E-46 -1.021557E-46  3.294056E-46  4.511881E-47  3.805794E-46
  2.548553E-46  1.952437E-46  3.247131E-46  8.736316E-46  7.976243E-46  6.179656E-46  9.192596E-46  4.118576E-46
  8.121488E-46  1.019002E-45  3.976823E-46  1.263335E-45  1.491072E-45  1.071281E-45  1.925929E-45  7.972600E-46
  1.156123E-45  1.396011E-45  8.646328E-46  2.359765E-45  1.737612E-45  1.583078E-45  2.204916E-45  6.225932E-46
  1.456836E-45  1.188467E-45  5.417125E-46  8.141094E-46  3.956832E-46  5.083932E-46  5.534484E-46  2.558874E-46
  1.138788E-47  5.525647E-47 -9.025321E-47 -7.105433E-46 -2.482852E-46 -7.178351E-46 -1.300559E-45 -1.388544E-46
 -1.756305E-45 -1.146003E-45 -1.021322E-45 -3.111019E-45 -9.368411E-46 -3.129779E-45 -3.638506E-45 -7.799624E-46
 -3.996635E-45 -1.773315E-45 -9.393450E-46 -2.222082E-45 -3.792295E-46 -1.087729E-45 -9.162258E-46 -3.374447E-46
 -1.089692E-45 -2.388315E-46 -2.743280E-46 -4.569205E-46  3.645259E-47 -3.370674E-46 -2.342659E-46  1.044598E-46
   2.20500000000001     
  0.000000E+00 -1.765586E-09  8.746801E-10  1.677040E-09  5.055868E-09  1.348360E-09  7.503594E-09  2.584945E-09
  2.851958E-09  6.606218E-09  8.474724E-10  6.450273E-09  3.095573E-09  2.702358E-09  5.453709E-09  6.217471E-10
  4.850665E-09  2.720340E-09  1.824821E-09  4.463005E-09  8.371455E-10  3.647413E-09  2.814121E-09  9.063212E-10
  4.112026E-09  1.024662E-09  2.318515E-09  2.358354E-09  3.740408E-10  1.668717E-09  4.106196E-10  3.429614E-10
  3.563123E-10  2.540457E-11  6.983587E-11  1.334407E-11  3.022717E-12  1.926280E-12  6.669895E-14  5.911172E-14
  9.415183E-15  9.912766E-16  7.964857E-16  6.764795E-17  3.212614E-17  1.228279E-17  1.125482E-18  1.131684E-18
  2.303264E-19  5.942723E-20  3.998558E-20  5.152436E-21  3.972689E-21  1.401068E-21  2.783557E-22  2.591018E-22
  5.838702E-23  2.791949E-23  1.648810E-23  3.200287E-24  2.921623E-24  1.008513E-24  3.381378E-25  2.807499E-25
  7.182746E-26  4.890180E-26  2.578617E-26  7.222041E-27  6.550272E-27  2.314920E-27  1.107075E-27  8.342943E-28
  2.434438E-28  1.997808E-28  9.948842E-29  3.651881E-29  3.333061E-29  1.164530E-29  7.398644E-30  4.964142E-30
  1.707868E-30  1.562120E-30  7.079076E-31  3.510023E-31  2.899582E-31  1.100826E-31  8.401171E-32  5.108946E-32
  2.137125E-32  1.925540E-32  8.773878E-33  5.384658E-33  4.134319E-33  1.647476E-33  1.441949E-33  7.944461E-34
  4.094049E-34  3.673321E-34  1.632242E-34  1.168660E-34  8.297830E-35  3.784532E-35  3.435941E-35  1.820397E-35
  1.091610E-35  9.381762E-36  4.218174E-36  3.529925E-36  2.306029E-36  1.201103E-36  1.089935E-36  5.527900E-37
  3.961868E-37  3.095411E-37  1.525813E-37  1.356961E-37  8.263652E-38  4.935137E-38  4.309530E-38  2.243508E-38
  1.806130E-38  1.314732E-38  7.042173E-39  6.473855E-39  3.711001E-39  2.590116E-39  2.141164E-39  1.135274E-39
  9.953028E-40  6.765610E-40  4.049070E-40  3.684468E-40  2.101157E-40  1.608230E-40  1.269310E-40  7.048980E-41
  6.575540E-41  4.192355E-41  2.794875E-41  2.470965E-41  1.407118E-41  1.203284E-41  8.902752E-42  5.314182E-42
  5.003771E-42  3.093547E-42  2.318884E-42  1.951481E-42  1.139826E-42  1.045056E-42  7.122503E-43  4.732621E-43
  4.388197E-43  2.607651E-43  2.182511E-43  1.685005E-43  1.008064E-43  9.437966E-44  5.956096E-44  4.308447E-44
  3.746306E-44  2.123476E-44  1.927476E-44  1.316262E-44  7.134756E-45  6.210690E-45  3.544030E-45  2.707994E-45
  1.591866E-45  5.652023E-46  1.036476E-45  1.632383E-47 -1.148298E-45 -2.301115E-45 -2.138506E-46 -3.171995E-46
 -1.566481E-46  7.618682E-48 -2.623446E-46  2.310887E-47 -6.686190E-46 -6.922339E-46  2.118995E-47 -7.507244E-47
  2.128469E-46 -1.801116E-46 -4.762305E-46  3.345554E-47 -3.154145E-47  1.375125E-46  2.635827E-46 -7.486738E-47
  2.496875E-46  2.372819E-46  5.403159E-46  2.626057E-46  1.026238E-45  9.907186E-46  4.639282E-46  7.804960E-46
  3.521559E-46  5.592925E-46  7.709706E-46  4.387150E-46  2.466240E-45  1.554055E-45  9.505822E-46  1.514707E-45
  6.894941E-46  1.377692E-45  1.494600E-45  1.028745E-45  3.473052E-45  1.441300E-45  1.297457E-45  1.445337E-45
  6.106702E-46  1.431568E-45  9.029642E-46  5.965200E-46  7.945206E-46  3.748319E-46  4.219852E-46  3.180158E-46
  1.703604E-46 -1.484634E-46  6.914384E-47 -4.223205E-46 -9.624793E-46 -1.330037E-46 -1.504531E-45 -9.314269E-46
 -7.779474E-46 -2.363107E-45 -5.886912E-46 -2.304777E-45 -2.917202E-45 -7.887606E-46 -4.118301E-45 -2.009560E-45
 -1.540625E-45 -3.465155E-45 -6.736155E-46 -1.746459E-45 -1.345427E-45 -3.432117E-46 -1.134334E-45 -4.111292E-46
 -6.582240E-46 -7.698687E-46 -1.022526E-46 -3.951080E-46 -1.221863E-46 -1.049025E-46 -3.021866E-46  8.464179E-47
   2.21500000000001     
  0.000000E+00 -1.758451E-09  8.312916E-10  1.774017E-09  4.909722E-09  1.425762E-09  7.648318E-09  2.207357E-09
  3.301730E-09  6.210703E-09  9.760446E-10  6.705157E-09  2.453603E-09  3.388507E-09  4.960902E-09  6.558305E-10
  5.332271E-09  2.003437E-09  2.574152E-09  4.075158E-09  6.803087E-10  4.277202E-09  1.992253E-09  1.537569E-09
  3.968209E-09  6.334825E-10  3.045759E-09  1.706825E-09  6.951010E-10  1.704725E-09  2.104450E-10  5.265797E-10
  2.668373E-10  4.069724E-11  7.708482E-11  6.366273E-12  5.474545E-12  1.466023E-12  8.689811E-14  7.028323E-14
  5.223492E-15  1.912274E-15  6.994612E-16  4.722528E-17  4.630342E-17  7.956842E-18  1.851919E-18  1.198905E-18
  1.309069E-19  9.913921E-20  3.096216E-20  5.346059E-21  5.000444E-21  8.692472E-22  4.650887E-22  2.391494E-22
  4.223193E-23  4.037733E-23  1.143933E-23  4.251243E-24  3.200827E-24  6.531390E-25  5.293050E-25  2.253319E-25
  6.849227E-26  6.318160E-26  1.678519E-26  1.063902E-26  6.195734E-27  1.771249E-27  1.601945E-27  6.033692E-28
  2.937382E-28  2.250017E-28  6.761346E-29  5.461359E-29  2.772607E-29  1.103215E-29  9.640904E-30  3.441129E-30
  2.335036E-30  1.521241E-30  5.467647E-31  4.950223E-31  2.184474E-31  1.245717E-31  9.587325E-32  3.552972E-32
  3.046149E-32  1.666187E-32  7.946672E-33  7.039717E-33  2.953998E-33  2.126497E-33  1.444764E-33  6.278912E-34
  5.751733E-34  2.853431E-34  1.765537E-34  1.358538E-34  5.954633E-35  5.172714E-35  3.055949E-35  1.632777E-35
  1.427014E-35  6.860806E-36  5.177481E-36  3.650660E-36  1.780467E-36  1.653070E-36  8.654680E-37  5.752042E-37
  4.678090E-37  2.268419E-37  2.000698E-37  1.227844E-37  7.252844E-38  6.468001E-38  3.256783E-38  2.598151E-38
  1.899045E-38  1.022032E-38  9.399755E-39  5.319353E-39  3.735231E-39  3.115534E-39  1.610491E-39  1.439415E-39
  9.346969E-40  5.883834E-40  5.272169E-40  2.852919E-40  2.375538E-40  1.729528E-40  1.014958E-40  9.254850E-41
  5.564347E-41  4.115470E-41  3.382876E-41  1.905154E-41  1.733755E-41  1.158892E-41  7.713633E-42  6.816286E-42
  4.006198E-42  3.378770E-42  2.548545E-42  1.560649E-42  1.459076E-42  9.038167E-43  6.883826E-43  5.784388E-43
  3.360756E-43  3.144106E-43  2.109949E-43  1.434049E-43  1.301312E-43  7.591344E-44  6.465451E-44  4.801267E-44
  2.938702E-44  2.777930E-44  1.606613E-44  1.192414E-44  8.878133E-45  4.801675E-45  4.163488E-45  2.819815E-45
  1.125172E-45  6.415395E-46  3.935585E-46 -1.002344E-45 -1.398243E-45 -5.269338E-46 -1.159662E-45 -1.384696E-46
 -3.981938E-47 -5.534332E-48 -9.876389E-47 -1.006068E-46  2.384124E-51 -4.707714E-46 -4.058118E-46  2.045464E-46
 -9.145797E-47 -2.573651E-46  8.481075E-47 -3.921520E-46 -6.304234E-47  2.642550E-46  2.405908E-46  2.821999E-46
  3.850325E-46  2.086935E-46  4.072090E-46  9.679985E-46  3.961163E-46  1.116368E-45  7.772085E-46  2.111040E-46
  1.082836E-45  4.966191E-46  4.801889E-46  1.047689E-45  7.312431E-46  2.730675E-45  1.168353E-45  1.001198E-45
  1.558215E-45  6.652947E-46  1.759727E-45  1.503957E-45  1.493907E-45  3.496176E-45  9.178303E-46  1.300414E-45
  1.274541E-45  7.789109E-46  1.014161E-45  6.765304E-46  6.409448E-46  5.299294E-46  2.412159E-46  5.364013E-46
  2.296193E-46 -4.961121E-47 -2.262421E-46  1.925064E-46 -9.587814E-46 -7.113177E-46 -4.341539E-46 -1.740284E-45
 -3.800499E-46 -1.474982E-45 -2.101335E-45 -6.410250E-46 -3.711253E-45 -2.270240E-45 -1.690965E-45 -4.097318E-45
 -9.225057E-46 -2.461256E-45 -1.968257E-45 -4.614244E-46 -1.897816E-45 -4.484403E-46 -6.117263E-46 -9.668753E-46
 -2.003929E-46 -8.018068E-46 -3.228515E-46 -5.916158E-47 -3.665226E-46 -9.340601E-47 -1.447883E-46  6.341871E-47
   2.22500000000001     
  0.000000E+00 -1.750650E-09  7.897954E-10  1.870572E-09  4.753707E-09  1.537793E-09  7.744080E-09  1.869769E-09
  3.756096E-09  5.755871E-09  1.212515E-09  6.819234E-09  1.897793E-09  4.078151E-09  4.348223E-09  9.070759E-10
  5.598303E-09  1.401076E-09  3.370063E-09  3.476997E-09  8.606776E-10  4.623508E-09  1.271078E-09  2.343967E-09
  3.456561E-09  6.479908E-10  3.506810E-09  1.051884E-09  1.213208E-09  1.504293E-09  1.646431E-10  6.627080E-10
  1.606354E-10  8.324672E-11  6.968824E-11  3.724947E-12  7.498382E-12  8.429176E-13  1.901724E-13  6.480476E-14
  2.955369E-15  2.903114E-15  4.618583E-16  7.723168E-17  4.974955E-17  4.460811E-18  3.062507E-18  9.324213E-19
  1.340830E-19  1.232511E-19  1.847029E-20  9.195505E-21  4.442647E-21  6.849874E-22  6.549597E-22  1.586886E-22
  6.184431E-23  4.102389E-23  7.543823E-24  6.569050E-24  2.395839E-24  7.642866E-25  6.178406E-25  1.421386E-25
  1.066389E-25  5.400020E-26  1.524701E-26  1.407918E-26  4.106790E-27  2.522624E-27  1.541610E-27  4.486584E-28
  4.207190E-28  1.623933E-28  8.240044E-29  6.040271E-29  1.902924E-29  1.635636E-29  7.815173E-30  3.391009E-30
  2.912887E-30  1.045514E-30  7.772778E-31  4.575321E-31  1.825383E-31  1.682295E-31  6.851771E-32  4.439853E-32
  3.193508E-32  1.253660E-32  1.127420E-32  5.403166E-33  3.102444E-33  2.501270E-33  1.023757E-33  8.612625E-34
  5.104239E-34  2.549231E-34  2.278502E-34  9.858076E-35  7.596253E-35  5.147722E-35  2.435404E-35  2.233856E-35
  1.091525E-35  7.683406E-36  5.831745E-36  2.705328E-36  2.450356E-36  1.395594E-36  8.419576E-37  7.161406E-37
  3.444803E-37  2.923439E-37  1.896533E-37  1.052670E-37  9.617562E-38  4.935544E-38  3.774413E-38  2.791362E-38
  1.498683E-38  1.383047E-38  7.748254E-39  5.460316E-39  4.430184E-39  2.339945E-39  2.081383E-39  1.310817E-39
  8.473349E-40  7.483146E-40  3.967135E-40  3.397614E-40  2.415451E-40  1.429640E-40  1.316580E-40  7.428591E-41
  5.955980E-41  4.617238E-41  2.629301E-41  2.429570E-41  1.514378E-41  1.109858E-41  9.367917E-42  5.261620E-42
  4.821630E-42  3.295885E-42  2.200999E-42  1.982528E-42  1.159941E-42  1.009742E-42  7.378912E-43  4.643071E-43
  4.374884E-43  2.653198E-43  2.147171E-43  1.697093E-43  1.008236E-43  9.427746E-44  5.931933E-44  4.353601E-44
  3.723674E-44  2.115089E-44  1.972846E-44  1.273844E-44  7.245892E-45  6.227448E-45  3.426423E-45  2.894332E-45
  1.602611E-45  5.723763E-46  1.009475E-45  1.478683E-46 -1.924308E-45 -1.983786E-45 -2.086982E-46 -5.359082E-46
 -1.861306E-46 -6.761791E-47 -2.247478E-46  5.410779E-47 -7.677079E-46 -3.654996E-46 -9.128698E-47 -2.206239E-46
  2.746691E-46 -4.486760E-46 -2.347734E-46 -8.617722E-47 -8.259847E-47  2.530786E-46  5.745946E-47  1.823290E-46
  1.831163E-46  2.083164E-46  3.903887E-46  5.547923E-46  1.061648E-45  5.736863E-46  8.017645E-46  6.039749E-46
  5.912308E-46  1.034566E-45  4.714571E-46  1.132535E-45  1.800225E-45  9.060739E-46  1.892124E-45  8.445680E-46
  1.113513E-45  1.402876E-45  8.767650E-46  2.381196E-45  1.556445E-45  1.849804E-45  2.134752E-45  5.982498E-46
  1.612200E-45  1.007850E-45  5.797753E-46  8.398033E-46  3.361182E-46  5.747046E-46  4.683016E-46  3.683504E-46
  4.153444E-47  1.141807E-46 -2.741361E-46 -3.031791E-46 -2.463991E-46 -1.145126E-45 -4.628356E-46 -8.058758E-46
