 -0.885000000000000     
  0.000000E+00  1.433565-101  3.376341-101  6.244888-101  1.475565-100  2.241929-100  2.934114-100  3.654713-100
  1.093484E-61  7.282986E-62  4.780630E-62  3.111151E-62  2.019857E-62  1.298937E-62  8.361715E-63  5.304169E-63
  3.400722E-63  2.161896E-63  1.366129E-63  8.676633E-64  5.500964E-64  3.510148E-64  2.224743E-64  1.423732E-64
  9.082073E-65  5.865249E-65  3.760529E-65  2.406125E-65  1.559159E-65  1.011156E-65  6.535587E-66  4.231668E-66
  2.777673E-66  1.808995E-66  1.196916E-66  7.710161E-67  5.156047E-67  3.400157E-67  2.243506E-67  1.495637E-67
  9.918893E-68  6.669045E-68  4.433725E-68  2.954846E-68  1.992844E-68  1.337612E-68  9.062051E-69  6.099245E-69
  4.156306E-69  2.821495E-69  1.923072E-69  1.317504E-69  9.074183E-70  6.232376E-70  4.291922E-70  2.955614E-70
 -0.370000000000001     
  0.000000E+00  5.191273E-44  8.630476E-44  2.413741E-43  4.839849E-43  1.008553E-42  1.337583E-42  1.687473E-42
  2.010372E-42  3.188749E-42  3.340141E-42  4.011695E-42  4.942270E-42  5.686713E-42  6.431227E-42  6.815726E-42
  8.663987E-42  9.440124E-42  1.037313E-41  1.091166E-41  1.146621E-41  1.292066E-41  1.390005E-41  1.468059E-41
  1.556640E-41  1.692897E-41  1.778060E-41  1.911752E-41  1.948452E-41  2.078163E-41  2.178886E-41  2.256318E-41
  2.230985E-41  2.403183E-41  2.541571E-41  2.484985E-41  2.595885E-41  2.665506E-41  2.768202E-41  2.752447E-41
  2.898161E-41  2.974442E-41  2.985138E-41  3.079204E-41  3.080314E-41  3.235967E-41  3.175356E-41  3.198581E-41
  3.317128E-41  3.378196E-41  3.388272E-41  3.357884E-41  3.483124E-41  3.530874E-41  3.482258E-41  3.563130E-41
  3.631940E-41  3.736429E-41  3.663148E-41  3.802854E-41  3.823043E-41  3.788412E-41  3.836627E-41  3.773545E-41
  3.901581E-41  3.951475E-41  3.834027E-41  3.871642E-41  3.834385E-41  3.936872E-41  3.854817E-41  3.727337E-41
  3.760090E-41  3.585239E-41  3.661259E-41  3.484545E-41  3.368657E-41  3.289509E-41  3.083843E-41  2.986526E-41
  2.777448E-41  2.678180E-41  2.473365E-41  2.314647E-41  2.093567E-41  1.946481E-41  1.748246E-41  1.555731E-41
  1.389984E-41  1.239194E-41  1.090127E-41  9.288983E-42  8.017705E-42  6.909511E-42  5.743488E-42  4.808682E-42
  3.987488E-42  3.235736E-42  2.665369E-42  2.072917E-42  1.646083E-42  1.289213E-42  1.001651E-42  7.569258E-43
  5.567027E-43  4.279653E-43  3.026315E-43  2.176086E-43  1.542237E-43  1.087262E-43  7.350528E-44  4.927426E-44
  3.297160E-44  2.147119E-44  1.369411E-44  8.496472E-45  5.304670E-45  3.146951E-45  1.832436E-45  1.048687E-45
  6.034636E-46  3.293558E-46  1.768963E-46  9.457879E-47  5.019446E-47  2.676383E-47  1.435536E-47  8.026442E-48
  4.673340E-48  2.791935E-48  1.686917E-48  1.036367E-48  6.441836E-49  3.831683E-49  2.325904E-49  1.356600E-49
  8.138375E-50  4.803177E-50  2.837105E-50  1.729328E-50  1.092097E-50  6.853225E-51  4.377061E-51  2.756110E-51
  1.764116E-51  1.123964E-51  7.085124E-52  4.461572E-52  2.847667E-52  1.828873E-52  1.181974E-52  7.739386E-53
  5.141375E-53  3.388522E-53  2.277243E-53  1.473073E-53  9.874188E-54  6.620566E-54  4.388451E-54  2.978183E-54
  2.032898E-54  1.397020E-54  9.382858E-55  6.482620E-55  4.406142E-55  3.068304E-55  2.103566E-55  1.467076E-55
  1.021996E-55  7.139444E-56  5.050668E-56  3.502622E-56  2.485837E-56  1.763239E-56  1.250650E-56  8.819910E-57
  6.377506E-57  4.565853E-57  3.290612E-57  2.346449E-57  1.695775E-57  1.237730E-57  8.902665E-58  6.492755E-58
  4.716323E-58  3.454526E-58  2.507791E-58  1.836214E-58  1.343960E-58  9.790587E-59  7.105939E-59  5.250725E-59
  3.822298E-59  2.780213E-59  2.035001E-59  1.465763E-59  1.059745E-59  7.586003E-60  5.452554E-60  3.844397E-60
  2.733894E-60  1.923977E-60  1.338195E-60  9.183292E-61  6.323171E-61  4.319465E-61  2.887092E-61  1.951359E-61
  1.296498E-61  8.537719E-62  5.495568E-62  3.565804E-62  2.298984E-62  1.466747E-62  9.424309E-63  5.922095E-63
  3.787681E-63  2.409007E-63  1.514072E-63  9.675423E-64  6.179943E-64  3.932739E-64  2.501151E-64  1.600957E-64
  1.026005E-64  6.644149E-65  4.251085E-65  2.727757E-65  1.775295E-65  1.146189E-65  7.469359E-66  4.852940E-66
  3.191919E-66  2.082611E-66  1.370786E-66  8.921545E-67  5.960199E-67  3.933517E-67  2.608126E-67  1.746965E-67
  1.157621E-67  7.790656E-68  5.203425E-68  3.491428E-68  2.363325E-68  1.594324E-68  1.077782E-68  7.273243E-69
  4.980656E-69  3.397176E-69  2.318413E-69  1.582872E-69  1.096277E-69  7.523922E-70  5.188831E-70  3.622114E-70
 -0.360000000000001     
  0.000000E+00  1.609547E-43  2.722281E-43  7.263505E-43  1.475875E-42  3.019493E-42  4.031288E-42  5.092508E-42
  6.051541E-42  9.576329E-42  1.003299E-41  1.201795E-41  1.485421E-41  1.708749E-41  1.930699E-41  2.045593E-41
  2.587798E-41  2.831346E-41  3.116803E-41  3.265719E-41  3.427470E-41  3.865909E-41  4.148729E-41  4.376512E-41
  4.644046E-41  5.039545E-41  5.293496E-41  5.699696E-41  5.785299E-41  6.163348E-41  6.461989E-41  6.691056E-41
  6.605976E-41  7.124299E-41  7.521625E-41  7.335696E-41  7.656344E-41  7.872321E-41  8.162073E-41  8.105914E-41
  8.533963E-41  8.746091E-41  8.776521E-41  9.059196E-41  9.041584E-41  9.496813E-41  9.310552E-41  9.380408E-41
  9.722336E-41  9.905916E-41  9.943959E-41  9.847034E-41  1.018960E-40  1.033734E-40  1.019601E-40  1.043708E-40
  1.062920E-40  1.094436E-40  1.071704E-40  1.112213E-40  1.117005E-40  1.106584E-40  1.120478E-40  1.098878E-40
  1.135966E-40  1.147520E-40  1.112160E-40  1.120680E-40  1.107003E-40  1.132238E-40  1.106768E-40  1.064911E-40
  1.070336E-40  1.014894E-40  1.031635E-40  9.766788E-41  9.380168E-41  9.096939E-41  8.470326E-41  8.135277E-41
  7.509809E-41  7.177675E-41  6.564511E-41  6.078091E-41  5.438180E-41  5.003290E-41  4.436758E-41  3.903679E-41
  3.440413E-41  3.026041E-41  2.626203E-41  2.203069E-41  1.871006E-41  1.587913E-41  1.297434E-41  1.066672E-41
  8.685829E-42  6.908473E-42  5.579872E-42  4.244994E-42  3.296646E-42  2.522142E-42  1.912584E-42  1.409750E-42
  1.010020E-42  7.549271E-43  5.182165E-43  3.617346E-43  2.481516E-43  1.693684E-43  1.104621E-43  7.127732E-44
  4.594632E-44  2.873462E-44  1.753999E-44  1.039238E-44  6.192725E-45  3.504576E-45  1.943036E-45  1.059763E-45
  5.833597E-46  3.059032E-46  1.599300E-46  8.483876E-47  4.541093E-47  2.517569E-47  1.427465E-47  8.458189E-48
  5.158385E-48  3.159670E-48  1.908987E-48  1.150154E-48  6.913232E-49  3.993030E-49  2.357900E-49  1.375226E-49
  8.294047E-50  5.050732E-50  3.075423E-50  1.921472E-50  1.238274E-50  7.804890E-51  4.930854E-51  3.050293E-51
  1.937379E-51  1.229832E-51  7.802447E-52  4.972278E-52  3.250453E-52  2.112054E-52  1.374142E-52  9.073846E-53
  5.967301E-53  3.945465E-53  2.644271E-53  1.718180E-53  1.151913E-53  7.828913E-54  5.272753E-54  3.582520E-54
  2.459553E-54  1.678320E-54  1.128356E-54  7.847922E-55  5.348558E-55  3.734521E-55  2.572678E-55  1.811767E-55
  1.256254E-55  8.861590E-56  6.277231E-56  4.369042E-56  3.096764E-56  2.206868E-56  1.569190E-56  1.116812E-56
  8.058907E-57  5.792730E-57  4.169370E-57  2.995078E-57  2.181753E-57  1.587758E-57  1.142329E-57  8.400533E-58
  6.081701E-58  4.459921E-58  3.258087E-58  2.384162E-58  1.746986E-58  1.263637E-58  9.246748E-59  6.835717E-59
  4.945881E-59  3.599336E-59  2.627422E-59  1.875655E-59  1.357673E-59  9.647282E-60  6.881579E-60  4.870092E-60
  3.416551E-60  2.391035E-60  1.645717E-60  1.124192E-60  7.635020E-61  5.191315E-61  3.423407E-61  2.289429E-61
  1.500514E-61  9.818946E-62  6.331009E-62  4.083761E-62  2.609651E-62  1.659848E-62  1.060168E-62  6.685561E-63
  4.266400E-63  2.716604E-63  1.710498E-63  1.088612E-63  6.933638E-64  4.441743E-64  2.820197E-64  1.811849E-64
  1.163931E-64  7.530710E-65  4.835284E-65  3.112037E-65  2.027492E-65  1.319844E-65  8.586672E-66  5.580101E-66
  3.683463E-66  2.408209E-66  1.603546E-66  1.037680E-66  6.984753E-67  4.624140E-67  3.066412E-67  2.054386E-67
  1.370301E-67  9.250945E-68  6.181422E-68  4.150897E-68  2.807989E-68  1.897633E-68  1.289500E-68  8.740681E-69
  5.978595E-69  4.086243E-69  2.801783E-69  1.927520E-69  1.331182E-69  9.196630E-70  6.357551E-70  4.398884E-70
 -0.350000000000001     
  0.000000E+00  4.912221E-43  7.046985E-43  2.147061E-42  4.418068E-42  8.870763E-42  1.190967E-41  1.505941E-41
  1.787480E-41  2.822674E-41  2.957067E-41  3.530916E-41  4.380210E-41  5.039018E-41  5.686613E-41  6.022004E-41
  7.580793E-41  8.327059E-41  9.184645E-41  9.583524E-41  1.005157E-40  1.134745E-40  1.214522E-40  1.279597E-40
  1.359057E-40  1.471843E-40  1.546069E-40  1.666325E-40  1.685010E-40  1.793140E-40  1.879445E-40  1.946457E-40
  1.918779E-40  2.072034E-40  2.182914E-40  2.124272E-40  2.215550E-40  2.280664E-40  2.360700E-40  2.342035E-40
  2.465598E-40  2.523573E-40  2.531536E-40  2.614392E-40  2.603407E-40  2.734218E-40  2.678166E-40  2.699369E-40
  2.796058E-40  2.850003E-40  2.863816E-40  2.833864E-40  2.925397E-40  2.969505E-40  2.929728E-40  2.999875E-40
  3.052110E-40  3.145636E-40  3.076373E-40  3.190414E-40  3.200950E-40  3.170564E-40  3.209175E-40  3.137425E-40
  3.241665E-40  3.266138E-40  3.161014E-40  3.177302E-40  3.128863E-40  3.186912E-40  3.108692E-40  2.975160E-40
  2.977792E-40  2.806730E-40  2.837975E-40  2.671110E-40  2.547198E-40  2.451947E-40  2.266393E-40  2.157226E-40
  1.975337E-40  1.870048E-40  1.692645E-40  1.549297E-40  1.370146E-40  1.246487E-40  1.090483E-40  9.478809E-41
  8.233539E-41  7.138106E-41  6.106042E-41  5.037650E-41  4.205344E-41  3.510966E-41  2.816856E-41  2.271310E-41
  1.813981E-41  1.412258E-41  1.116901E-41  8.299980E-42  6.293432E-42  4.695536E-42  3.468756E-42  2.489421E-42
  1.734015E-42  1.257133E-42  8.357158E-43  5.649395E-43  3.740779E-43  2.464152E-43  1.545555E-43  9.566892E-44
  5.920637E-44  3.543601E-44  2.063038E-44  1.163487E-44  6.605136E-45  3.565013E-45  1.886555E-45  9.899937E-46
  5.293523E-46  2.740844E-46  1.450773E-46  7.970953E-47  4.480409E-47  2.655406E-47  1.570211E-47  9.553018E-48
  5.810441E-48  3.489265E-48  2.048243E-48  1.196884E-48  7.029802E-49  4.037427E-49  2.396715E-49  1.452182E-49
  9.041624E-50  5.640850E-50  3.502920E-50  2.183565E-50  1.385620E-50  8.653251E-51  5.413368E-51  3.342480E-51
  2.138324E-51  1.377858E-51  8.893796E-52  5.735464E-52  3.766797E-52  2.449532E-52  1.594313E-52  1.049758E-52
  6.892029E-53  4.561594E-53  3.081806E-53  2.029422E-53  1.371707E-53  9.381309E-54  6.352874E-54  4.276517E-54
  2.948090E-54  2.017136E-54  1.362771E-54  9.565150E-55  6.551632E-55  4.586875E-55  3.177674E-55  2.235337E-55
  1.556870E-55  1.093042E-55  7.820940E-56  5.465583E-56  3.901803E-56  2.779462E-56  1.995418E-56  1.407466E-56
  1.023438E-56  7.340399E-57  5.331157E-57  3.836393E-57  2.775154E-57  2.039316E-57  1.468976E-57  1.079864E-57
  7.861977E-58  5.762477E-58  4.193977E-58  3.077563E-58  2.245007E-58  1.639961E-58  1.193567E-58  8.821294E-59
  6.354518E-59  4.624632E-59  3.347448E-59  2.400685E-59  1.719043E-59  1.216519E-59  8.658067E-60  6.037202E-60
  4.238136E-60  2.925317E-60  2.013376E-60  1.356461E-60  9.196542E-61  6.189223E-61  4.055287E-61  2.692309E-61
  1.754721E-61  1.137676E-61  7.274535E-62  4.634424E-62  2.963930E-62  1.882021E-62  1.198502E-62  7.511803E-63
  4.795704E-63  3.048069E-63  1.922897E-63  1.232947E-63  7.881812E-64  5.038748E-64  3.210435E-64  2.063116E-64
  1.327461E-64  8.620290E-65  5.545417E-65  3.579300E-65  2.337776E-65  1.519416E-65  9.929177E-66  6.488829E-66
  4.287905E-66  2.815457E-66  1.861332E-66  1.216093E-66  8.170004E-67  5.421292E-67  3.609489E-67  2.431359E-67
  1.620276E-67  1.094366E-67  7.358198E-68  4.961116E-68  3.372241E-68  2.288108E-68  1.554510E-68  1.054002E-68
  7.239392E-69  4.955164E-69  3.402042E-69  2.340324E-69  1.629486E-69  1.122882E-69  7.797594E-70  5.447701E-70
 -0.340000000000001     
  0.000000E+00  1.476517E-42  1.869623E-42  6.240569E-42  1.298673E-41  2.559316E-41  3.451283E-41  4.367056E-41
  5.183801E-41  8.171169E-41  8.558152E-41  1.018165E-40  1.268077E-40  1.459328E-40  1.644370E-40  1.740063E-40
  2.179707E-40  2.402766E-40  2.656071E-40  2.759389E-40  2.893755E-40  3.269571E-40  3.489469E-40  3.671621E-40
  3.903575E-40  4.219970E-40  4.432759E-40  4.779793E-40  4.817114E-40  5.120880E-40  5.364226E-40  5.558198E-40
  5.470818E-40  5.915689E-40  6.216573E-40  6.038265E-40  6.294412E-40  6.485318E-40  6.701863E-40  6.643330E-40
  6.993802E-40  7.149683E-40  7.168457E-40  7.405481E-40  7.358463E-40  7.727478E-40  7.562716E-40  7.627124E-40
  7.895689E-40  8.050354E-40  8.098500E-40  8.008664E-40  8.247592E-40  8.375066E-40  8.266627E-40  8.465842E-40
  8.603945E-40  8.876499E-40  8.669345E-40  8.981221E-40  9.001590E-40  8.915300E-40  9.018101E-40  8.786686E-40
  9.070735E-40  9.115114E-40  8.806435E-40  8.826383E-40  8.660631E-40  8.781774E-40  8.544357E-40  8.130247E-40
  8.098711E-40  7.584845E-40  7.623750E-40  7.129238E-40  6.746575E-40  6.442265E-40  5.908002E-40  5.569036E-40
  5.054869E-40  4.736678E-40  4.240249E-40  3.833493E-40  3.348359E-40  3.009737E-40  2.595625E-40  2.227074E-40
  1.904961E-40  1.626257E-40  1.369857E-40  1.110340E-40  9.101031E-41  7.465839E-41  5.875085E-41  4.640204E-41
  3.629862E-41  2.762222E-41  2.135828E-41  1.548016E-41  1.144005E-41  8.308577E-42  5.966963E-42  4.161077E-42
  2.811801E-42  1.972020E-42  1.266274E-42  8.266874E-43  5.267360E-43  3.337221E-43  2.006329E-43  1.187067E-43
  7.029775E-44  4.013962E-44  2.223852E-44  1.192793E-44  6.468225E-45  3.354227E-45  1.716996E-45  8.906498E-46
  4.789496E-46  2.560950E-46  1.431132E-46  8.307253E-47  4.891270E-47  3.001264E-47  1.762231E-47  1.056655E-47
  6.205600E-48  3.614688E-48  2.076746E-48  1.207515E-48  7.206758E-49  4.251317E-49  2.603705E-49  1.625533E-49
  1.028624E-49  6.354917E-50  3.922231E-50  2.418028E-50  1.508832E-50  9.451841E-51  5.989797E-51  3.779090E-51
  2.443346E-51  1.591726E-51  1.029965E-51  6.658936E-52  4.332939E-52  2.826906E-52  1.842989E-52  1.213006E-52
  8.110113E-53  5.383458E-53  3.662014E-53  2.415907E-53  1.649285E-53  1.120834E-53  7.579777E-54  5.137510E-54
  3.561079E-54  2.465655E-54  1.674232E-54  1.171962E-54  8.054622E-55  5.659775E-55  3.927675E-55  2.766971E-55
  1.945881E-55  1.368026E-55  9.822869E-56  6.869791E-56  4.900538E-56  3.506640E-56  2.524038E-56  1.783380E-56
  1.299537E-56  9.398460E-57  6.815166E-57  4.905455E-57  3.562863E-57  2.616977E-57  1.895274E-57  1.391929E-57
  1.014417E-57  7.441650E-58  5.435265E-58  3.979696E-58  2.913616E-58  2.116799E-58  1.536061E-58  1.131630E-58
  8.187300E-59  5.918948E-59  4.291171E-59  3.045730E-59  2.176020E-59  1.537724E-59  1.085387E-59  7.530401E-60
  5.215261E-60  3.606296E-60  2.445947E-60  1.639383E-60  1.096130E-60  7.301092E-61  4.747748E-61  3.124048E-61
  2.025584E-61  1.303973E-61  8.278030E-62  5.293698E-62  3.352542E-62  2.128932E-62  1.352098E-62  8.504070E-63
  5.424676E-63  3.472490E-63  2.183845E-63  1.398357E-63  8.931691E-64  5.736094E-64  3.656243E-64  2.358134E-64
  1.522821E-64  9.896024E-65  6.366705E-65  4.127220E-65  2.698555E-65  1.767200E-65  1.156866E-65  7.544029E-66
  5.010738E-66  3.288581E-66  2.200686E-66  1.429216E-66  9.680235E-67  6.432119E-67  4.285408E-67  2.888840E-67
  1.939996E-67  1.311234E-67  8.825388E-68  5.955588E-68  4.043771E-68  2.754195E-68  1.877432E-68  1.279189E-68
  8.795600E-69  6.043767E-69  4.159435E-69  2.870602E-69  1.993391E-69  1.382621E-69  9.592864E-70  6.687912E-70
 -0.330000000000001     
  0.000000E+00  4.372091E-42  5.445947E-42  1.785206E-41  3.749624E-41  7.256719E-41  9.816757E-41  1.242811E-40
  1.476826E-40  2.324457E-40  2.433783E-40  2.883556E-40  3.606302E-40  4.153062E-40  4.671091E-40  4.938138E-40
  6.155964E-40  6.805938E-40  7.542331E-40  7.800381E-40  8.182853E-40  9.252977E-40  9.845488E-40  1.034548E-39
  1.101062E-39  1.188485E-39  1.248348E-39  1.346001E-39  1.352503E-39  1.436363E-39  1.503380E-39  1.558927E-39
  1.532124E-39  1.658856E-39  1.738284E-39  1.685834E-39  1.756761E-39  1.811244E-39  1.868652E-39  1.851199E-39
  1.948877E-39  1.990134E-39  1.993918E-39  2.060161E-39  2.042995E-39  2.145109E-39  2.097899E-39  2.117302E-39
  2.190703E-39  2.233917E-39  2.250045E-39  2.223842E-39  2.284767E-39  2.320525E-39  2.291879E-39  2.347087E-39
  2.382528E-39  2.460394E-39  2.399602E-39  2.482474E-39  2.485403E-39  2.461410E-39  2.487406E-39  2.414847E-39
  2.489802E-39  2.495171E-39  2.405665E-39  2.403206E-39  2.348338E-39  2.369666E-39  2.298565E-39  2.173654E-39
  2.153597E-39  2.003240E-39  2.000241E-39  1.857238E-39  1.743131E-39  1.650147E-39  1.500529E-39  1.399766E-39
  1.258489E-39  1.166431E-39  1.031989E-39  9.207434E-40  7.936668E-40  7.042774E-40  5.982672E-40  5.062393E-40
  4.260247E-40  3.577608E-40  2.964501E-40  2.358136E-40  1.895707E-40  1.526079E-40  1.176498E-40  9.089501E-41
  6.954371E-41  5.164711E-41  3.898058E-41  2.750997E-41  1.977600E-41  1.395252E-41  9.719175E-42  6.570889E-42
  4.297172E-42  2.906813E-42  1.797795E-42  1.129997E-42  6.905189E-43  4.192066E-43  2.407977E-43  1.357293E-43
  7.673812E-44  4.174262E-44  2.204314E-44  1.131011E-44  5.935802E-45  3.026514E-45  1.547117E-45  8.296727E-46
  4.673416E-46  2.649719E-46  1.558699E-46  9.270940E-47  5.488562E-47  3.321143E-47  1.881486E-47  1.100401E-47
  6.275939E-48  3.639014E-48  2.113337E-48  1.264712E-48  7.835344E-49  4.745674E-49  2.956837E-49  1.827011E-49
  1.145268E-49  6.967638E-50  4.260677E-50  2.645969E-50  1.668311E-50  1.060008E-50  6.827469E-51  4.361430E-51
  2.823568E-51  1.834438E-51  1.182951E-51  7.667854E-52  5.016803E-52  3.306984E-52  2.158924E-52  1.430137E-52
  9.654127E-53  6.460103E-53  4.387566E-53  2.889264E-53  1.977804E-53  1.347695E-53  9.119179E-54  6.277524E-54
  4.349079E-54  3.025157E-54  2.056384E-54  1.439897E-54  9.923834E-55  7.010892E-55  4.846399E-55  3.449996E-55
  2.424076E-55  1.725751E-55  1.235594E-55  8.640621E-56  6.173419E-56  4.444057E-56  3.196289E-56  2.276493E-56
  1.653444E-56  1.199328E-56  8.686985E-57  6.299019E-57  4.614148E-57  3.367525E-57  2.436691E-57  1.800199E-57
  1.309144E-57  9.620385E-58  7.048949E-58  5.152410E-58  3.771973E-58  2.727492E-58  1.989928E-58  1.464917E-58
  1.046342E-58  7.561041E-59  5.451066E-59  3.854056E-59  2.744190E-59  1.914695E-59  1.344151E-59  9.300239E-60
  6.408554E-60  4.365183E-60  2.951538E-60  1.959279E-60  1.302464E-60  8.637386E-61  5.553237E-61  3.637498E-61
  2.329475E-61  1.495084E-61  9.495259E-62  6.002277E-62  3.819576E-62  2.419670E-62  1.536317E-62  9.641405E-63
  6.163401E-63  3.931863E-63  2.487641E-63  1.599109E-63  1.024854E-63  6.579897E-64  4.201081E-64  2.716338E-64
  1.756467E-64  1.143498E-64  7.389318E-65  4.798530E-65  3.148445E-65  2.057421E-65  1.350088E-65  8.863524E-66
  5.888460E-66  3.890180E-66  2.585758E-66  1.694072E-66  1.145709E-66  7.636895E-67  5.108165E-67  3.451373E-67
  2.315666E-67  1.570847E-67  1.061990E-67  7.185075E-68  4.905812E-68  3.336472E-68  2.284408E-68  1.556855E-68
  1.072862E-68  7.366291E-69  5.085776E-69  3.518183E-69  2.456356E-69  1.701523E-69  1.188846E-69  8.305202E-70
 -0.320000000000002     
  0.000000E+00  1.275320E-41  1.660808E-41  5.030435E-41  1.063787E-40  2.023480E-40  2.742426E-40  3.473689E-40
  4.135450E-40  6.501298E-40  6.805073E-40  8.026203E-40  1.008059E-39  1.162093E-39  1.304228E-39  1.377191E-39
  1.708878E-39  1.893461E-39  2.104343E-39  2.166203E-39  2.274059E-39  2.573419E-39  2.729545E-39  2.864249E-39
  3.051528E-39  3.289748E-39  3.455076E-39  3.723110E-39  3.731710E-39  3.959279E-39  4.139747E-39  4.297009E-39
  4.217046E-39  4.571263E-39  4.775332E-39  4.625641E-39  4.819562E-39  4.971076E-39  5.120245E-39  5.070492E-39
  5.338023E-39  5.445538E-39  5.450977E-39  5.632112E-39  5.575165E-39  5.852175E-39  5.720509E-39  5.778009E-39
  5.975691E-39  6.093276E-39  6.145321E-39  6.070843E-39  6.222590E-39  6.320161E-39  6.246790E-39  6.396066E-39
  6.484105E-39  6.701898E-39  6.526843E-39  6.740789E-39  6.740866E-39  6.675174E-39  6.736737E-39  6.515297E-39
  6.706497E-39  6.701720E-39  6.445539E-39  6.415055E-39  6.239159E-39  6.262944E-39  6.053265E-39  5.686577E-39
  5.600223E-39  5.171545E-39  5.126382E-39  4.722945E-39  4.393877E-39  4.120922E-39  3.713314E-39  3.425613E-39
  3.048337E-39  2.792584E-39  2.440041E-39  2.146560E-39  1.824557E-39  1.596911E-39  1.335113E-39  1.113100E-39
  9.207345E-40  7.597421E-40  6.186374E-40  4.823808E-40  3.798713E-40  2.996920E-40  2.260510E-40  1.705927E-40
  1.274536E-40  9.222338E-41  6.781932E-41  4.652155E-41  3.246131E-41  2.219795E-41  1.496074E-41  9.780874E-42
  6.173911E-42  4.014825E-42  2.384446E-42  1.438026E-42  8.399272E-43  4.868002E-43  2.665284E-43  1.428630E-43
  7.717534E-44  4.013579E-44  2.042200E-44  1.022784E-44  5.357054E-45  2.799733E-45  1.489702E-45  8.502744E-46
  5.037214E-46  2.950647E-46  1.747827E-46  1.022098E-46  5.902387E-47  3.451305E-47  1.905232E-47  1.110357E-47
  6.375845E-48  3.810166E-48  2.283106E-48  1.402431E-48  8.798137E-49  5.335928E-49  3.299957E-49  1.992958E-49
  1.238026E-49  7.613859E-50  4.690432E-50  2.965793E-50  1.910909E-50  1.218292E-50  7.845968E-51  4.974867E-51
  3.227264E-51  2.097273E-51  1.365281E-51  8.885243E-52  5.897758E-52  3.908777E-52  2.554926E-52  1.705932E-52
  1.143193E-52  7.707290E-53  5.246508E-53  3.479974E-53  2.371439E-53  1.641480E-53  1.112032E-53  7.661915E-54
  5.317728E-54  3.685498E-54  2.517603E-54  1.775850E-54  1.226360E-54  8.691221E-55  6.051547E-55  4.319408E-55
  3.028628E-55  2.153007E-55  1.549250E-55  1.088002E-55  7.842819E-56  5.625570E-56  4.072161E-56  2.891536E-56
  2.116971E-56  1.530874E-56  1.115939E-56  8.084513E-57  5.885607E-57  4.339678E-57  3.147586E-57  2.315508E-57
  1.691955E-57  1.244561E-57  9.047212E-58  6.645022E-58  4.835353E-58  3.513118E-58  2.541386E-58  1.866333E-58
  1.338258E-58  9.613468E-59  6.909750E-59  4.864830E-59  3.425711E-59  2.393062E-59  1.671999E-59  1.136741E-59
  7.779096E-60  5.283562E-60  3.542048E-60  2.330193E-60  1.541394E-60  1.008577E-60  6.473049E-61  4.192045E-61
  2.687775E-61  1.713275E-61  1.081505E-61  6.851151E-62  4.330476E-62  2.755138E-62  1.745706E-62  1.099495E-62
  7.030432E-63  4.509892E-63  2.847143E-63  1.831281E-63  1.174274E-63  7.555074E-64  4.838985E-64  3.134896E-64
  2.032041E-64  1.327194E-64  8.573819E-65  5.598421E-65  3.669376E-65  2.415153E-65  1.588309E-65  1.041203E-65
  6.950370E-66  4.594903E-66  3.076277E-66  2.010869E-66  1.368251E-66  9.129229E-67  6.108749E-67  4.135879E-67
  2.788053E-67  1.895902E-67  1.282496E-67  8.700238E-68  5.928872E-68  4.061177E-68  2.778657E-68  1.897493E-68
  1.314109E-68  9.066064E-69  6.258619E-69  4.341414E-69  3.030455E-69  2.108383E-69  1.466979E-69  1.032142E-69
 -0.310000000000002     
  0.000000E+00  3.663805E-41  5.038582E-41  1.397351E-40  2.966752E-40  5.552136E-40  7.529141E-40  9.542898E-40
  1.138846E-39  1.788651E-39  1.871852E-39  2.197049E-39  2.771031E-39  3.198889E-39  3.581185E-39  3.776620E-39
  4.665854E-39  5.176704E-39  5.771902E-39  5.913164E-39  6.214167E-39  7.037302E-39  7.439783E-39  7.796304E-39
  8.313909E-39  8.954787E-39  9.403099E-39  1.012092E-38  1.012372E-38  1.073080E-38  1.120653E-38  1.164621E-38
  1.141402E-38  1.238535E-38  1.289582E-38  1.248030E-38  1.300400E-38  1.341504E-38  1.379498E-38  1.365887E-38
  1.437913E-38  1.465497E-38  1.465414E-38  1.513953E-38  1.496305E-38  1.569942E-38  1.534237E-38  1.550898E-38
  1.603417E-38  1.634567E-38  1.650790E-38  1.630113E-38  1.667031E-38  1.692969E-38  1.674735E-38  1.714111E-38
  1.735193E-38  1.794768E-38  1.745290E-38  1.798925E-38  1.796647E-38  1.778835E-38  1.792136E-38  1.726272E-38
  1.773290E-38  1.766602E-38  1.694267E-38  1.679229E-38  1.624566E-38  1.621561E-38  1.560790E-38  1.455963E-38
  1.424269E-38  1.305141E-38  1.283519E-38  1.172504E-38  1.080614E-38  1.003396E-38  8.953563E-39  8.162678E-39
  7.183601E-39  6.499780E-39  5.604325E-39  4.857005E-39  4.067650E-39  3.508077E-39  2.884222E-39  2.366804E-39
  1.922472E-39  1.556872E-39  1.244355E-39  9.499617E-40  7.318789E-40  5.650423E-40  4.164073E-40  3.064885E-40
  2.232150E-40  1.570844E-40  1.123278E-40  7.474875E-41  5.050668E-41  3.339155E-41  2.171439E-41  1.368838E-41
  8.315644E-42  5.179700E-42  2.945204E-42  1.698286E-42  9.453422E-43  5.216445E-43  2.722707E-43  1.391304E-43
  7.241495E-44  3.654480E-44  1.842250E-44  9.371004E-45  5.104261E-45  2.828799E-45  1.585416E-45  9.402515E-46
