#--it-----t--------dt-------EEK-------EEM-------EEGW------hrms------urms------brms------umax------bmax------o2m------divu2m----gg2m---
    0   1.0000  4.89E-05 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.00E+00
   20   1.0010  4.88E-05 3.168E-11 2.444E-04 9.360E-14 2.231E-10 7.960E-06 2.211E-02 4.144E-05 6.398E-02 4.080E-05 8.273E-07 5.62E-13
   40   1.0020  4.87E-05 5.709E-10 4.645E-04 1.033E-12 1.654E-09 3.379E-05 3.048E-02 1.732E-04 8.314E-02 7.108E-04 1.583E-05 6.20E-12
   60   1.0029  4.86E-05 3.071E-09 6.826E-04 3.095E-12 4.560E-09 7.837E-05 3.695E-02 3.656E-04 1.062E-01 3.720E-03 8.434E-05 1.86E-11
   80   1.0039  4.85E-05 9.761E-09 9.302E-04 5.989E-12 8.471E-09 1.397E-04 4.313E-02 7.014E-04 1.192E-01 1.171E-02 2.513E-04 3.59E-11
  100   1.0049  4.84E-05 2.383E-08 1.193E-03 1.032E-11 1.300E-08 2.183E-04 4.884E-02 1.172E-03 1.395E-01 2.847E-02 5.696E-04 6.19E-11
  120   1.0058  4.83E-05 4.980E-08 1.429E-03 1.554E-11 1.806E-08 3.156E-04 5.346E-02 1.617E-03 1.409E-01 5.952E-02 1.081E-03 9.32E-11
  140   1.0068  4.82E-05 9.291E-08 1.610E-03 2.142E-11 2.341E-08 4.311E-04 5.674E-02 2.040E-03 1.482E-01 1.110E-01 1.834E-03 1.29E-10
  160   1.0078  4.81E-05 1.575E-07 1.803E-03 2.849E-11 2.878E-08 5.613E-04 6.006E-02 2.747E-03 1.587E-01 1.888E-01 2.733E-03 1.71E-10
  180   1.0087  4.80E-05 2.466E-07 2.040E-03 3.686E-11 3.434E-08 7.023E-04 6.387E-02 3.356E-03 1.750E-01 2.969E-01 3.656E-03 2.21E-10
  200   1.0097  4.79E-05 3.686E-07 2.230E-03 4.476E-11 4.047E-08 8.586E-04 6.678E-02 3.991E-03 1.866E-01 4.459E-01 4.667E-03 2.69E-10
  220   1.0106  4.77E-05 5.276E-07 2.465E-03 5.297E-11 4.694E-08 1.027E-03 7.022E-02 4.604E-03 2.077E-01 6.417E-01 5.721E-03 3.18E-10
  240   1.0116  4.77E-05 7.293E-07 2.611E-03 6.351E-11 5.357E-08 1.208E-03 7.226E-02 5.193E-03 1.987E-01 8.910E-01 6.876E-03 3.81E-10
  260   1.0125  4.76E-05 9.778E-07 2.808E-03 7.400E-11 6.024E-08 1.398E-03 7.495E-02 6.087E-03 2.056E-01 1.197E+00 8.048E-03 4.44E-10
