#--it-----t--------dt-------EEK-------EEM-------EEGW------hrms------urms------brms------umax------bmax------o2m------divu2m----gg2m-----hhTpt-----hhXpt-----hhTp2-----hhXp2------bxpt-------bypt-------bzpt-------bxp2-------byp2-------bzp2-------uxpt-------uypt-------uzpt-------uxp2-------uyp2-------uzp2----
  400   1.1530  3.74E-04 8.400E-04 5.953E-03 6.435E-10 9.645E-06 4.096E-02 1.091E-01 2.004E-01 3.558E-01 1.338E+03 4.499E+00 6.47E-08 4.962E-16 5.392E-16 7.036E-14 4.254E-14  9.573E-02  1.519E-01  -1.811E-02  5.706E-02  -1.077E-01  5.030E-02  3.059E-02  -3.268E-02  -7.661E-03  -2.166E-02  -2.322E-02  -3.447E-02
  420   1.1605  3.73E-04 8.425E-04 5.922E-03 6.330E-10 9.833E-06 4.102E-02 1.088E-01 2.011E-01 3.550E-01 1.323E+03 4.388E+00 6.36E-08 9.442E-17 7.758E-16 -1.495E-14 -5.237E-14  9.964E-02  1.426E-01  -1.041E-02  6.017E-02  -1.018E-01  4.475E-02  3.642E-02  -4.775E-02  -5.199E-03  -1.356E-02  -2.141E-02  -3.560E-02
  440   1.1680  3.73E-04 8.444E-04 5.893E-03 6.321E-10 1.000E-05 4.107E-02 1.086E-01 1.963E-01 3.489E-01 1.309E+03 4.283E+00 6.35E-08 -1.861E-16 -5.454E-16 -2.702E-14 -6.372E-15  9.766E-02  1.138E-01  2.573E-03  5.652E-02  -9.684E-02  4.135E-02  3.995E-02  -5.073E-02  -4.401E-03  -1.197E-02  -2.188E-02  -3.362E-02
  460   1.1754  3.70E-04 8.456E-04 5.865E-03 6.315E-10 1.014E-05 4.110E-02 1.083E-01 2.008E-01 3.612E-01 1.295E+03 4.189E+00 6.35E-08 7.737E-16 -1.594E-15 4.392E-14 1.145E-13  8.759E-02  8.462E-02  1.367E-02  4.823E-02  -9.280E-02  3.913E-02  3.352E-02  -4.700E-02  -4.353E-03  -1.075E-02  -2.972E-02  -2.928E-02
  480   1.1828  3.66E-04 8.463E-04 5.838E-03 6.323E-10 1.027E-05 4.111E-02 1.081E-01 2.004E-01 3.446E-01 1.283E+03 4.101E+00 6.36E-08 1.552E-15 -1.718E-15 -5.919E-15 -2.086E-14  8.015E-02  7.072E-02  2.161E-02  4.348E-02  -8.664E-02  4.056E-02  3.097E-02  -5.603E-02  -6.334E-03  -1.785E-02  -3.054E-02  -2.620E-02
  500   1.1901  3.69E-04 8.464E-04 5.813E-03 6.322E-10 1.037E-05 4.111E-02 1.078E-01 2.004E-01 3.466E-01 1.270E+03 4.015E+00 6.36E-08 1.028E-15 3.840E-16 2.296E-14 2.063E-14  7.309E-02  5.961E-02  2.393E-02  4.089E-02  -8.724E-02  4.219E-02  2.602E-02  -5.737E-02  -1.331E-02  -2.341E-02  -2.760E-02  -3.124E-02
  520   1.1975  3.69E-04 8.461E-04 5.788E-03 6.320E-10 1.046E-05 4.111E-02 1.076E-01 2.054E-01 3.491E-01 1.258E+03 3.934E+00 6.35E-08 6.225E-16 6.907E-16 3.650E-14 6.716E-14  7.195E-02  5.225E-02  1.591E-02  3.313E-02  -9.275E-02  4.722E-02  2.157E-02  -5.457E-02  -1.515E-02  -2.854E-02  -2.845E-02  -3.206E-02
  540   1.2049  3.69E-04 8.454E-04 5.764E-03 6.304E-10 1.055E-05 4.109E-02 1.074E-01 2.216E-01 3.480E-01 1.247E+03 3.859E+00 6.34E-08 5.739E-16 -7.245E-16 -3.412E-14 -4.958E-14  7.468E-02  5.396E-02  -3.126E-04  2.114E-02  -8.522E-02  5.543E-02  2.067E-02  -4.747E-02  -1.274E-02  -3.826E-02  -2.680E-02  -3.162E-02
  560   1.2122  3.68E-04 8.443E-04 5.740E-03 6.288E-10 1.062E-05 4.106E-02 1.071E-01 2.202E-01 3.608E-01 1.236E+03 3.785E+00 6.32E-08 1.057E-17 -6.675E-16 2.951E-14 5.700E-14  7.561E-02  6.323E-02  -1.449E-02  1.051E-02  -6.739E-02  6.119E-02  3.718E-02  -4.746E-02  -1.058E-02  -3.866E-02  -2.662E-02  -2.538E-02
  580   1.2196  3.68E-04 8.429E-04 5.718E-03 6.315E-10 1.067E-05 4.103E-02 1.069E-01 2.210E-01 3.506E-01 1.225E+03 3.719E+00 6.35E-08 -1.255E-15 6.159E-16 5.228E-14 7.139E-14  7.438E-02  7.430E-02  -1.239E-02  5.293E-03  -5.105E-02  6.754E-02  4.932E-02  -4.165E-02  -5.901E-03  -3.449E-02  -2.419E-02  -2.147E-02
  600   1.2269  3.67E-04 8.413E-04 5.696E-03 6.278E-10 1.071E-05 4.099E-02 1.067E-01 2.385E-01 3.347E-01 1.215E+03 3.653E+00 6.31E-08 -1.309E-15 5.819E-16 -2.957E-14 -8.054E-14  7.042E-02  8.067E-02  -9.504E-04  8.643E-03  -3.724E-02  7.478E-02  5.929E-02  -3.576E-02  3.737E-04  -3.018E-02  -1.890E-02  -1.548E-02
  620   1.2343  3.67E-04 8.394E-04 5.674E-03 6.235E-10 1.073E-05 4.094E-02 1.065E-01 2.255E-01 3.427E-01 1.205E+03 3.591E+00 6.27E-08 -8.744E-16 -1.117E-15 4.736E-15 -8.711E-15  6.576E-02  7.952E-02  -6.532E-03  1.831E-02  -2.434E-02  7.944E-02  6.144E-02  -3.432E-02  3.788E-03  -1.803E-02  -1.392E-02  -8.452E-03
